"Datum;""Von"";""bis"";""MW"";""Onshore MW"";""Offshore MW"";",
01.01.2015;00:00;00:15;3602;0;0;,
01.01.2015;00:15;00:30;3645;0;0;,
01.01.2015;00:30;00:45;3752;0;0;,
01.01.2015;00:45;01:00;3755;0;0;,
01.01.2015;01:00;01:15;3882;0;0;,
01.01.2015;01:15;01:30;4061;0;0;,
01.01.2015;01:30;01:45;4127;0;0;,
01.01.2015;01:45;02:00;4184;0;0;,
01.01.2015;02:00;02:15;4289;0;0;,
01.01.2015;02:15;02:30;4311;0;0;,
01.01.2015;02:30;02:45;4279;0;0;,
01.01.2015;02:45;03:00;4239;0;0;,
01.01.2015;03:00;03:15;4213;0;0;,
01.01.2015;03:15;03:30;4031;0;0;,
01.01.2015;03:30;03:45;3984;0;0;,
01.01.2015;03:45;04:00;3940;0;0;,
01.01.2015;04:00;04:15;3913;0;0;,
01.01.2015;04:15;04:30;3899;0;0;,
01.01.2015;04:30;04:45;3838;0;0;,
01.01.2015;04:45;05:00;3769;0;0;,
01.01.2015;05:00;05:15;3785;0;0;,
01.01.2015;05:15;05:30;3797;0;0;,
01.01.2015;05:30;05:45;3751;0;0;,
01.01.2015;05:45;06:00;3680;0;0;,
01.01.2015;06:00;06:15;3648;0;0;,
01.01.2015;06:15;06:30;3689;0;0;,
01.01.2015;06:30;06:45;3831;0;0;,
01.01.2015;06:45;07:00;3929;0;0;,
01.01.2015;07:00;07:15;4077;0;0;,
01.01.2015;07:15;07:30;4013;0;0;,
01.01.2015;07:30;07:45;4059;0;0;,
01.01.2015;07:45;08:00;4066;0;0;,
01.01.2015;08:00;08:15;3985;0;0;,
01.01.2015;08:15;08:30;4017;0;0;,
01.01.2015;08:30;08:45;3872;0;0;,
01.01.2015;08:45;09:00;3836;0;0;,
01.01.2015;09:00;09:15;3852;0;0;,
01.01.2015;09:15;09:30;3994;0;0;,
01.01.2015;09:30;09:45;4060;0;0;,
01.01.2015;09:45;10:00;3954;0;0;,
01.01.2015;10:00;10:15;3979;0;0;,
01.01.2015;10:15;10:30;3963;0;0;,
01.01.2015;10:30;10:45;4025;0;0;,
01.01.2015;10:45;11:00;4095;0;0;,
01.01.2015;11:00;11:15;4001;0;0;,
01.01.2015;11:15;11:30;3999;0;0;,
01.01.2015;11:30;11:45;3908;0;0;,
01.01.2015;11:45;12:00;4035;0;0;,
01.01.2015;12:00;12:15;3997;0;0;,
01.01.2015;12:15;12:30;4144;0;0;,
01.01.2015;12:30;12:45;4233;0;0;,
01.01.2015;12:45;13:00;4270;0;0;,
01.01.2015;13:00;13:15;4277;0;0;,
01.01.2015;13:15;13:30;4405;0;0;,
01.01.2015;13:30;13:45;4435;0;0;,
01.01.2015;13:45;14:00;4371;0;0;,
01.01.2015;14:00;14:15;4385;0;0;,
01.01.2015;14:15;14:30;4366;0;0;,
01.01.2015;14:30;14:45;4258;0;0;,
01.01.2015;14:45;15:00;4310;0;0;,
01.01.2015;15:00;15:15;4424;0;0;,
01.01.2015;15:15;15:30;4492;0;0;,
01.01.2015;15:30;15:45;4611;0;0;,
01.01.2015;15:45;16:00;4773;0;0;,
01.01.2015;16:00;16:15;4974;0;0;,
01.01.2015;16:15;16:30;5356;0;0;,
01.01.2015;16:30;16:45;5632;0;0;,
01.01.2015;16:45;17:00;5898;0;0;,
01.01.2015;17:00;17:15;6055;0;0;,
01.01.2015;17:15;17:30;6326;0;0;,
01.01.2015;17:30;17:45;6636;0;0;,
01.01.2015;17:45;18:00;6680;0;0;,
01.01.2015;18:00;18:15;6801;0;0;,
01.01.2015;18:15;18:30;6996;0;0;,
01.01.2015;18:30;18:45;7053;0;0;,
01.01.2015;18:45;19:00;7142;0;0;,
01.01.2015;19:00;19:15;7316;0;0;,
01.01.2015;19:15;19:30;7350;0;0;,
01.01.2015;19:30;19:45;7389;0;0;,
01.01.2015;19:45;20:00;7409;0;0;,
01.01.2015;20:00;20:15;7534;0;0;,
01.01.2015;20:15;20:30;7630;0;0;,
01.01.2015;20:30;20:45;7733;0;0;,
01.01.2015;20:45;21:00;7878;0;0;,
01.01.2015;21:00;21:15;7943;0;0;,
01.01.2015;21:15;21:30;7960;0;0;,
01.01.2015;21:30;21:45;7949;0;0;,
01.01.2015;21:45;22:00;8097;0;0;,
01.01.2015;22:00;22:15;8279;0;0;,
01.01.2015;22:15;22:30;8297;0;0;,
01.01.2015;22:30;22:45;8335;0;0;,
01.01.2015;22:45;23:00;8493;0;0;,
01.01.2015;23:00;23:15;8464;0;0;,
01.01.2015;23:15;23:30;8630;0;0;,
01.01.2015;23:30;23:45;8887;0;0;,
01.01.2015;23:45;00:00;8982;0;0;,
02.01.2015;00:00;00:15;9044;0;0;,
02.01.2015;00:15;00:30;8855;0;0;,
02.01.2015;00:30;00:45;8965;0;0;,
02.01.2015;00:45;01:00;9136;0;0;,
02.01.2015;01:00;01:15;9298;0;0;,
02.01.2015;01:15;01:30;9168;0;0;,
02.01.2015;01:30;01:45;9349;0;0;,
02.01.2015;01:45;02:00;9559;0;0;,
02.01.2015;02:00;02:15;9642;0;0;,
02.01.2015;02:15;02:30;9448;0;0;,
02.01.2015;02:30;02:45;9503;0;0;,
02.01.2015;02:45;03:00;9611;0;0;,
02.01.2015;03:00;03:15;9729;0;0;,
02.01.2015;03:15;03:30;9766;0;0;,
02.01.2015;03:30;03:45;9975;0;0;,
02.01.2015;03:45;04:00;10193;0;0;,
02.01.2015;04:00;04:15;10201;0;0;,
02.01.2015;04:15;04:30;10320;0;0;,
02.01.2015;04:30;04:45;10485;0;0;,
02.01.2015;04:45;05:00;10498;0;0;,
02.01.2015;05:00;05:15;10472;0;0;,
02.01.2015;05:15;05:30;10527;0;0;,
02.01.2015;05:30;05:45;10455;0;0;,
02.01.2015;05:45;06:00;10353;0;0;,
02.01.2015;06:00;06:15;10307;0;0;,
02.01.2015;06:15;06:30;10393;0;0;,
02.01.2015;06:30;06:45;10398;0;0;,
02.01.2015;06:45;07:00;10364;0;0;,
02.01.2015;07:00;07:15;10540;0;0;,
02.01.2015;07:15;07:30;10668;0;0;,
02.01.2015;07:30;07:45;10679;0;0;,
02.01.2015;07:45;08:00;10650;0;0;,
02.01.2015;08:00;08:15;10696;0;0;,
02.01.2015;08:15;08:30;10849;0;0;,
02.01.2015;08:30;08:45;10933;0;0;,
02.01.2015;08:45;09:00;11005;0;0;,
02.01.2015;09:00;09:15;11007;0;0;,
02.01.2015;09:15;09:30;10991;0;0;,
02.01.2015;09:30;09:45;10570;0;0;,
02.01.2015;09:45;10:00;10513;0;0;,
02.01.2015;10:00;10:15;10635;0;0;,
02.01.2015;10:15;10:30;10729;0;0;,
02.01.2015;10:30;10:45;10733;0;0;,
02.01.2015;10:45;11:00;10693;0;0;,
02.01.2015;11:00;11:15;10702;0;0;,
02.01.2015;11:15;11:30;10648;0;0;,
02.01.2015;11:30;11:45;10723;0;0;,
02.01.2015;11:45;12:00;10665;0;0;,
02.01.2015;12:00;12:15;10539;0;0;,
02.01.2015;12:15;12:30;10459;0;0;,
02.01.2015;12:30;12:45;10485;0;0;,
02.01.2015;12:45;13:00;10427;0;0;,
02.01.2015;13:00;13:15;10267;0;0;,
02.01.2015;13:15;13:30;10262;0;0;,
02.01.2015;13:30;13:45;10231;0;0;,
02.01.2015;13:45;14:00;10308;0;0;,
02.01.2015;14:00;14:15;10202;0;0;,
02.01.2015;14:15;14:30;10186;0;0;,
02.01.2015;14:30;14:45;10228;0;0;,
02.01.2015;14:45;15:00;10266;0;0;,
02.01.2015;15:00;15:15;10277;0;0;,
02.01.2015;15:15;15:30;10091;0;0;,
02.01.2015;15:30;15:45;10074;0;0;,
02.01.2015;15:45;16:00;10176;0;0;,
02.01.2015;16:00;16:15;10280;0;0;,
02.01.2015;16:15;16:30;10242;0;0;,
02.01.2015;16:30;16:45;10122;0;0;,
02.01.2015;16:45;17:00;9811;0;0;,
02.01.2015;17:00;17:15;9430;0;0;,
02.01.2015;17:15;17:30;9253;0;0;,
02.01.2015;17:30;17:45;9143;0;0;,
02.01.2015;17:45;18:00;9308;0;0;,
02.01.2015;18:00;18:15;9767;0;0;,
02.01.2015;18:15;18:30;10182;0;0;,
02.01.2015;18:30;18:45;10375;0;0;,
02.01.2015;18:45;19:00;10427;0;0;,
02.01.2015;19:00;19:15;10532;0;0;,
02.01.2015;19:15;19:30;10627;0;0;,
02.01.2015;19:30;19:45;10698;0;0;,
02.01.2015;19:45;20:00;10644;0;0;,
02.01.2015;20:00;20:15;10659;0;0;,
02.01.2015;20:15;20:30;10688;0;0;,
02.01.2015;20:30;20:45;10600;0;0;,
02.01.2015;20:45;21:00;10607;0;0;,
02.01.2015;21:00;21:15;10624;0;0;,
02.01.2015;21:15;21:30;10569;0;0;,
02.01.2015;21:30;21:45;10557;0;0;,
02.01.2015;21:45;22:00;10551;0;0;,
02.01.2015;22:00;22:15;10405;0;0;,
02.01.2015;22:15;22:30;10385;0;0;,
02.01.2015;22:30;22:45;10476;0;0;,
02.01.2015;22:45;23:00;10633;0;0;,
02.01.2015;23:00;23:15;10617;0;0;,
02.01.2015;23:15;23:30;10671;0;0;,
02.01.2015;23:30;23:45;10529;0;0;,
02.01.2015;23:45;00:00;10524;0;0;,
03.01.2015;00:00;00:15;10506;0;0;,
03.01.2015;00:15;00:30;10376;0;0;,
03.01.2015;00:30;00:45;10319;0;0;,
03.01.2015;00:45;01:00;10493;0;0;,
03.01.2015;01:00;01:15;10445;0;0;,
03.01.2015;01:15;01:30;10360;0;0;,
03.01.2015;01:30;01:45;10392;0;0;,
03.01.2015;01:45;02:00;10329;0;0;,
03.01.2015;02:00;02:15;10375;0;0;,
03.01.2015;02:15;02:30;10342;0;0;,
03.01.2015;02:30;02:45;10233;0;0;,
03.01.2015;02:45;03:00;10181;0;0;,
03.01.2015;03:00;03:15;10118;0;0;,
03.01.2015;03:15;03:30;10029;0;0;,
03.01.2015;03:30;03:45;9928;0;0;,
03.01.2015;03:45;04:00;9764;0;0;,
03.01.2015;04:00;04:15;9666;0;0;,
03.01.2015;04:15;04:30;9542;0;0;,
03.01.2015;04:30;04:45;9359;0;0;,
03.01.2015;04:45;05:00;9266;0;0;,
03.01.2015;05:00;05:15;9317;0;0;,
03.01.2015;05:15;05:30;9224;0;0;,
03.01.2015;05:30;05:45;9280;0;0;,
03.01.2015;05:45;06:00;9122;0;0;,
03.01.2015;06:00;06:15;9144;0;0;,
03.01.2015;06:15;06:30;9549;0;0;,
03.01.2015;06:30;06:45;9860;0;0;,
03.01.2015;06:45;07:00;9921;0;0;,
03.01.2015;07:00;07:15;9957;0;0;,
03.01.2015;07:15;07:30;9950;0;0;,
03.01.2015;07:30;07:45;10055;0;0;,
03.01.2015;07:45;08:00;10293;0;0;,
03.01.2015;08:00;08:15;10670;0;0;,
03.01.2015;08:15;08:30;10705;0;0;,
03.01.2015;08:30;08:45;10584;0;0;,
03.01.2015;08:45;09:00;10582;0;0;,
03.01.2015;09:00;09:15;10597;0;0;,
03.01.2015;09:15;09:30;10508;0;0;,
03.01.2015;09:30;09:45;10435;0;0;,
03.01.2015;09:45;10:00;10417;0;0;,
03.01.2015;10:00;10:15;10389;0;0;,
03.01.2015;10:15;10:30;10388;0;0;,
03.01.2015;10:30;10:45;10445;0;0;,
03.01.2015;10:45;11:00;10438;0;0;,
03.01.2015;11:00;11:15;10595;0;0;,
03.01.2015;11:15;11:30;10743;0;0;,
03.01.2015;11:30;11:45;10793;0;0;,
03.01.2015;11:45;12:00;10877;0;0;,
03.01.2015;12:00;12:15;10929;0;0;,
03.01.2015;12:15;12:30;10951;0;0;,
03.01.2015;12:30;12:45;10958;0;0;,
03.01.2015;12:45;13:00;10958;0;0;,
03.01.2015;13:00;13:15;10833;0;0;,
03.01.2015;13:15;13:30;10821;0;0;,
03.01.2015;13:30;13:45;10684;0;0;,
03.01.2015;13:45;14:00;10355;0;0;,
03.01.2015;14:00;14:15;10027;0;0;,
03.01.2015;14:15;14:30;9810;0;0;,
03.01.2015;14:30;14:45;9725;0;0;,
03.01.2015;14:45;15:00;9658;0;0;,
03.01.2015;15:00;15:15;9396;0;0;,
03.01.2015;15:15;15:30;9235;0;0;,
03.01.2015;15:30;15:45;8878;0;0;,
03.01.2015;15:45;16:00;8578;0;0;,
03.01.2015;16:00;16:15;8390;0;0;,
03.01.2015;16:15;16:30;8207;0;0;,
03.01.2015;16:30;16:45;8097;0;0;,
03.01.2015;16:45;17:00;7914;0;0;,
03.01.2015;17:00;17:15;7850;0;0;,
03.01.2015;17:15;17:30;7905;0;0;,
03.01.2015;17:30;17:45;7999;0;0;,
03.01.2015;17:45;18:00;7967;0;0;,
03.01.2015;18:00;18:15;7892;0;0;,
03.01.2015;18:15;18:30;7890;0;0;,
03.01.2015;18:30;18:45;7742;0;0;,
03.01.2015;18:45;19:00;7634;0;0;,
03.01.2015;19:00;19:15;7385;0;0;,
03.01.2015;19:15;19:30;7214;0;0;,
03.01.2015;19:30;19:45;7013;0;0;,
03.01.2015;19:45;20:00;6929;0;0;,
03.01.2015;20:00;20:15;6850;0;0;,
03.01.2015;20:15;20:30;6804;0;0;,
03.01.2015;20:30;20:45;6929;0;0;,
03.01.2015;20:45;21:00;6968;0;0;,
03.01.2015;21:00;21:15;6969;0;0;,
03.01.2015;21:15;21:30;6943;0;0;,
03.01.2015;21:30;21:45;7032;0;0;,
03.01.2015;21:45;22:00;7124;0;0;,
03.01.2015;22:00;22:15;7268;0;0;,
03.01.2015;22:15;22:30;7422;0;0;,
03.01.2015;22:30;22:45;7584;0;0;,
03.01.2015;22:45;23:00;7670;0;0;,
03.01.2015;23:00;23:15;7763;0;0;,
03.01.2015;23:15;23:30;8116;0;0;,
03.01.2015;23:30;23:45;8379;0;0;,
03.01.2015;23:45;00:00;8422;0;0;,
04.01.2015;00:00;00:15;8424;0;0;,
04.01.2015;00:15;00:30;8500;0;0;,
04.01.2015;00:30;00:45;8398;0;0;,
04.01.2015;00:45;01:00;8567;0;0;,
04.01.2015;01:00;01:15;8632;0;0;,
04.01.2015;01:15;01:30;8796;0;0;,
04.01.2015;01:30;01:45;9021;0;0;,
04.01.2015;01:45;02:00;8972;0;0;,
04.01.2015;02:00;02:15;8936;0;0;,
04.01.2015;02:15;02:30;9186;0;0;,
04.01.2015;02:30;02:45;9350;0;0;,
04.01.2015;02:45;03:00;9393;0;0;,
04.01.2015;03:00;03:15;9515;0;0;,
04.01.2015;03:15;03:30;9448;0;0;,
04.01.2015;03:30;03:45;9387;0;0;,
04.01.2015;03:45;04:00;9420;0;0;,
04.01.2015;04:00;04:15;9455;0;0;,
04.01.2015;04:15;04:30;9560;0;0;,
04.01.2015;04:30;04:45;9694;0;0;,
04.01.2015;04:45;05:00;9704;0;0;,
04.01.2015;05:00;05:15;9791;0;0;,
04.01.2015;05:15;05:30;9734;0;0;,
04.01.2015;05:30;05:45;9544;0;0;,
04.01.2015;05:45;06:00;9535;0;0;,
04.01.2015;06:00;06:15;9424;0;0;,
04.01.2015;06:15;06:30;9394;0;0;,
04.01.2015;06:30;06:45;9355;0;0;,
04.01.2015;06:45;07:00;9371;0;0;,
04.01.2015;07:00;07:15;9281;0;0;,
04.01.2015;07:15;07:30;9092;0;0;,
04.01.2015;07:30;07:45;9137;0;0;,
04.01.2015;07:45;08:00;9163;0;0;,
04.01.2015;08:00;08:15;9070;0;0;,
04.01.2015;08:15;08:30;8983;0;0;,
04.01.2015;08:30;08:45;9187;0;0;,
04.01.2015;08:45;09:00;9133;0;0;,
04.01.2015;09:00;09:15;8956;0;0;,
04.01.2015;09:15;09:30;8859;0;0;,
04.01.2015;09:30;09:45;9010;0;0;,
04.01.2015;09:45;10:00;9026;0;0;,
04.01.2015;10:00;10:15;8933;0;0;,
04.01.2015;10:15;10:30;8837;0;0;,
04.01.2015;10:30;10:45;8788;0;0;,
04.01.2015;10:45;11:00;8733;0;0;,
04.01.2015;11:00;11:15;8644;0;0;,
04.01.2015;11:15;11:30;8544;0;0;,
04.01.2015;11:30;11:45;8579;0;0;,
04.01.2015;11:45;12:00;8737;0;0;,
04.01.2015;12:00;12:15;8664;0;0;,
04.01.2015;12:15;12:30;8632;0;0;,
04.01.2015;12:30;12:45;8576;0;0;,
04.01.2015;12:45;13:00;8529;0;0;,
04.01.2015;13:00;13:15;8429;0;0;,
04.01.2015;13:15;13:30;8411;0;0;,
04.01.2015;13:30;13:45;8407;0;0;,
04.01.2015;13:45;14:00;8341;0;0;,
04.01.2015;14:00;14:15;8292;0;0;,
04.01.2015;14:15;14:30;8255;0;0;,
04.01.2015;14:30;14:45;8200;0;0;,
04.01.2015;14:45;15:00;8123;0;0;,
04.01.2015;15:00;15:15;8074;0;0;,
04.01.2015;15:15;15:30;8020;0;0;,
04.01.2015;15:30;15:45;7850;0;0;,
04.01.2015;15:45;16:00;7915;0;0;,
04.01.2015;16:00;16:15;7878;0;0;,
04.01.2015;16:15;16:30;7691;0;0;,
04.01.2015;16:30;16:45;7472;0;0;,
04.01.2015;16:45;17:00;7518;0;0;,
04.01.2015;17:00;17:15;7571;0;0;,
04.01.2015;17:15;17:30;7642;0;0;,
04.01.2015;17:30;17:45;7611;0;0;,
04.01.2015;17:45;18:00;7563;0;0;,
04.01.2015;18:00;18:15;7488;0;0;,
04.01.2015;18:15;18:30;7469;0;0;,
04.01.2015;18:30;18:45;7523;0;0;,
04.01.2015;18:45;19:00;7500;0;0;,
04.01.2015;19:00;19:15;7612;0;0;,
04.01.2015;19:15;19:30;7832;0;0;,
04.01.2015;19:30;19:45;7796;0;0;,
04.01.2015;19:45;20:00;7817;0;0;,
04.01.2015;20:00;20:15;7901;0;0;,
04.01.2015;20:15;20:30;7879;0;0;,
04.01.2015;20:30;20:45;7706;0;0;,
04.01.2015;20:45;21:00;7596;0;0;,
04.01.2015;21:00;21:15;7322;0;0;,
04.01.2015;21:15;21:30;7122;0;0;,
04.01.2015;21:30;21:45;6956;0;0;,
04.01.2015;21:45;22:00;6812;0;0;,
04.01.2015;22:00;22:15;6777;0;0;,
04.01.2015;22:15;22:30;6500;0;0;,
04.01.2015;22:30;22:45;6341;0;0;,
04.01.2015;22:45;23:00;6337;0;0;,
04.01.2015;23:00;23:15;6362;0;0;,
04.01.2015;23:15;23:30;6381;0;0;,
04.01.2015;23:30;23:45;6373;0;0;,
04.01.2015;23:45;00:00;6385;0;0;,
05.01.2015;00:00;00:15;6305;0;0;,
05.01.2015;00:15;00:30;6155;0;0;,
05.01.2015;00:30;00:45;6102;0;0;,
05.01.2015;00:45;01:00;6142;0;0;,
05.01.2015;01:00;01:15;6074;0;0;,
05.01.2015;01:15;01:30;6097;0;0;,
05.01.2015;01:30;01:45;6153;0;0;,
05.01.2015;01:45;02:00;6264;0;0;,
05.01.2015;02:00;02:15;6340;0;0;,
05.01.2015;02:15;02:30;6278;0;0;,
05.01.2015;02:30;02:45;6313;0;0;,
05.01.2015;02:45;03:00;6320;0;0;,
05.01.2015;03:00;03:15;6284;0;0;,
05.01.2015;03:15;03:30;6162;0;0;,
05.01.2015;03:30;03:45;6204;0;0;,
05.01.2015;03:45;04:00;6221;0;0;,
05.01.2015;04:00;04:15;6342;0;0;,
05.01.2015;04:15;04:30;6479;0;0;,
05.01.2015;04:30;04:45;6616;0;0;,
05.01.2015;04:45;05:00;7136;0;0;,
05.01.2015;05:00;05:15;7469;0;0;,
05.01.2015;05:15;05:30;7780;0;0;,
05.01.2015;05:30;05:45;7949;0;0;,
05.01.2015;05:45;06:00;7926;0;0;,
05.01.2015;06:00;06:15;7945;0;0;,
05.01.2015;06:15;06:30;8133;0;0;,
05.01.2015;06:30;06:45;8360;0;0;,
05.01.2015;06:45;07:00;8516;0;0;,
05.01.2015;07:00;07:15;8487;0;0;,
05.01.2015;07:15;07:30;8647;0;0;,
05.01.2015;07:30;07:45;8852;0;0;,
05.01.2015;07:45;08:00;9011;0;0;,
05.01.2015;08:00;08:15;9101;0;0;,
05.01.2015;08:15;08:30;9220;0;0;,
05.01.2015;08:30;08:45;9260;0;0;,
05.01.2015;08:45;09:00;9382;0;0;,
05.01.2015;09:00;09:15;9393;0;0;,
05.01.2015;09:15;09:30;9302;0;0;,
05.01.2015;09:30;09:45;9231;0;0;,
05.01.2015;09:45;10:00;9206;0;0;,
05.01.2015;10:00;10:15;9054;0;0;,
05.01.2015;10:15;10:30;9095;0;0;,
05.01.2015;10:30;10:45;8792;0;0;,
05.01.2015;10:45;11:00;8546;0;0;,
05.01.2015;11:00;11:15;8423;0;0;,
05.01.2015;11:15;11:30;8211;0;0;,
05.01.2015;11:30;11:45;7842;0;0;,
05.01.2015;11:45;12:00;7554;0;0;,
05.01.2015;12:00;12:15;7430;0;0;,
05.01.2015;12:15;12:30;7205;0;0;,
05.01.2015;12:30;12:45;7002;0;0;,
05.01.2015;12:45;13:00;6705;0;0;,
05.01.2015;13:00;13:15;6496;0;0;,
05.01.2015;13:15;13:30;6298;0;0;,
05.01.2015;13:30;13:45;6084;0;0;,
05.01.2015;13:45;14:00;5833;0;0;,
05.01.2015;14:00;14:15;5524;0;0;,
05.01.2015;14:15;14:30;5274;0;0;,
05.01.2015;14:30;14:45;4973;0;0;,
05.01.2015;14:45;15:00;4723;0;0;,
05.01.2015;15:00;15:15;4482;0;0;,
05.01.2015;15:15;15:30;4212;0;0;,
05.01.2015;15:30;15:45;3935;0;0;,
05.01.2015;15:45;16:00;3690;0;0;,
05.01.2015;16:00;16:15;3551;0;0;,
05.01.2015;16:15;16:30;3364;0;0;,
05.01.2015;16:30;16:45;3127;0;0;,
05.01.2015;16:45;17:00;2978;0;0;,
05.01.2015;17:00;17:15;2808;0;0;,
05.01.2015;17:15;17:30;2681;0;0;,
05.01.2015;17:30;17:45;2534;0;0;,
05.01.2015;17:45;18:00;2405;0;0;,
05.01.2015;18:00;18:15;2334;0;0;,
05.01.2015;18:15;18:30;2257;0;0;,
05.01.2015;18:30;18:45;2213;0;0;,
05.01.2015;18:45;19:00;2072;0;0;,
05.01.2015;19:00;19:15;2029;0;0;,
05.01.2015;19:15;19:30;1983;0;0;,
05.01.2015;19:30;19:45;1899;0;0;,
05.01.2015;19:45;20:00;1797;0;0;,
05.01.2015;20:00;20:15;1650;0;0;,
05.01.2015;20:15;20:30;1558;0;0;,
05.01.2015;20:30;20:45;1474;0;0;,
05.01.2015;20:45;21:00;1408;0;0;,
05.01.2015;21:00;21:15;1271;0;0;,
05.01.2015;21:15;21:30;1174;0;0;,
05.01.2015;21:30;21:45;1122;0;0;,
05.01.2015;21:45;22:00;1050;0;0;,
05.01.2015;22:00;22:15;962;0;0;,
05.01.2015;22:15;22:30;889;0;0;,
05.01.2015;22:30;22:45;819;0;0;,
05.01.2015;22:45;23:00;771;0;0;,
05.01.2015;23:00;23:15;719;0;0;,
05.01.2015;23:15;23:30;674;0;0;,
05.01.2015;23:30;23:45;705;0;0;,
05.01.2015;23:45;00:00;679;0;0;,
06.01.2015;00:00;00:15;596;0;0;,
06.01.2015;00:15;00:30;488;0;0;,
06.01.2015;00:30;00:45;445;0;0;,
06.01.2015;00:45;01:00;419;0;0;,
06.01.2015;01:00;01:15;358;0;0;,
06.01.2015;01:15;01:30;308;0;0;,
06.01.2015;01:30;01:45;280;0;0;,
06.01.2015;01:45;02:00;263;0;0;,
06.01.2015;02:00;02:15;224;0;0;,
06.01.2015;02:15;02:30;191;0;0;,
06.01.2015;02:30;02:45;171;0;0;,
06.01.2015;02:45;03:00;155;0;0;,
06.01.2015;03:00;03:15;146;0;0;,
06.01.2015;03:15;03:30;129;0;0;,
06.01.2015;03:30;03:45;124;0;0;,
06.01.2015;03:45;04:00;124;0;0;,
06.01.2015;04:00;04:15;133;0;0;,
06.01.2015;04:15;04:30;141;0;0;,
06.01.2015;04:30;04:45;151;0;0;,
06.01.2015;04:45;05:00;171;0;0;,
06.01.2015;05:00;05:15;214;0;0;,
06.01.2015;05:15;05:30;258;0;0;,
06.01.2015;05:30;05:45;296;0;0;,
06.01.2015;05:45;06:00;323;0;0;,
06.01.2015;06:00;06:15;348;0;0;,
06.01.2015;06:15;06:30;360;0;0;,
06.01.2015;06:30;06:45;386;0;0;,
06.01.2015;06:45;07:00;407;0;0;,
06.01.2015;07:00;07:15;407;0;0;,
06.01.2015;07:15;07:30;399;0;0;,
06.01.2015;07:30;07:45;409;0;0;,
06.01.2015;07:45;08:00;452;0;0;,
06.01.2015;08:00;08:15;492;0;0;,
06.01.2015;08:15;08:30;524;0;0;,
06.01.2015;08:30;08:45;527;0;0;,
06.01.2015;08:45;09:00;545;0;0;,
06.01.2015;09:00;09:15;574;0;0;,
06.01.2015;09:15;09:30;661;0;0;,
06.01.2015;09:30;09:45;684;0;0;,
06.01.2015;09:45;10:00;727;0;0;,
06.01.2015;10:00;10:15;762;0;0;,
06.01.2015;10:15;10:30;803;0;0;,
06.01.2015;10:30;10:45;860;0;0;,
06.01.2015;10:45;11:00;894;0;0;,
06.01.2015;11:00;11:15;993;0;0;,
06.01.2015;11:15;11:30;1087;0;0;,
06.01.2015;11:30;11:45;1196;0;0;,
06.01.2015;11:45;12:00;1236;0;0;,
06.01.2015;12:00;12:15;1232;0;0;,
06.01.2015;12:15;12:30;1280;0;0;,
06.01.2015;12:30;12:45;1312;0;0;,
06.01.2015;12:45;13:00;1335;0;0;,
06.01.2015;13:00;13:15;1431;0;0;,
06.01.2015;13:15;13:30;1542;0;0;,
06.01.2015;13:30;13:45;1678;0;0;,
06.01.2015;13:45;14:00;1799;0;0;,
06.01.2015;14:00;14:15;1895;0;0;,
06.01.2015;14:15;14:30;1932;0;0;,
06.01.2015;14:30;14:45;2036;0;0;,
06.01.2015;14:45;15:00;2140;0;0;,
06.01.2015;15:00;15:15;2179;0;0;,
06.01.2015;15:15;15:30;2270;0;0;,
06.01.2015;15:30;15:45;2377;0;0;,
06.01.2015;15:45;16:00;2636;0;0;,
06.01.2015;16:00;16:15;2866;0;0;,
06.01.2015;16:15;16:30;3149;0;0;,
06.01.2015;16:30;16:45;3348;0;0;,
06.01.2015;16:45;17:00;3472;0;0;,
06.01.2015;17:00;17:15;3670;0;0;,
06.01.2015;17:15;17:30;3973;0;0;,
06.01.2015;17:30;17:45;4217;0;0;,
06.01.2015;17:45;18:00;4523;0;0;,
06.01.2015;18:00;18:15;4779;0;0;,
06.01.2015;18:15;18:30;4935;0;0;,
06.01.2015;18:30;18:45;5113;0;0;,
06.01.2015;18:45;19:00;5233;0;0;,
06.01.2015;19:00;19:15;5284;0;0;,
06.01.2015;19:15;19:30;5328;0;0;,
06.01.2015;19:30;19:45;5422;0;0;,
06.01.2015;19:45;20:00;5499;0;0;,
06.01.2015;20:00;20:15;5437;0;0;,
06.01.2015;20:15;20:30;5278;0;0;,
06.01.2015;20:30;20:45;5141;0;0;,
06.01.2015;20:45;21:00;5028;0;0;,
06.01.2015;21:00;21:15;4978;0;0;,
06.01.2015;21:15;21:30;4888;0;0;,
06.01.2015;21:30;21:45;4896;0;0;,
06.01.2015;21:45;22:00;4977;0;0;,
06.01.2015;22:00;22:15;5017;0;0;,
06.01.2015;22:15;22:30;5035;0;0;,
06.01.2015;22:30;22:45;4979;0;0;,
06.01.2015;22:45;23:00;4855;0;0;,
06.01.2015;23:00;23:15;4778;0;0;,
06.01.2015;23:15;23:30;4707;0;0;,
06.01.2015;23:30;23:45;4639;0;0;,
06.01.2015;23:45;00:00;4550;0;0;,
07.01.2015;00:00;00:15;4414;0;0;,
07.01.2015;00:15;00:30;4349;0;0;,
07.01.2015;00:30;00:45;4421;0;0;,
07.01.2015;00:45;01:00;4480;0;0;,
07.01.2015;01:00;01:15;4370;0;0;,
07.01.2015;01:15;01:30;4117;0;0;,
07.01.2015;01:30;01:45;3976;0;0;,
