"Datum;""Von"";""bis"";""MW"";""Onshore MW"";""Offshore MW"";"
01.01.2012;00:00;00:15;1211;0;0;
01.01.2012;00:15;00:30;1244;0;0;
01.01.2012;00:30;00:45;1280;0;0;
01.01.2012;00:45;01:00;1352;0;0;
01.01.2012;01:00;01:15;1334;0;0;
01.01.2012;01:15;01:30;1349;0;0;
01.01.2012;01:30;01:45;1343;0;0;
01.01.2012;01:45;02:00;1409;0;0;
01.01.2012;02:00;02:15;1348;0;0;
01.01.2012;02:15;02:30;1238;0;0;
01.01.2012;02:30;02:45;1316;0;0;
01.01.2012;02:45;03:00;1455;0;0;
01.01.2012;03:00;03:15;1480;0;0;
01.01.2012;03:15;03:30;1447;0;0;
01.01.2012;03:30;03:45;1370;0;0;
01.01.2012;03:45;04:00;1448;0;0;
01.01.2012;04:00;04:15;1610;0;0;
01.01.2012;04:15;04:30;1662;0;0;
01.01.2012;04:30;04:45;1782;0;0;
01.01.2012;04:45;05:00;1777;0;0;
01.01.2012;05:00;05:15;1644;0;0;
01.01.2012;05:15;05:30;1732;0;0;
01.01.2012;05:30;05:45;1758;0;0;
01.01.2012;05:45;06:00;1754;0;0;
01.01.2012;06:00;06:15;1900;0;0;
01.01.2012;06:15;06:30;1962;0;0;
01.01.2012;06:30;06:45;1967;0;0;
01.01.2012;06:45;07:00;2037;0;0;
01.01.2012;07:00;07:15;2081;0;0;
01.01.2012;07:15;07:30;2202;0;0;
01.01.2012;07:30;07:45;2258;0;0;
01.01.2012;07:45;08:00;2404;0;0;
01.01.2012;08:00;08:15;2440;0;0;
01.01.2012;08:15;08:30;2679;0;0;
01.01.2012;08:30;08:45;2849;0;0;
01.01.2012;08:45;09:00;3160;0;0;
01.01.2012;09:00;09:15;3487;0;0;
01.01.2012;09:15;09:30;3575;0;0;
01.01.2012;09:30;09:45;3414;0;0;
01.01.2012;09:45;10:00;3413;0;0;
01.01.2012;10:00;10:15;3587;0;0;
01.01.2012;10:15;10:30;3775;0;0;
01.01.2012;10:30;10:45;3829;0;0;
01.01.2012;10:45;11:00;3992;0;0;
01.01.2012;11:00;11:15;4098;0;0;
01.01.2012;11:15;11:30;4007;0;0;
01.01.2012;11:30;11:45;3997;0;0;
01.01.2012;11:45;12:00;3814;0;0;
01.01.2012;12:00;12:15;3759;0;0;
01.01.2012;12:15;12:30;3583;0;0;
01.01.2012;12:30;12:45;3526;0;0;
01.01.2012;12:45;13:00;3419;0;0;
01.01.2012;13:00;13:15;3468;0;0;
01.01.2012;13:15;13:30;3432;0;0;
01.01.2012;13:30;13:45;3317;0;0;
01.01.2012;13:45;14:00;3358;0;0;
01.01.2012;14:00;14:15;3479;0;0;
01.01.2012;14:15;14:30;3227;0;0;
01.01.2012;14:30;14:45;3070;0;0;
01.01.2012;14:45;15:00;3082;0;0;
01.01.2012;15:00;15:15;3115;0;0;
01.01.2012;15:15;15:30;3228;0;0;
01.01.2012;15:30;15:45;3128;0;0;
01.01.2012;15:45;16:00;2849;0;0;
01.01.2012;16:00;16:15;2926;0;0;
01.01.2012;16:15;16:30;3025;0;0;
01.01.2012;16:30;16:45;2840;0;0;
01.01.2012;16:45;17:00;2660;0;0;
01.01.2012;17:00;17:15;2681;0;0;
01.01.2012;17:15;17:30;2775;0;0;
01.01.2012;17:30;17:45;2826;0;0;
01.01.2012;17:45;18:00;2817;0;0;
01.01.2012;18:00;18:15;2744;0;0;
01.01.2012;18:15;18:30;2845;0;0;
01.01.2012;18:30;18:45;2759;0;0;
01.01.2012;18:45;19:00;2836;0;0;
01.01.2012;19:00;19:15;2947;0;0;
01.01.2012;19:15;19:30;3061;0;0;
01.01.2012;19:30;19:45;3054;0;0;
01.01.2012;19:45;20:00;3146;0;0;
01.01.2012;20:00;20:15;3333;0;0;
01.01.2012;20:15;20:30;3461;0;0;
01.01.2012;20:30;20:45;3535;0;0;
01.01.2012;20:45;21:00;3489;0;0;
01.01.2012;21:00;21:15;3694;0;0;
01.01.2012;21:15;21:30;3942;0;0;
01.01.2012;21:30;21:45;4370;0;0;
01.01.2012;21:45;22:00;4456;0;0;
01.01.2012;22:00;22:15;4642;0;0;
01.01.2012;22:15;22:30;4962;0;0;
01.01.2012;22:30;22:45;5363;0;0;
01.01.2012;22:45;23:00;5390;0;0;
01.01.2012;23:00;23:15;5489;0;0;
01.01.2012;23:15;23:30;5652;0;0;
01.01.2012;23:30;23:45;5972;0;0;
01.01.2012;23:45;00:00;6092;0;0;
02.01.2012;00:00;00:15;6194;0;0;
02.01.2012;00:15;00:30;6251;0;0;
02.01.2012;00:30;00:45;6631;0;0;
02.01.2012;00:45;01:00;7038;0;0;
02.01.2012;01:00;01:15;7192;0;0;
02.01.2012;01:15;01:30;7506;0;0;
02.01.2012;01:30;01:45;7763;0;0;
02.01.2012;01:45;02:00;7836;0;0;
02.01.2012;02:00;02:15;7905;0;0;
02.01.2012;02:15;02:30;7901;0;0;
02.01.2012;02:30;02:45;7794;0;0;
02.01.2012;02:45;03:00;7875;0;0;
02.01.2012;03:00;03:15;7967;0;0;
02.01.2012;03:15;03:30;7987;0;0;
02.01.2012;03:30;03:45;8071;0;0;
02.01.2012;03:45;04:00;8010;0;0;
02.01.2012;04:00;04:15;7871;0;0;
02.01.2012;04:15;04:30;7601;0;0;
02.01.2012;04:30;04:45;7340;0;0;
02.01.2012;04:45;05:00;7054;0;0;
02.01.2012;05:00;05:15;6851;0;0;
02.01.2012;05:15;05:30;6398;0;0;
02.01.2012;05:30;05:45;6144;0;0;
02.01.2012;05:45;06:00;5763;0;0;
02.01.2012;06:00;06:15;5641;0;0;
02.01.2012;06:15;06:30;5376;0;0;
02.01.2012;06:30;06:45;5053;0;0;
02.01.2012;06:45;07:00;5007;0;0;
02.01.2012;07:00;07:15;4826;0;0;
02.01.2012;07:15;07:30;4355;0;0;
02.01.2012;07:30;07:45;4079;0;0;
02.01.2012;07:45;08:00;3692;0;0;
02.01.2012;08:00;08:15;3314;0;0;
02.01.2012;08:15;08:30;2925;0;0;
02.01.2012;08:30;08:45;2683;0;0;
02.01.2012;08:45;09:00;2398;0;0;
02.01.2012;09:00;09:15;2257;0;0;
02.01.2012;09:15;09:30;2074;0;0;
02.01.2012;09:30;09:45;1827;0;0;
02.01.2012;09:45;10:00;1637;0;0;
02.01.2012;10:00;10:15;1474;0;0;
02.01.2012;10:15;10:30;1518;0;0;
02.01.2012;10:30;10:45;1429;0;0;
02.01.2012;10:45;11:00;1471;0;0;
02.01.2012;11:00;11:15;1448;0;0;
02.01.2012;11:15;11:30;1441;0;0;
02.01.2012;11:30;11:45;1520;0;0;
02.01.2012;11:45;12:00;1411;0;0;
02.01.2012;12:00;12:15;1298;0;0;
02.01.2012;12:15;12:30;1312;0;0;
02.01.2012;12:30;12:45;1326;0;0;
02.01.2012;12:45;13:00;1259;0;0;
02.01.2012;13:00;13:15;1310;0;0;
02.01.2012;13:15;13:30;1384;0;0;
02.01.2012;13:30;13:45;1455;0;0;
02.01.2012;13:45;14:00;1376;0;0;
02.01.2012;14:00;14:15;1275;0;0;
02.01.2012;14:15;14:30;1363;0;0;
02.01.2012;14:30;14:45;1366;0;0;
02.01.2012;14:45;15:00;1514;0;0;
02.01.2012;15:00;15:15;1711;0;0;
02.01.2012;15:15;15:30;1847;0;0;
02.01.2012;15:30;15:45;1843;0;0;
02.01.2012;15:45;16:00;1900;0;0;
02.01.2012;16:00;16:15;1921;0;0;
02.01.2012;16:15;16:30;2148;0;0;
02.01.2012;16:30;16:45;2280;0;0;
02.01.2012;16:45;17:00;2315;0;0;
02.01.2012;17:00;17:15;2268;0;0;
02.01.2012;17:15;17:30;2357;0;0;
02.01.2012;17:30;17:45;2335;0;0;
02.01.2012;17:45;18:00;2407;0;0;
02.01.2012;18:00;18:15;2459;0;0;
02.01.2012;18:15;18:30;2605;0;0;
02.01.2012;18:30;18:45;2577;0;0;
02.01.2012;18:45;19:00;2619;0;0;
02.01.2012;19:00;19:15;2715;0;0;
02.01.2012;19:15;19:30;2923;0;0;
02.01.2012;19:30;19:45;2839;0;0;
02.01.2012;19:45;20:00;2956;0;0;
02.01.2012;20:00;20:15;3249;0;0;
02.01.2012;20:15;20:30;3499;0;0;
02.01.2012;20:30;20:45;3430;0;0;
02.01.2012;20:45;21:00;3430;0;0;
02.01.2012;21:00;21:15;3402;0;0;
02.01.2012;21:15;21:30;3217;0;0;
02.01.2012;21:30;21:45;3254;0;0;
02.01.2012;21:45;22:00;3127;0;0;
02.01.2012;22:00;22:15;3109;0;0;
02.01.2012;22:15;22:30;3251;0;0;
02.01.2012;22:30;22:45;3321;0;0;
02.01.2012;22:45;23:00;3179;0;0;
02.01.2012;23:00;23:15;3485;0;0;
02.01.2012;23:15;23:30;3622;0;0;
02.01.2012;23:30;23:45;3974;0;0;
02.01.2012;23:45;00:00;4038;0;0;
03.01.2012;00:00;00:15;3972;0;0;
03.01.2012;00:15;00:30;3888;0;0;
03.01.2012;00:30;00:45;3838;0;0;
03.01.2012;00:45;01:00;3941;0;0;
03.01.2012;01:00;01:15;3868;0;0;
03.01.2012;01:15;01:30;4026;0;0;
03.01.2012;01:30;01:45;4172;0;0;
03.01.2012;01:45;02:00;4142;0;0;
03.01.2012;02:00;02:15;4081;0;0;
03.01.2012;02:15;02:30;4163;0;0;
03.01.2012;02:30;02:45;4238;0;0;
03.01.2012;02:45;03:00;4159;0;0;
03.01.2012;03:00;03:15;3911;0;0;
03.01.2012;03:15;03:30;3795;0;0;
03.01.2012;03:30;03:45;3798;0;0;
03.01.2012;03:45;04:00;4041;0;0;
03.01.2012;04:00;04:15;4274;0;0;
03.01.2012;04:15;04:30;4305;0;0;
03.01.2012;04:30;04:45;4400;0;0;
03.01.2012;04:45;05:00;4707;0;0;
03.01.2012;05:00;05:15;4910;0;0;
03.01.2012;05:15;05:30;4844;0;0;
03.01.2012;05:30;05:45;4995;0;0;
03.01.2012;05:45;06:00;5192;0;0;
03.01.2012;06:00;06:15;5233;0;0;
03.01.2012;06:15;06:30;5177;0;0;
03.01.2012;06:30;06:45;5428;0;0;
03.01.2012;06:45;07:00;5743;0;0;
03.01.2012;07:00;07:15;5897;0;0;
03.01.2012;07:15;07:30;6085;0;0;
03.01.2012;07:30;07:45;6526;0;0;
03.01.2012;07:45;08:00;6673;0;0;
03.01.2012;08:00;08:15;6824;0;0;
03.01.2012;08:15;08:30;6965;0;0;
03.01.2012;08:30;08:45;6869;0;0;
03.01.2012;08:45;09:00;6685;0;0;
03.01.2012;09:00;09:15;6649;0;0;
03.01.2012;09:15;09:30;6986;0;0;
03.01.2012;09:30;09:45;6856;0;0;
03.01.2012;09:45;10:00;6991;0;0;
03.01.2012;10:00;10:15;7144;0;0;
03.01.2012;10:15;10:30;7472;0;0;
03.01.2012;10:30;10:45;7832;0;0;
03.01.2012;10:45;11:00;8099;0;0;
03.01.2012;11:00;11:15;8265;0;0;
03.01.2012;11:15;11:30;8331;0;0;
03.01.2012;11:30;11:45;8509;0;0;
03.01.2012;11:45;12:00;8756;0;0;
03.01.2012;12:00;12:15;8920;0;0;
03.01.2012;12:15;12:30;8979;0;0;
03.01.2012;12:30;12:45;9099;0;0;
03.01.2012;12:45;13:00;9120;0;0;
03.01.2012;13:00;13:15;9299;0;0;
03.01.2012;13:15;13:30;9405;0;0;
03.01.2012;13:30;13:45;9414;0;0;
03.01.2012;13:45;14:00;9387;0;0;
03.01.2012;14:00;14:15;9511;0;0;
03.01.2012;14:15;14:30;9511;0;0;
03.01.2012;14:30;14:45;9524;0;0;
03.01.2012;14:45;15:00;9527;0;0;
03.01.2012;15:00;15:15;9509;0;0;
03.01.2012;15:15;15:30;9496;0;0;
03.01.2012;15:30;15:45;9383;0;0;
03.01.2012;15:45;16:00;9232;0;0;
03.01.2012;16:00;16:15;9356;0;0;
03.01.2012;16:15;16:30;9512;0;0;
03.01.2012;16:30;16:45;9642;0;0;
03.01.2012;16:45;17:00;9795;0;0;
03.01.2012;17:00;17:15;9752;0;0;
03.01.2012;17:15;17:30;9709;0;0;
03.01.2012;17:30;17:45;9778;0;0;
03.01.2012;17:45;18:00;9929;0;0;
03.01.2012;18:00;18:15;9916;0;0;
03.01.2012;18:15;18:30;9923;0;0;
03.01.2012;18:30;18:45;9839;0;0;
03.01.2012;18:45;19:00;9142;0;0;
03.01.2012;19:00;19:15;9039;0;0;
03.01.2012;19:15;19:30;9065;0;0;
03.01.2012;19:30;19:45;8978;0;0;
03.01.2012;19:45;20:00;9048;0;0;
03.01.2012;20:00;20:15;9002;0;0;
03.01.2012;20:15;20:30;8993;0;0;
03.01.2012;20:30;20:45;9013;0;0;
03.01.2012;20:45;21:00;9119;0;0;
03.01.2012;21:00;21:15;9052;0;0;
03.01.2012;21:15;21:30;9174;0;0;
03.01.2012;21:30;21:45;9156;0;0;
03.01.2012;21:45;22:00;8992;0;0;
03.01.2012;22:00;22:15;8876;0;0;
03.01.2012;22:15;22:30;8923;0;0;
03.01.2012;22:30;22:45;8933;0;0;
03.01.2012;22:45;23:00;8780;0;0;
03.01.2012;23:00;23:15;8792;0;0;
03.01.2012;23:15;23:30;8617;0;0;
03.01.2012;23:30;23:45;8203;0;0;
03.01.2012;23:45;00:00;8296;0;0;
04.01.2012;00:00;00:15;8425;0;0;
04.01.2012;00:15;00:30;8498;0;0;
04.01.2012;00:30;00:45;8391;0;0;
04.01.2012;00:45;01:00;8459;0;0;
04.01.2012;01:00;01:15;8365;0;0;
04.01.2012;01:15;01:30;8376;0;0;
04.01.2012;01:30;01:45;8348;0;0;
04.01.2012;01:45;02:00;8237;0;0;
04.01.2012;02:00;02:15;8118;0;0;
04.01.2012;02:15;02:30;7597;0;0;
04.01.2012;02:30;02:45;7503;0;0;
04.01.2012;02:45;03:00;7476;0;0;
04.01.2012;03:00;03:15;7305;0;0;
04.01.2012;03:15;03:30;7242;0;0;
04.01.2012;03:30;03:45;7103;0;0;
04.01.2012;03:45;04:00;6932;0;0;
04.01.2012;04:00;04:15;6835;0;0;
04.01.2012;04:15;04:30;6831;0;0;
04.01.2012;04:30;04:45;6940;0;0;
04.01.2012;04:45;05:00;6980;0;0;
04.01.2012;05:00;05:15;6912;0;0;
04.01.2012;05:15;05:30;6875;0;0;
04.01.2012;05:30;05:45;6878;0;0;
04.01.2012;05:45;06:00;6913;0;0;
04.01.2012;06:00;06:15;6895;0;0;
04.01.2012;06:15;06:30;6895;0;0;
04.01.2012;06:30;06:45;6955;0;0;
04.01.2012;06:45;07:00;7303;0;0;
04.01.2012;07:00;07:15;7631;0;0;
04.01.2012;07:15;07:30;7537;0;0;
04.01.2012;07:30;07:45;7405;0;0;
04.01.2012;07:45;08:00;7841;0;0;
04.01.2012;08:00;08:15;8361;0;0;
04.01.2012;08:15;08:30;8347;0;0;
04.01.2012;08:30;08:45;8296;0;0;
04.01.2012;08:45;09:00;8361;0;0;
04.01.2012;09:00;09:15;8618;0;0;
04.01.2012;09:15;09:30;8664;0;0;
04.01.2012;09:30;09:45;8748;0;0;
04.01.2012;09:45;10:00;8658;0;0;
04.01.2012;10:00;10:15;8624;0;0;
04.01.2012;10:15;10:30;8716;0;0;
04.01.2012;10:30;10:45;9131;0;0;
04.01.2012;10:45;11:00;9228;0;0;
04.01.2012;11:00;11:15;9203;0;0;
04.01.2012;11:15;11:30;9262;0;0;
04.01.2012;11:30;11:45;9352;0;0;
04.01.2012;11:45;12:00;9480;0;0;
04.01.2012;12:00;12:15;9514;0;0;
04.01.2012;12:15;12:30;9777;0;0;
04.01.2012;12:30;12:45;9730;0;0;
04.01.2012;12:45;13:00;9664;0;0;
04.01.2012;13:00;13:15;9628;0;0;
04.01.2012;13:15;13:30;9605;0;0;
04.01.2012;13:30;13:45;9639;0;0;
04.01.2012;13:45;14:00;9636;0;0;
04.01.2012;14:00;14:15;9627;0;0;
04.01.2012;14:15;14:30;9416;0;0;
04.01.2012;14:30;14:45;9592;0;0;
04.01.2012;14:45;15:00;9463;0;0;
04.01.2012;15:00;15:15;9364;0;0;
04.01.2012;15:15;15:30;9338;0;0;
04.01.2012;15:30;15:45;9446;0;0;
04.01.2012;15:45;16:00;9338;0;0;
04.01.2012;16:00;16:15;9237;0;0;
04.01.2012;16:15;16:30;9118;0;0;
04.01.2012;16:30;16:45;9129;0;0;
04.01.2012;16:45;17:00;9223;0;0;
04.01.2012;17:00;17:15;9036;0;0;
04.01.2012;17:15;17:30;9192;0;0;
04.01.2012;17:30;17:45;9092;0;0;
04.01.2012;17:45;18:00;9069;0;0;
04.01.2012;18:00;18:15;9169;0;0;
04.01.2012;18:15;18:30;9433;0;0;
04.01.2012;18:30;18:45;9252;0;0;
04.01.2012;18:45;19:00;9019;0;0;
04.01.2012;19:00;19:15;9082;0;0;
04.01.2012;19:15;19:30;9102;0;0;
04.01.2012;19:30;19:45;9069;0;0;
04.01.2012;19:45;20:00;9107;0;0;
04.01.2012;20:00;20:15;9369;0;0;
04.01.2012;20:15;20:30;9331;0;0;
04.01.2012;20:30;20:45;9398;0;0;
04.01.2012;20:45;21:00;9600;0;0;
04.01.2012;21:00;21:15;9526;0;0;
04.01.2012;21:15;21:30;9607;0;0;
04.01.2012;21:30;21:45;9752;0;0;
04.01.2012;21:45;22:00;9976;0;0;
04.01.2012;22:00;22:15;9994;0;0;
04.01.2012;22:15;22:30;10094;0;0;
04.01.2012;22:30;22:45;9984;0;0;
04.01.2012;22:45;23:00;9938;0;0;
04.01.2012;23:00;23:15;9876;0;0;
04.01.2012;23:15;23:30;9160;0;0;
04.01.2012;23:30;23:45;9189;0;0;
04.01.2012;23:45;00:00;9213;0;0;
05.01.2012;00:00;00:15;9404;0;0;
05.01.2012;00:15;00:30;9447;0;0;
05.01.2012;00:30;00:45;9337;0;0;
05.01.2012;00:45;01:00;9197;0;0;
05.01.2012;01:00;01:15;9073;0;0;
05.01.2012;01:15;01:30;9140;0;0;
05.01.2012;01:30;01:45;9260;0;0;
05.01.2012;01:45;02:00;9322;0;0;
05.01.2012;02:00;02:15;9386;0;0;
05.01.2012;02:15;02:30;9365;0;0;
05.01.2012;02:30;02:45;9405;0;0;
05.01.2012;02:45;03:00;9519;0;0;
05.01.2012;03:00;03:15;9569;0;0;
05.01.2012;03:15;03:30;9573;0;0;
05.01.2012;03:30;03:45;9620;0;0;
05.01.2012;03:45;04:00;9639;0;0;
05.01.2012;04:00;04:15;9681;0;0;
05.01.2012;04:15;04:30;9717;0;0;
05.01.2012;04:30;04:45;9678;0;0;
05.01.2012;04:45;05:00;9736;0;0;
05.01.2012;05:00;05:15;9790;0;0;
05.01.2012;05:15;05:30;9787;0;0;
05.01.2012;05:30;05:45;9790;0;0;
05.01.2012;05:45;06:00;9716;0;0;
05.01.2012;06:00;06:15;9733;0;0;
05.01.2012;06:15;06:30;9662;0;0;
05.01.2012;06:30;06:45;9676;0;0;
05.01.2012;06:45;07:00;9669;0;0;
05.01.2012;07:00;07:15;9724;0;0;
05.01.2012;07:15;07:30;9629;0;0;
05.01.2012;07:30;07:45;9581;0;0;
05.01.2012;07:45;08:00;9630;0;0;
05.01.2012;08:00;08:15;9537;0;0;
05.01.2012;08:15;08:30;9439;0;0;
05.01.2012;08:30;08:45;9160;0;0;
05.01.2012;08:45;09:00;9074;0;0;
05.01.2012;09:00;09:15;8997;0;0;
05.01.2012;09:15;09:30;8830;0;0;
05.01.2012;09:30;09:45;8770;0;0;
05.01.2012;09:45;10:00;8614;0;0;
05.01.2012;10:00;10:15;8725;0;0;
05.01.2012;10:15;10:30;8669;0;0;
05.01.2012;10:30;10:45;8664;0;0;
05.01.2012;10:45;11:00;8539;0;0;
05.01.2012;11:00;11:15;8409;0;0;
05.01.2012;11:15;11:30;8484;0;0;
05.01.2012;11:30;11:45;8488;0;0;
05.01.2012;11:45;12:00;8349;0;0;
05.01.2012;12:00;12:15;8248;0;0;
05.01.2012;12:15;12:30;8246;0;0;
05.01.2012;12:30;12:45;7859;0;0;
05.01.2012;12:45;13:00;8034;0;0;
05.01.2012;13:00;13:15;8068;0;0;
05.01.2012;13:15;13:30;7951;0;0;
05.01.2012;13:30;13:45;7781;0;0;
05.01.2012;13:45;14:00;7655;0;0;
05.01.2012;14:00;14:15;7623;0;0;
05.01.2012;14:15;14:30;7784;0;0;
05.01.2012;14:30;14:45;8285;0;0;
05.01.2012;14:45;15:00;7973;0;0;
05.01.2012;15:00;15:15;8037;0;0;
05.01.2012;15:15;15:30;8284;0;0;
05.01.2012;15:30;15:45;8286;0;0;
05.01.2012;15:45;16:00;8271;0;0;
05.01.2012;16:00;16:15;8433;0;0;
05.01.2012;16:15;16:30;8105;0;0;
05.01.2012;16:30;16:45;8487;0;0;
05.01.2012;16:45;17:00;8967;0;0;
05.01.2012;17:00;17:15;9049;0;0;
05.01.2012;17:15;17:30;9110;0;0;
05.01.2012;17:30;17:45;9069;0;0;
05.01.2012;17:45;18:00;8936;0;0;
05.01.2012;18:00;18:15;9098;0;0;
05.01.2012;18:15;18:30;9007;0;0;
05.01.2012;18:30;18:45;9370;0;0;
05.01.2012;18:45;19:00;9736;0;0;
05.01.2012;19:00;19:15;9739;0;0;
05.01.2012;19:15;19:30;9749;0;0;
05.01.2012;19:30;19:45;9850;0;0;
05.01.2012;19:45;20:00;9843;0;0;
05.01.2012;20:00;20:15;9976;0;0;
05.01.2012;20:15;20:30;10072;0;0;
05.01.2012;20:30;20:45;10028;0;0;
05.01.2012;20:45;21:00;9936;0;0;
05.01.2012;21:00;21:15;9996;0;0;
05.01.2012;21:15;21:30;10106;0;0;
05.01.2012;21:30;21:45;9964;0;0;
05.01.2012;21:45;22:00;9967;0;0;
05.01.2012;22:00;22:15;9843;0;0;
05.01.2012;22:15;22:30;9824;0;0;
05.01.2012;22:30;22:45;9775;0;0;
05.01.2012;22:45;23:00;9866;0;0;
05.01.2012;23:00;23:15;9769;0;0;
05.01.2012;23:15;23:30;9703;0;0;
05.01.2012;23:30;23:45;9673;0;0;
05.01.2012;23:45;00:00;9631;0;0;
06.01.2012;00:00;00:15;9477;0;0;
06.01.2012;00:15;00:30;9441;0;0;
06.01.2012;00:30;00:45;9427;0;0;
06.01.2012;00:45;01:00;9383;0;0;
06.01.2012;01:00;01:15;9401;0;0;
06.01.2012;01:15;01:30;9385;0;0;
06.01.2012;01:30;01:45;9297;0;0;
06.01.2012;01:45;02:00;9203;0;0;
06.01.2012;02:00;02:15;9174;0;0;
06.01.2012;02:15;02:30;9128;0;0;
06.01.2012;02:30;02:45;9077;0;0;
06.01.2012;02:45;03:00;8969;0;0;
06.01.2012;03:00;03:15;8877;0;0;
06.01.2012;03:15;03:30;8839;0;0;
06.01.2012;03:30;03:45;8641;0;0;
06.01.2012;03:45;04:00;8549;0;0;
06.01.2012;04:00;04:15;8404;0;0;
06.01.2012;04:15;04:30;8160;0;0;
06.01.2012;04:30;04:45;8120;0;0;
06.01.2012;04:45;05:00;7847;0;0;
06.01.2012;05:00;05:15;7640;0;0;
06.01.2012;05:15;05:30;7399;0;0;
06.01.2012;05:30;05:45;7308;0;0;
06.01.2012;05:45;06:00;7524;0;0;
06.01.2012;06:00;06:15;7649;0;0;
06.01.2012;06:15;06:30;7508;0;0;
06.01.2012;06:30;06:45;7560;0;0;
06.01.2012;06:45;07:00;7314;0;0;
06.01.2012;07:00;07:15;7066;0;0;
06.01.2012;07:15;07:30;7033;0;0;
06.01.2012;07:30;07:45;7013;0;0;
06.01.2012;07:45;08:00;6916;0;0;
06.01.2012;08:00;08:15;6810;0;0;
06.01.2012;08:15;08:30;6800;0;0;
06.01.2012;08:30;08:45;6733;0;0;
06.01.2012;08:45;09:00;6370;0;0;
06.01.2012;09:00;09:15;6180;0;0;
06.01.2012;09:15;09:30;5920;0;0;
06.01.2012;09:30;09:45;5829;0;0;
06.01.2012;09:45;10:00;5702;0;0;
06.01.2012;10:00;10:15;5492;0;0;
06.01.2012;10:15;10:30;5286;0;0;
06.01.2012;10:30;10:45;5052;0;0;
06.01.2012;10:45;11:00;5016;0;0;
06.01.2012;11:00;11:15;5041;0;0;
06.01.2012;11:15;11:30;5170;0;0;
06.01.2012;11:30;11:45;4924;0;0;
06.01.2012;11:45;12:00;4860;0;0;
06.01.2012;12:00;12:15;5107;0;0;
06.01.2012;12:15;12:30;5235;0;0;
06.01.2012;12:30;12:45;5142;0;0;
06.01.2012;12:45;13:00;4813;0;0;
06.01.2012;13:00;13:15;4498;0;0;
06.01.2012;13:15;13:30;4625;0;0;
06.01.2012;13:30;13:45;4522;0;0;
06.01.2012;13:45;14:00;4308;0;0;
06.01.2012;14:00;14:15;4203;0;0;
06.01.2012;14:15;14:30;4178;0;0;
06.01.2012;14:30;14:45;4184;0;0;
06.01.2012;14:45;15:00;4060;0;0;
06.01.2012;15:00;15:15;3913;0;0;
06.01.2012;15:15;15:30;3849;0;0;
06.01.2012;15:30;15:45;3766;0;0;
06.01.2012;15:45;16:00;3581;0;0;
06.01.2012;16:00;16:15;3465;0;0;
06.01.2012;16:15;16:30;3282;0;0;
06.01.2012;16:30;16:45;3271;0;0;
06.01.2012;16:45;17:00;3077;0;0;
06.01.2012;17:00;17:15;2845;0;0;
06.01.2012;17:15;17:30;2721;0;0;
06.01.2012;17:30;17:45;2616;0;0;
06.01.2012;17:45;18:00;2504;0;0;
06.01.2012;18:00;18:15;2387;0;0;
06.01.2012;18:15;18:30;2349;0;0;
06.01.2012;18:30;18:45;2488;0;0;
06.01.2012;18:45;19:00;2646;0;0;
06.01.2012;19:00;19:15;2884;0;0;
06.01.2012;19:15;19:30;3019;0;0;
06.01.2012;19:30;19:45;2987;0;0;
06.01.2012;19:45;20:00;3142;0;0;
06.01.2012;20:00;20:15;3349;0;0;
06.01.2012;20:15;20:30;3425;0;0;
06.01.2012;20:30;20:45;3416;0;0;
06.01.2012;20:45;21:00;3738;0;0;
06.01.2012;21:00;21:15;3977;0;0;
06.01.2012;21:15;21:30;4005;0;0;
06.01.2012;21:30;21:45;4059;0;0;
06.01.2012;21:45;22:00;4214;0;0;
06.01.2012;22:00;22:15;4315;0;0;
06.01.2012;22:15;22:30;4523;0;0;
06.01.2012;22:30;22:45;4375;0;0;
06.01.2012;22:45;23:00;4363;0;0;
06.01.2012;23:00;23:15;4354;0;0;
06.01.2012;23:15;23:30;4255;0;0;
06.01.2012;23:30;23:45;4146;0;0;
06.01.2012;23:45;00:00;4137;0;0;
07.01.2012;00:00;00:15;4179;0;0;
07.01.2012;00:15;00:30;4545;0;0;
07.01.2012;00:30;00:45;4698;0;0;
07.01.2012;00:45;01:00;4579;0;0;
07.01.2012;01:00;01:15;4741;0;0;
07.01.2012;01:15;01:30;4855;0;0;
07.01.2012;01:30;01:45;4853;0;0;
07.01.2012;01:45;02:00;4633;0;0;
07.01.2012;02:00;02:15;4673;0;0;
07.01.2012;02:15;02:30;4875;0;0;
07.01.2012;02:30;02:45;5033;0;0;
07.01.2012;02:45;03:00;5080;0;0;
07.01.2012;03:00;03:15;5126;0;0;
07.01.2012;03:15;03:30;5298;0;0;
07.01.2012;03:30;03:45;5087;0;0;
07.01.2012;03:45;04:00;5070;0;0;
07.01.2012;04:00;04:15;4881;0;0;
07.01.2012;04:15;04:30;4959;0;0;
07.01.2012;04:30;04:45;5109;0;0;
07.01.2012;04:45;05:00;4892;0;0;
07.01.2012;05:00;05:15;4744;0;0;
07.01.2012;05:15;05:30;4722;0;0;
07.01.2012;05:30;05:45;4789;0;0;
07.01.2012;05:45;06:00;5080;0;0;
07.01.2012;06:00;06:15;5337;0;0;
07.01.2012;06:15;06:30;5409;0;0;
07.01.2012;06:30;06:45;5503;0;0;
07.01.2012;06:45;07:00;6009;0;0;
07.01.2012;07:00;07:15;6121;0;0;
07.01.2012;07:15;07:30;6212;0;0;
