"Datum;""Von"";""bis"";""MW"";""Onshore MW"";""Offshore MW"";",,,
02.01.2018;21:00;21:15;4830,89;4647,98;182,9;
02.01.2018;21:15;21:30;4874,05;4722,24;151,81;
02.01.2018;21:30;21:45;4838,81;4724,86;113,95;
02.01.2018;21:45;22:00;4943,91;4839,73;104,18;
02.01.2018;22:00;22:15;5038,09;4925,98;112,11;
02.01.2018;22:15;22:30;5302,75;5162,59;140,16;
02.01.2018;22:30;22:45;5508,01;5354,5;153,51;
02.01.2018;22:45;23:00;5697,29;5541,88;155,4;
02.01.2018;23:00;23:15;5978,14;5827,75;150,39;
02.01.2018;23:15;23:30;6444,17;6301,53;142,63;
02.01.2018;23:30;23:45;6800;6660,51;139,5;,
02.01.2018;23:45;00:00;7115,62;6971,6;144,02;
03.01.2018;00:00;00:15;7287,18;7143,04;144,13;
03.01.2018;00:15;00:30;7492,06;7338,82;153,23;
03.01.2018;00:30;00:45;7807,41;7640,23;167,18;
03.01.2018;00:45;01:00;8124,01;7950,58;173,43;
03.01.2018;01:00;01:15;8424,31;8216,41;207,9;
03.01.2018;01:15;01:30;8779,21;8575,38;203,83;
03.01.2018;01:30;01:45;9012,89;8764,38;248,51;
03.01.2018;01:45;02:00;9344,86;9057,49;287,37;
03.01.2018;02:00;02:15;9557,18;9254,3;302,88;
03.01.2018;02:15;02:30;10020,14;9702,35;317,79;
03.01.2018;02:30;02:45;10200,11;9887,58;312,53;
03.01.2018;02:45;03:00;10515,31;10238,54;276,77;
03.01.2018;03:00;03:15;10716,6;10463,82;252,78;
03.01.2018;03:15;03:30;11193,77;10935,74;258,03;
03.01.2018;03:30;03:45;11406,54;11101,45;305,08;
03.01.2018;03:45;04:00;11474,43;11148,17;326,26;
03.01.2018;04:00;04:15;11685,1;11358,16;326,93;
03.01.2018;04:15;04:30;11896,6;11569,33;327,27;
03.01.2018;04:30;04:45;11981,4;11654,43;326,97;
03.01.2018;04:45;05:00;12201,3;11873,83;327,47;
03.01.2018;05:00;05:15;12307,02;11979,92;327,1;
03.01.2018;05:15;05:30;12519,2;12191,77;327,43;
03.01.2018;05:30;05:45;12717,07;12389,27;327,8;
03.01.2018;05:45;06:00;12851,51;12524,47;327,04;
03.01.2018;06:00;06:15;13055,18;12727,95;327,23;
03.01.2018;06:15;06:30;13228,21;12900,68;327,54;
03.01.2018;06:30;06:45;13344,4;13016,53;327,87;
03.01.2018;06:45;07:00;13454,15;13126,29;327,87;
03.01.2018;07:00;07:15;13385,13;13057,2;327,93;
03.01.2018;07:15;07:30;13206,2;12878,47;327,73;
03.01.2018;07:30;07:45;13449,93;13122,03;327,9;
03.01.2018;07:45;08:00;13544,88;13217,18;327,7;
03.01.2018;08:00;08:15;13561,93;13233,93;328;,
03.01.2018;08:15;08:30;13374,35;13046,35;328;,
03.01.2018;08:30;08:45;13235,8;12908,07;327,73;
03.01.2018;08:45;09:00;12782,09;12454,42;327,66;
03.01.2018;09:00;09:15;12871,13;12543,26;327,87;
03.01.2018;09:15;09:30;12479,29;12151,5;327,8;
03.01.2018;09:30;09:45;12040,76;11712,89;327,87;
03.01.2018;09:45;10:00;11827,69;11500,19;327,5;
03.01.2018;10:00;10:15;11731,11;11404,05;327,06;
03.01.2018;10:15;10:30;11357,47;11029,94;327,53;
03.01.2018;10:30;10:45;11429,18;11102,01;327,17;
03.01.2018;10:45;11:00;11502,8;11175,4;327,4;
03.01.2018;11:00;11:15;11229,87;10902,4;327,47;
03.01.2018;11:15;11:30;11053,04;10725,27;327,77;
03.01.2018;11:30;11:45;10954,71;10627,61;327,1;
03.01.2018;11:45;12:00;10953,56;10630,98;322,58;
03.01.2018;12:00;12:15;10738,82;10415,23;323,59;
03.01.2018;12:15;12:30;10516,13;10190,36;325,77;
03.01.2018;12:30;12:45;10462,65;10138,15;324,5;
03.01.2018;12:45;13:00;10598,84;10284,13;314,71;
03.01.2018;13:00;13:15;10886,62;10616,35;270,27;
03.01.2018;13:15;13:30;10891,4;10682,14;209,25;
03.01.2018;13:30;13:45;10956,51;10780,07;176,44;
03.01.2018;13:45;14:00;11023,74;10850,66;173,08;
03.01.2018;14:00;14:15;11050,07;10837,21;212,86;
03.01.2018;14:15;14:30;10886,32;10695,93;190,39;
03.01.2018;14:30;14:45;11048,1;10896,07;152,03;
03.01.2018;14:45;15:00;11263,17;11112,01;151,16;
03.01.2018;15:00;15:15;11342,24;11164,89;177,35;
03.01.2018;15:15;15:30;11501,89;11313,43;188,46;
03.01.2018;15:30;15:45;11481,01;11304,1;176,91;
03.01.2018;15:45;16:00;11949,35;11771,68;177,67;
03.01.2018;16:00;16:15;12113,82;11939,63;174,19;
03.01.2018;16:15;16:30;12439,23;12258,35;180,89;
03.01.2018;16:30;16:45;12489,62;12337,93;151,69;
03.01.2018;16:45;17:00;12898,56;12723,1;175,46;
03.01.2018;17:00;17:15;13212,95;13068,18;144,77;
03.01.2018;17:15;17:30;13545,19;13386,1;159,09;
03.01.2018;17:30;17:45;13841,89;13646,7;195,19;
03.01.2018;17:45;18:00;14052,62;13841,78;210,84;
03.01.2018;18:00;18:15;14104,22;13905,44;198,77;
03.01.2018;18:15;18:30;13997,93;13822,08;175,85;
03.01.2018;18:30;18:45;14082,66;13914,78;167,88;
03.01.2018;18:45;19:00;14147,45;13990,71;156,74;
03.01.2018;19:00;19:15;14119,17;13972,83;146,33;
03.01.2018;19:15;19:30;13942,98;13826,97;116,01;
03.01.2018;19:30;19:45;13670,4;13568,26;102,14;
03.01.2018;19:45;20:00;13458,73;13346,22;112,51;
03.01.2018;20:00;20:15;13617,54;13513,16;104,37;
03.01.2018;20:15;20:30;13840,3;13755,26;85,04;
03.01.2018;20:30;20:45;13937,44;13864,99;72,45;
03.01.2018;20:45;21:00;13986,38;13933,52;52,86;
03.01.2018;21:00;21:15;14045,64;14008,39;37,25;
03.01.2018;21:15;21:30;14016,95;13987,85;29,1;
03.01.2018;21:30;21:45;14146,25;14115,34;30,91;
03.01.2018;21:45;22:00;13977,03;13952,66;24,37;
03.01.2018;22:00;22:15;14121,06;14101,36;19,71;
03.01.2018;22:15;22:30;14064,18;14048,58;15,6;
03.01.2018;22:30;22:45;13962,21;13941,32;20,89;
03.01.2018;22:45;23:00;13777,21;13752,18;25,03;
03.01.2018;23:00;23:15;13670,08;13643,35;26,72;
03.01.2018;23:15;23:30;13670,07;13634,85;35,22;
03.01.2018;23:30;23:45;13500,79;13457,36;43,43;
03.01.2018;23:45;00:00;13626,83;13585,36;41,47;
04.01.2018;00:00;00:15;13611,87;13572,54;39,33;
04.01.2018;00:15;00:30;13371,83;13324,41;47,42;
04.01.2018;00:30;00:45;13453,24;13404,97;48,28;
04.01.2018;00:45;01:00;13413,34;13373,4;39,94;
04.01.2018;01:00;01:15;13316,41;13282,47;33,94;
04.01.2018;01:15;01:30;13247,94;13212,97;34,97;
04.01.2018;01:30;01:45;13222,83;13187,58;35,24;
04.01.2018;01:45;02:00;13175,52;13151,81;23,71;
04.01.2018;02:00;02:15;13026,44;12999,85;26,6;
04.01.2018;02:15;02:30;13015,01;12979,16;35,85;
04.01.2018;02:30;02:45;13018,49;12972,84;45,65;
04.01.2018;02:45;03:00;13145,59;13093,36;52,23;
04.01.2018;03:00;03:15;13224,72;13176,97;47,75;
04.01.2018;03:15;03:30;13178,52;13144,92;33,61;
04.01.2018;03:30;03:45;13151,29;13113,96;37,32;
04.01.2018;03:45;04:00;13264,84;13220,39;44,45;
04.01.2018;04:00;04:15;13221,62;13145,67;75,96;
04.01.2018;04:15;04:30;13163,8;13083,09;80,71;
04.01.2018;04:30;04:45;13044,74;12970,6;74,14;
04.01.2018;04:45;05:00;12873,14;12805,9;67,24;
04.01.2018;05:00;05:15;12739,26;12672,9;66,36;
04.01.2018;05:15;05:30;12506,09;12432,07;74,02;
04.01.2018;05:30;05:45;12495,59;12405,36;90,24;
04.01.2018;05:45;06:00;12327,08;12204,85;122,23;
04.01.2018;06:00;06:15;12168,5;11961,51;206,99;
04.01.2018;06:15;06:30;12032,6;11786,76;245,84;
04.01.2018;06:30;06:45;12010,31;11710,04;300,27;
04.01.2018;06:45;07:00;11920,45;11600,62;319,83;
04.01.2018;07:00;07:15;11819,26;11501,66;317,6;
04.01.2018;07:15;07:30;11747,34;11431,11;316,23;
04.01.2018;07:30;07:45;11473,06;11158,19;314,87;
04.01.2018;07:45;08:00;11245,8;10936,05;309,75;
04.01.2018;08:00;08:15;11118,37;10816,83;301,53;
04.01.2018;08:15;08:30;10845,28;10545,08;300,19;
04.01.2018;08:30;08:45;10700,24;10399,71;300,53;
04.01.2018;08:45;09:00;10552,52;10260,19;292,33;
04.01.2018;09:00;09:15;10533,07;10249,24;283,83;
04.01.2018;09:15;09:30;10316,89;10046,75;270,14;
04.01.2018;09:30;09:45;10034,02;9762,42;271,6;
04.01.2018;09:45;10:00;9991,81;9729,93;261,88;
04.01.2018;10:00;10:15;9764,39;9513,39;250,99;
04.01.2018;10:15;10:30;9648,29;9386,13;262,16;
04.01.2018;10:30;10:45;9354,09;9056,34;297,74;
04.01.2018;10:45;11:00;9286,52;8987,52;299;,
04.01.2018;11:00;11:15;9153,3;8878,27;275,03;
04.01.2018;11:15;11:30;9147,34;8878,21;269,13;
04.01.2018;11:30;11:45;9057,59;8761,06;296,53;
04.01.2018;11:45;12:00;8778,07;8491,34;286,73;
04.01.2018;12:00;12:15;8679;8382,33;296,67;,
04.01.2018;12:15;12:30;8648,21;8359,1;289,11;
04.01.2018;12:30;12:45;8341,52;8045,58;295,93;
04.01.2018;12:45;13:00;7929,86;7639,83;290,03;
04.01.2018;13:00;13:15;7725,16;7450,65;274,52;
04.01.2018;13:15;13:30;7324,63;7035,39;289,24;
04.01.2018;13:30;13:45;7005,06;6736,63;268,43;
04.01.2018;13:45;14:00;6683,26;6431,24;252,03;
04.01.2018;14:00;14:15;6277,79;6050,99;226,8;
04.01.2018;14:15;14:30;5960,94;5754,68;206,26;
04.01.2018;14:30;14:45;5583,08;5385,7;197,38;
04.01.2018;14:45;15:00;5248,33;5053,66;194,67;
04.01.2018;15:00;15:15;4864,57;4677,94;186,63;
04.01.2018;15:15;15:30;4578,63;4396,97;181,66;
04.01.2018;15:30;15:45;4345,14;4142,83;202,31;
04.01.2018;15:45;16:00;4290,88;4075,41;215,47;
04.01.2018;16:00;16:15;4272,44;4076,39;196,05;
04.01.2018;16:15;16:30;4428,7;4264;164,69;,
04.01.2018;16:30;16:45;4490,6;4293,74;196,86;
04.01.2018;16:45;17:00;4520,81;4328,6;192,21;
04.01.2018;17:00;17:15;4637,66;4485,1;152,56;
04.01.2018;17:15;17:30;4675,92;4536,14;139,78;
04.01.2018;17:30;17:45;4730,74;4615,7;115,04;
04.01.2018;17:45;18:00;4664,32;4551;113,32;,
04.01.2018;18:00;18:15;4769,46;4689,36;80,1;
04.01.2018;18:15;18:30;4750,49;4700,46;50,03;
04.01.2018;18:30;18:45;4852,15;4792,53;59,62;
04.01.2018;18:45;19:00;4890,32;4825,14;65,19;
04.01.2018;19:00;19:15;4965,09;4904,01;61,08;
04.01.2018;19:15;19:30;5195,05;5144,34;50,71;
04.01.2018;19:30;19:45;5486,3;5445,02;41,28;
04.01.2018;19:45;20:00;5652,49;5618,71;33,78;
04.01.2018;20:00;20:15;5915,5;5896,29;19,22;
04.01.2018;20:15;20:30;6209,47;6198,7;10,77;
04.01.2018;20:30;20:45;6352,08;6338,83;13,25;
04.01.2018;20:45;21:00;6341,15;6307,76;33,39;
04.01.2018;21:00;21:15;6342,53;6287,44;55,09;
04.01.2018;21:15;21:30;6338,44;6263,54;74,9;
04.01.2018;21:30;21:45;6421,98;6345,39;76,59;
04.01.2018;21:45;22:00;6456,02;6383,8;72,22;
04.01.2018;22:00;22:15;6436,57;6370,07;66,5;
04.01.2018;22:15;22:30;6631,22;6576,15;55,07;
04.01.2018;22:30;22:45;6790,05;6750,09;39,95;
04.01.2018;22:45;23:00;7026,92;6985,33;41,59;
04.01.2018;23:00;23:15;6992,84;6946,75;46,1;
04.01.2018;23:15;23:30;7183,4;7131,08;52,32;
04.01.2018;23:30;23:45;7416,07;7357,52;58,54;
04.01.2018;23:45;00:00;7707,64;7656,88;50,76;
05.01.2018;00:00;00:15;8177,36;8128,15;49,21;
05.01.2018;00:15;00:30;8773,45;8732,94;40,51;
05.01.2018;00:30;00:45;9074,28;9035,48;38,79;
05.01.2018;00:45;01:00;9376,98;9332,12;44,86;
05.01.2018;01:00;01:15;9644,18;9593,32;50,86;
05.01.2018;01:15;01:30;10129,17;10068,74;60,43;
05.01.2018;01:30;01:45;10474,53;10410,96;63,57;
05.01.2018;01:45;02:00;10820,42;10762,05;58,38;
05.01.2018;02:00;02:15;11077,8;11031,42;46,38;
05.01.2018;02:15;02:30;11375,94;11341,83;34,12;
05.01.2018;02:30;02:45;11772,46;11745,65;26,81;
05.01.2018;02:45;03:00;12030,05;12015,54;14,51;
05.01.2018;03:00;03:15;12395,57;12382,54;13,03;
05.01.2018;03:15;03:30;12364,6;12350,56;14,04;
05.01.2018;03:30;03:45;12528,24;12506,29;21,95;
05.01.2018;03:45;04:00;12602,92;12556,03;46,89;
05.01.2018;04:00;04:15;12807,47;12750,57;56,91;
05.01.2018;04:15;04:30;12581,62;12530,78;50,84;
05.01.2018;04:30;04:45;12600,9;12553,1;47,8;
05.01.2018;04:45;05:00;12403,43;12356,63;46,81;
05.01.2018;05:00;05:15;12243,74;12198,21;45,53;
05.01.2018;05:15;05:30;11979,03;11933,03;46;,
05.01.2018;05:30;05:45;11973,52;11928,21;45,3;
05.01.2018;05:45;06:00;11919,08;11873,35;45,73;
05.01.2018;06:00;06:15;11802,77;11753,75;49,02;
05.01.2018;06:15;06:30;12139,64;12059,86;79,78;
05.01.2018;06:30;06:45;12007,85;11899,74;108,11;
05.01.2018;06:45;07:00;12086,19;11975,6;110,59;
05.01.2018;07:00;07:15;12259,27;12130,89;128,38;
05.01.2018;07:15;07:30;12304,22;12156,61;147,61;
05.01.2018;07:30;07:45;12129,95;12022,73;107,22;
05.01.2018;07:45;08:00;12218,11;12165,78;52,33;
05.01.2018;08:00;08:15;12083,48;12035,48;48;,
05.01.2018;08:15;08:30;11913,94;11865,94;48;,
05.01.2018;08:30;08:45;11583,77;11535,77;48;,
05.01.2018;08:45;09:00;11609,03;11560,7;48,33;
05.01.2018;09:00;09:15;11764,32;11715,25;49,07;
05.01.2018;09:15;09:30;11780,98;11732,98;48;,
05.01.2018;09:30;09:45;11494,2;11444,93;49,26;
05.01.2018;09:45;10:00;11318,79;11256,27;62,52;
05.01.2018;10:00;10:15;11374,4;11263,99;110,41;
05.01.2018;10:15;10:30;11194,18;11037,67;156,51;
05.01.2018;10:30;10:45;11128,08;10948,84;179,24;
05.01.2018;10:45;11:00;11362,84;11177,03;185,81;
05.01.2018;11:00;11:15;11424,71;11256,33;168,38;
05.01.2018;11:15;11:30;11673,13;11547,05;126,08;
05.01.2018;11:30;11:45;11798,01;11704,27;93,74;
05.01.2018;11:45;12:00;11877,18;11810,04;67,14;
05.01.2018;12:00;12:15;11789,06;11728,58;60,48;
05.01.2018;12:15;12:30;11452,94;11402,06;50,88;
05.01.2018;12:30;12:45;11251,14;11203,42;47,72;
05.01.2018;12:45;13:00;10895,19;10858,32;36,87;
05.01.2018;13:00;13:15;10587,04;10553,2;33,84;
05.01.2018;13:15;13:30;10208,91;10177,45;31,46;
05.01.2018;13:30;13:45;9756,45;9707,75;48,7;
05.01.2018;13:45;14:00;9489,85;9429,02;60,84;
05.01.2018;14:00;14:15;9201,46;9132,75;68,71;
05.01.2018;14:15;14:30;8830,33;8746,68;83,65;
05.01.2018;14:30;14:45;8452,2;8342,05;110,16;
05.01.2018;14:45;15:00;7696,97;7540,96;156,01;
05.01.2018;15:00;15:15;7205,24;7023,82;181,42;
05.01.2018;15:15;15:30;6574,74;6409,09;165,65;
05.01.2018;15:30;15:45;6275,04;6125,3;149,74;
05.01.2018;15:45;16:00;5863,17;5746,35;116,82;
05.01.2018;16:00;16:15;5289,91;5182,37;107,54;
05.01.2018;16:15;16:30;4840,75;4742,72;98,03;
05.01.2018;16:30;16:45;4467,92;4385,26;82,66;
05.01.2018;16:45;17:00;4210,73;4132,63;78,09;
05.01.2018;17:00;17:15;3880,4;3807,67;72,73;
05.01.2018;17:15;17:30;3622,14;3544,94;77,2;
05.01.2018;17:30;17:45;3443,52;3363,52;80;,
05.01.2018;17:45;18:00;3279,68;3176,17;103,52;
05.01.2018;18:00;18:15;3151,84;3049,08;102,76;
05.01.2018;18:15;18:30;3151,63;3062,99;88,64;
05.01.2018;18:30;18:45;3028,25;2934,46;93,79;
05.01.2018;18:45;19:00;2954,48;2838,81;115,67;
05.01.2018;19:00;19:15;2907,34;2790,28;117,07;
05.01.2018;19:15;19:30;2949,91;2858,96;90,95;
05.01.2018;19:30;19:45;2945,26;2850,5;94,75;
05.01.2018;19:45;20:00;2906,9;2839,05;67,85;
