target_time,prediction,actual,best_alpha,best_l1_ratio,coefs
2018-07-07 07:15:00,3192.4285492562594,3313.0,0.1,0.5,"[358.83072263 346.47641758 348.56105496 334.39073748 382.51401221
 355.8189527 ]"
2018-07-07 07:30:00,3589.318220663627,3814.0,0.1,0.5,"[358.83072263 346.47641758 348.56105496 334.39073748 382.51401221
 355.8189527 ]"
2018-07-07 07:45:00,4037.1655026512494,4131.0,0.1,0.5,"[358.83072263 346.47641758 348.56105496 334.39073748 382.51401221
 355.8189527 ]"
2018-07-07 08:00:00,4381.9609846937765,4519.0,0.1,0.5,"[358.83072263 346.47641758 348.56105496 334.39073748 382.51401221
 355.8189527 ]"
2018-07-07 08:15:00,4780.200266857593,4993.0,0.1,0.5,"[358.83072263 346.47641758 348.56105496 334.39073748 382.51401221
 355.8189527 ]"
2018-07-07 08:30:00,5202.760845663093,5381.0,0.1,0.5,"[358.83072263 346.47641758 348.56105496 334.39073748 382.51401221
 355.8189527 ]"
2018-07-07 08:45:00,5484.6255440332625,5749.0,0.1,0.5,"[358.83072263 346.47641758 348.56105496 334.39073748 382.51401221
 355.8189527 ]"
2018-07-07 09:00:00,5816.370210675632,6096.0,0.1,0.5,"[358.83072263 346.47641758 348.56105496 334.39073748 382.51401221
 355.8189527 ]"
2018-07-07 09:15:00,6057.803912264591,6440.0,0.1,0.5,"[358.83072263 346.47641758 348.56105496 334.39073748 382.51401221
 355.8189527 ]"
2018-07-07 09:30:00,6355.0606619001155,6707.0,0.1,0.5,"[358.83072263 346.47641758 348.56105496 334.39073748 382.51401221
 355.8189527 ]"
2018-07-07 09:45:00,6717.515709005678,6949.0,0.1,0.5,"[358.83072263 346.47641758 348.56105496 334.39073748 382.51401221
 355.8189527 ]"
