target_time,prediction,actual,best_alpha,best_l1_ratio,coefs
2018-09-15 01:30:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 01:45:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 02:00:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 02:15:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 02:30:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 02:45:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 03:00:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 03:15:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 03:30:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 03:45:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 04:00:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 04:15:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 04:30:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 04:45:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 05:00:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 05:15:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 05:30:00,1.001171315678186,1.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 05:45:00,43.910864243871174,30.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 06:00:00,125.14880682645627,118.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 06:15:00,276.21786840552375,272.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 06:30:00,506.6803500900533,530.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 06:45:00,773.559399980327,797.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 07:00:00,1064.0847165777368,1091.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 07:15:00,1387.1099042426586,1385.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 07:30:00,1732.108857836813,1759.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 07:45:00,2090.5063181313967,2135.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 08:00:00,2477.754960181128,2586.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 08:15:00,2845.5986378252637,2986.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 08:30:00,3018.3123320540567,3563.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 08:45:00,3550.0303193373484,3915.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 09:00:00,4031.2830034344006,4262.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 09:15:00,4339.753586857397,4739.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 09:30:00,4617.526798211743,5189.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 09:45:00,4682.26728654689,5383.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 10:00:00,4720.192819652229,5503.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 10:15:00,4852.595156828046,5538.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 10:30:00,5108.820415708917,5553.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 10:45:00,4978.66018726431,5527.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 11:00:00,4911.863250012504,5620.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 11:15:00,5073.003223606358,5524.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 11:30:00,4959.01967500313,5290.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 11:45:00,5104.340485345067,5187.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 12:00:00,4859.171043025073,5095.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 12:15:00,4665.717176597792,4795.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 12:30:00,4499.160944791767,4388.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 12:45:00,4253.452910682277,4282.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 13:00:00,3993.8476650150196,4092.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 13:15:00,3753.141835888565,3617.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 13:30:00,3549.31282395482,3289.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 13:45:00,3430.2685032594954,3001.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 14:00:00,3414.660148655611,2732.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 14:15:00,3259.642708505989,2512.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 14:30:00,3062.7127333868807,2286.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 14:45:00,3083.117304968021,2106.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 15:00:00,2411.768345160177,1972.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 15:15:00,2145.920846547874,1678.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 15:30:00,2223.3454115059203,1519.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 15:45:00,1561.5104434299099,1346.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 16:00:00,1365.683698411338,1179.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 16:15:00,1376.2620509100375,1044.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 16:30:00,1139.9974809229345,875.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 16:45:00,914.2123315456411,726.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 17:00:00,628.6542568850871,554.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 17:15:00,479.76465953698107,367.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 17:30:00,292.9669966820216,221.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 17:45:00,152.1465595490085,117.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 18:00:00,87.13900726699151,46.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 18:15:00,18.670600270601966,7.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 18:30:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 18:45:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 19:00:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 19:15:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 19:30:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 19:45:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 20:00:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 20:15:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 20:30:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 20:45:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 21:00:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 21:15:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 21:30:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 21:45:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 22:00:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 22:15:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 22:30:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
2018-09-15 22:45:00,0.0,0.0,0.001,1.0,[ 0.29551408 -0.05456171 -0.13990712  0.15569474  0.40389791  0.34053341]
