datetime,HR,A1,A2,A3,A4,A5,A6,A7
2018-01-15 06:00:00,64.55,62.78547,69.82709,71.92761,69.29841,72.348724,66.39623,69.4521
2018-01-15 07:00:00,71.3,66.83905,72.60292,75.50593,71.52563,73.463974,69.70528,70.85068
2018-01-15 08:00:00,72.18,73.581924,75.836876,77.600815,73.28544,77.823456,74.597496,75.310486
2018-01-15 09:00:00,72.45,73.88708,77.31351,77.697876,74.987946,79.05859,73.87276,74.27818
2018-01-15 10:00:00,70.06,72.77952,74.61154,73.69889,73.48213,76.574745,72.866974,72.734665
2018-01-15 11:00:00,68.24,69.169975,72.31567,72.44502,70.56952,73.04221,70.79838,70.53735
2018-01-15 12:00:00,66.89,67.08899,70.31831,71.23491,69.85227,70.78158,70.32329,68.8066
2018-01-15 13:00:00,64.55,65.93478,67.99584,69.82334,66.86484,68.174286,68.8311,66.55471
2018-01-15 14:00:00,63.57,64.979744,66.47286,68.16513,63.279793,65.495224,67.78551,64.51613
2018-01-15 15:00:00,61.81000000000001,64.34285,67.97178,69.940445,63.254375,65.418076,67.364525,64.97862
2018-01-15 16:00:00,63.78,64.35989,69.02643,71.94456,66.250374,68.39151,67.0701,66.8204
2018-01-15 17:00:00,69.68,67.939835,73.36218,77.183685,72.166306,76.9876,73.26998,71.81722
2018-01-15 18:00:00,71.95,73.77258,77.44297,79.8258,75.880516,80.03748,76.474556,75.59882
2018-01-15 19:00:00,72.82,74.186646,76.07972,75.27933,72.7558,75.66778,75.122696,73.68399
2018-01-15 20:00:00,69.11,71.58607,71.54052,71.28727,70.37546,71.72388,71.745255,71.50679
2018-01-15 21:00:00,64.34,65.179955,64.90137,64.22294,65.32451,66.76524,65.33682,66.20693
2018-01-15 22:00:00,58.57,60.351994,62.384365,61.558064,63.010178,62.017048,61.231457,61.41677
2018-01-15 23:00:00,48.93999999999999,55.161175,56.686825,57.295,56.701813,56.110104,56.034245,54.68866
2018-01-16 00:00:00,45.15,47.690876,45.97026,48.21353,45.756607,47.90518,47.69044,46.480515
2018-01-16 01:00:00,42.74,44.358093,41.534798,43.326775,42.67258,42.88822,45.23586,44.40514
2018-01-16 02:00:00,40.13999999999999,42.66187,40.543526,41.65704,42.641685,41.837578,43.32957,42.774994
2018-01-16 03:00:00,39.17,41.491314,39.185482,40.279453,40.951687,39.62135,41.480038,41.56471
2018-01-16 04:00:00,43.35999999999999,42.236004,40.400406,42.68657,43.363796,44.52233,44.17891,43.05919
2018-01-16 05:00:00,48.05,48.708347,48.81339,51.892014,51.086838,52.55037,50.89332,50.633347
2018-01-16 06:00:00,56.06000000000001,54.0778,57.35982,60.3769,56.56943,61.14117,57.154488,56.06244
2018-01-16 07:00:00,66.83,62.3573,64.29069,64.728645,63.16702,66.287094,64.536,62.450546
2018-01-16 08:00:00,69.15,69.45043,70.96874,70.69934,68.84587,71.980484,69.85951,69.05107
2018-01-16 09:00:00,69.03,70.31807,72.20914,70.50091,69.49083,72.82572,69.61028,69.15319
2018-01-16 10:00:00,67.35,67.670044,69.41389,67.66577,68.00736,69.16822,67.61027,67.139694
2018-01-16 11:00:00,65.43,65.62624,67.81724,66.461784,66.70221,67.969246,66.947266,66.00141
2018-01-16 12:00:00,62.540000000000006,63.87262,65.355034,65.01987,64.196526,64.307205,64.73832,64.42361
2018-01-16 13:00:00,61.290000000000006,60.999584,62.565994,62.993084,62.699554,61.36256,61.626472,61.92871
2018-01-16 14:00:00,58.83,60.374508,62.35055,62.130993,60.79537,60.352734,60.39443,61.37041
2018-01-16 15:00:00,56.120000000000005,59.247116,62.43261,61.844055,61.045387,59.159286,59.995083,60.101444
2018-01-16 16:00:00,59.2,59.58816,62.398857,62.551075,60.762745,62.3677,61.5937,60.54999
2018-01-16 17:00:00,68.0,64.917496,67.78014,67.982925,66.6388,69.712944,67.505035,66.667274
2018-01-16 18:00:00,69.79,71.34419,74.17076,72.81742,73.01356,76.214485,71.74144,73.16212
2018-01-16 19:00:00,71.4,70.22436,73.997665,70.76539,71.38093,72.51158,70.16285,71.20716
2018-01-16 20:00:00,68.58,67.54873,69.80896,69.4972,67.57731,70.176094,69.04383,68.940765
2018-01-16 21:00:00,59.42,63.35052,63.911537,64.34188,64.20135,65.04377,64.22592,64.67993
2018-01-16 22:00:00,52.75,56.066708,56.12416,57.207104,55.858658,55.849373,55.979374,56.132553
2018-01-16 23:00:00,47.32,49.579964,49.993725,51.403202,50.147575,49.401867,49.5599,49.030518
2018-01-17 00:00:00,44.35,44.019024,44.469997,46.28563,46.013035,45.828274,45.1719,44.855354
2018-01-17 01:00:00,40.71999999999999,41.690765,41.907524,42.39285,42.996353,42.231518,42.18688,43.41309
2018-01-17 02:00:00,40.18,38.789536,40.893917,40.8152,40.009975,38.843143,39.876736,41.242817
2018-01-17 03:00:00,40.86999999999999,39.16903,40.795353,41.848774,40.323116,40.56756,40.877224,42.50094
2018-01-17 04:00:00,40.91,42.088825,44.38871,46.070213,45.119526,45.295597,45.43333,45.230156
2018-01-17 05:00:00,46.559999999999995,44.67835,47.06614,49.850967,48.601215,50.67062,49.18836,48.29083
2018-01-17 06:00:00,52.370000000000005,52.4176,56.453625,59.06573,56.95107,60.133415,55.413864,55.99421
2018-01-17 07:00:00,65.2,58.607323,62.262943,62.7151,60.234386,64.22475,58.755745,59.66679
2018-01-17 08:00:00,68.03,66.97239,70.43565,69.43606,67.0838,70.21712,65.576096,68.03473
2018-01-17 09:00:00,69.32,67.591576,71.94566,70.271515,69.91452,70.976494,67.19095,67.98954
2018-01-17 10:00:00,63.99,68.22735,69.842,68.553696,69.080734,69.79832,67.92524,67.20408
2018-01-17 11:00:00,62.97,62.14775,64.7741,64.811615,65.72699,65.59953,63.864594,63.199615
2018-01-17 12:00:00,62.09,61.13884,62.692387,63.364563,63.343006,62.3079,62.00964,61.778564
2018-01-17 13:00:00,61.84,60.181828,60.886986,61.748596,61.249004,59.31366,61.771336,60.93811
2018-01-17 14:00:00,61.42,60.07144,61.532497,60.974716,59.144238,58.37484,60.455746,61.23739
2018-01-17 15:00:00,61.16,60.683014,63.08729,62.20148,60.016678,59.85938,59.78788,62.467224
2018-01-17 16:00:00,62.85,63.10288,65.03722,65.294685,63.182037,64.00124,65.475655,65.35429
2018-01-17 17:00:00,70.62,66.71844,70.19832,69.69747,70.88424,71.64132,67.30265,69.349205
2018-01-17 18:00:00,72.27,72.82235,75.47489,74.75574,74.75785,77.55408,72.427055,74.905815
2018-01-17 19:00:00,73.65,70.71703,75.09496,73.542534,74.327095,75.17696,72.58865,73.43219
2018-01-17 20:00:00,72.63,69.52516,71.43119,71.539085,69.07196,71.27152,70.56751,71.61733
2018-01-17 21:00:00,67.16,66.86588,66.34592,67.12865,66.698204,68.296646,66.64036,68.24897
2018-01-17 22:00:00,64.5,61.179577,62.421,62.62533,61.94374,63.222202,61.45136,63.575874
2018-01-17 23:00:00,63.53,59.045586,59.0563,60.36221,59.65541,60.452377,58.92685,60.02356
2018-01-18 00:00:00,55.84,58.34075,58.625416,58.100925,58.72277,57.935707,57.85845,59.520447
2018-01-18 01:00:00,51.28999999999999,52.295307,55.004547,53.185852,54.245102,53.815376,53.838303,54.762894
2018-01-18 02:00:00,49.61999999999999,49.147995,52.234577,51.922977,50.113514,50.858315,51.57693,51.143295
2018-01-18 03:00:00,49.11999999999999,48.371456,51.78439,49.780434,48.17763,50.886726,50.314808,50.57633
2018-01-18 04:00:00,50.03999999999999,48.947083,52.47986,51.234028,51.45571,51.282543,52.60488,51.550987
2018-01-18 05:00:00,58.85,51.694977,55.10533,55.444878,55.43543,56.154537,56.21463,54.2136
2018-01-18 06:00:00,62.2,63.5241,65.16585,66.21252,65.82174,67.6744,66.275955,64.32128
2018-01-18 07:00:00,66.45,66.92515,68.75368,68.25546,69.00499,68.51058,66.75929,66.34858
2018-01-18 08:00:00,67.08,69.56451,71.115524,71.13411,70.42411,70.563675,67.86314,68.61571
2018-01-18 09:00:00,68.39,67.14956,71.53493,70.3764,69.60793,70.75827,67.70752,68.32285
2018-01-18 10:00:00,68.03,67.90566,69.91549,68.01011,66.99609,68.821655,67.046165,67.94076
2018-01-18 11:00:00,67.41,66.3852,69.50908,67.99034,66.67469,67.63768,66.65806,68.01162
2018-01-18 12:00:00,66.48,65.6278,68.315506,67.0195,66.97874,65.08168,66.238335,66.62823
2018-01-18 13:00:00,66.29,64.74771,67.09336,66.77849,67.24171,64.85355,65.61739,65.631516
2018-01-18 14:00:00,66.13,64.65008,67.15591,66.45651,65.945465,65.245316,66.55473,66.04139
2018-01-18 15:00:00,66.04,65.658775,68.323586,67.78006,66.802986,67.247314,67.755066,67.00197
2018-01-18 16:00:00,66.06,67.87407,69.75814,68.70774,68.588615,70.065994,68.76097,69.772446
2018-01-18 17:00:00,69.45,68.62137,72.29862,72.09858,72.01636,75.95816,71.895485,71.32879
2018-01-18 18:00:00,70.34,71.79633,73.484024,72.99519,73.15056,75.795006,71.37404,73.9479
2018-01-18 19:00:00,70.34,71.022865,72.80694,72.47913,71.35127,72.48667,69.40469,72.58581
2018-01-18 20:00:00,68.24,68.07246,69.42508,68.78605,67.18886,69.54579,67.045044,68.656296
2018-01-18 21:00:00,66.81,63.670216,65.2651,64.92843,65.57131,66.00401,66.22258,64.21194
2018-01-18 22:00:00,65.94,61.899265,64.68978,63.564095,63.689045,63.87801,64.64308,63.976204
2018-01-18 23:00:00,62.39000000000001,60.51606,62.432274,61.78413,62.759106,61.104916,62.254406,62.03243
2018-01-19 00:00:00,54.72,58.046215,58.587128,57.566044,59.43314,58.41903,58.031815,58.579727
2018-01-19 01:00:00,50.95,52.457386,53.04758,52.917843,54.908024,54.77184,53.324642,53.441338
2018-01-19 02:00:00,49.38999999999999,49.743168,49.982388,50.08702,50.684013,50.74376,50.56417,50.793514
2018-01-19 03:00:00,49.16,49.377808,48.936604,48.695107,50.013496,49.980965,48.90631,50.44097
2018-01-19 04:00:00,49.309999999999995,51.27862,51.42501,51.2617,51.823723,51.429142,49.835804,52.20827
2018-01-19 05:00:00,55.84,52.746365,55.427467,57.956615,55.42489,56.663246,54.25357,55.35264
2018-01-19 06:00:00,62.73,61.346565,64.83117,66.62968,63.764706,66.12516,62.22465,63.4408
2018-01-19 07:00:00,65.51,67.53575,69.98749,70.168686,68.053246,70.39461,66.807396,68.87426
2018-01-19 08:00:00,65.47,67.30349,69.92206,68.47937,67.69997,70.705635,67.535484,68.24651
2018-01-19 09:00:00,66.38,66.732925,69.45343,66.631744,65.64466,70.37921,66.305084,66.13132
2018-01-19 10:00:00,65.58,66.35045,67.725044,66.43049,65.226425,67.56324,66.62437,64.92735
2018-01-19 11:00:00,63.95,64.44196,66.16885,65.75011,65.02599,65.737206,64.49381,64.84652
2018-01-19 12:00:00,61.25,63.30338,64.4521,63.93959,64.356255,63.427963,63.265705,63.52995
2018-01-19 13:00:00,61.01,60.844563,61.44741,61.9338,61.60711,60.64514,61.36256,60.66795
2018-01-19 14:00:00,58.35999999999999,60.047127,61.632782,61.675518,58.656956,59.617874,60.541008,60.997124
2018-01-19 15:00:00,58.35999999999999,59.566193,60.344334,60.237267,58.090565,57.547466,57.54922,58.957893
2018-01-19 16:00:00,61.14000000000001,61.39081,62.077393,62.707294,60.696995,62.57154,60.2351,62.776375
2018-01-19 17:00:00,67.38,65.57952,68.32135,68.179756,67.56839,69.386246,67.252,68.36081
2018-01-19 18:00:00,68.01,69.671234,72.79891,71.52499,71.45011,73.955925,70.667625,74.09886
2018-01-19 19:00:00,67.94,67.900734,70.87385,69.0441,68.85496,70.5535,69.3914,70.01284
2018-01-19 20:00:00,66.06,64.98004,66.57722,66.87019,65.07954,68.167595,66.26324,66.25596
2018-01-19 21:00:00,65.12,62.65086,63.196198,63.617634,61.450478,65.727486,64.48553,63.243416
2018-01-19 22:00:00,64.5,60.388237,62.970768,63.00119,61.64711,61.961746,63.53119,61.471966
2018-01-19 23:00:00,62.08,59.34789,60.125313,61.307907,61.13575,59.968174,58.974964,59.475246
2018-01-20 00:00:00,52.78,57.394947,56.637188,57.51134,57.42621,56.12756,55.58336,56.611897
2018-01-20 01:00:00,46.5,50.824238,50.38376,50.92455,50.20184,48.12886,49.074722,50.2333
2018-01-20 02:00:00,46.96999999999999,45.532856,45.272076,46.964222,44.445774,43.620464,44.565456,45.00394
2018-01-20 03:00:00,45.53,46.53004,44.33281,46.936577,45.20145,43.82166,44.404137,46.2163
2018-01-20 04:00:00,45.05,46.1745,45.26716,46.77726,46.149693,43.63638,44.85453,46.05171
2018-01-20 05:00:00,45.52,47.300014,47.42547,49.4646,49.56482,46.210323,48.33798,47.17128
2018-01-20 06:00:00,49.02,48.248146,49.97699,51.651375,52.57781,51.222145,48.507504,48.29371
2018-01-20 07:00:00,47.99,52.68829,53.77757,55.227978,53.435406,52.814594,51.684814,51.276905
2018-01-20 08:00:00,55.89000000000001,50.691372,52.9035,52.547184,50.723988,51.920986,51.72101,49.440495
2018-01-20 09:00:00,62.72,58.887768,59.17069,59.627583,56.85318,57.214138,59.283974,58.148598
2018-01-20 10:00:00,62.28,64.038956,62.211452,64.08682,62.088,60.602005,60.561104,62.969547
2018-01-20 11:00:00,55.85999999999999,60.8099,61.067715,61.614975,61.626637,59.637123,59.947598,61.273262
2018-01-20 12:00:00,57.75,54.96765,54.868446,57.027657,56.34884,55.01909,55.68919,54.2697
2018-01-20 13:00:00,54.27,56.381317,54.316452,58.49276,55.801525,56.397793,56.110855,56.451138
2018-01-20 14:00:00,47.48,53.585667,51.279087,53.392345,53.18636,51.246452,52.588837,53.096153
2018-01-20 15:00:00,46.459999999999994,48.179848,47.13833,50.115093,49.174294,47.406277,48.68037,46.75445
2018-01-20 16:00:00,50.23,48.29611,49.66248,52.508877,50.815975,52.394745,51.343792,50.477844
2018-01-20 17:00:00,56.379999999999995,54.284958,58.0754,60.09053,58.8494,60.541836,60.253284,58.43364
2018-01-20 18:00:00,62.45,60.248528,63.853134,64.20354,62.472637,64.151115,63.80211,65.37193
2018-01-20 19:00:00,64.48,64.575195,66.53704,66.68522,63.469868,66.12964,65.59721,65.009415
2018-01-20 20:00:00,63.49,63.066765,64.72317,65.77808,63.472263,65.51767,65.69424,63.08675
2018-01-20 21:00:00,52.34,60.67492,61.07409,62.6403,62.129715,61.968845,64.09802,60.21817
2018-01-20 22:00:00,47.95,52.70503,51.99486,53.820984,52.876434,51.637596,53.427326,51.64254
2018-01-20 23:00:00,46.60999999999999,46.132374,45.63821,48.294952,46.855324,47.6532,48.519295,45.886555
2018-01-21 00:00:00,37.33,43.894993,41.76933,45.097355,43.238274,44.174606,44.81805,44.051662
2018-01-21 01:00:00,36.0,36.3967,34.891865,37.40766,36.948883,35.57246,36.88823,37.399788
2018-01-21 02:00:00,34.46,34.92636,33.052273,36.314835,35.224663,34.506847,35.142708,35.21657
2018-01-21 03:00:00,28.179999999999996,34.113873,31.981539,34.910385,34.133575,33.651997,33.651073,33.59196
2018-01-21 04:00:00,32.0,30.203348,29.052063,31.867313,30.04346,30.340002,31.634703,27.988182
2018-01-21 05:00:00,35.42,34.955265,31.962297,35.531345,31.78723,32.581394,37.13093,33.176662
2018-01-21 06:00:00,39.86999999999999,38.954277,36.195904,39.97685,37.89095,38.00477,41.02197,38.104626
2018-01-21 07:00:00,45.32,43.704334,41.216198,45.354717,41.796707,43.226013,42.440918,43.05102
2018-01-21 08:00:00,47.98,48.213852,47.912407,52.388447,49.091145,48.37157,48.619553,48.537197
2018-01-21 09:00:00,53.27,50.69552,51.813465,54.64722,51.9177,51.279507,51.86802,50.163578
2018-01-21 10:00:00,51.7,54.274563,53.813843,58.275402,53.93435,54.14286,53.961826,53.911114
2018-01-21 11:00:00,49.35999999999999,51.209106,52.377068,54.047,53.31893,52.84147,51.30432,51.040943
2018-01-21 12:00:00,53.879999999999995,48.10518,49.00645,51.95529,51.35933,49.986313,50.267372,48.71501
2018-01-21 13:00:00,51.93999999999999,52.628933,51.00412,53.699528,52.051643,51.241283,52.749985,52.654434
2018-01-21 14:00:00,48.309999999999995,50.260704,48.961685,50.334633,50.599445,48.568497,50.430294,51.127487
2018-01-21 15:00:00,47.86999999999999,47.71684,47.929665,49.804665,47.96331,46.302895,48.710396,48.533546
2018-01-21 16:00:00,51.68999999999999,49.272385,51.809967,52.310696,49.89921,51.951454,51.969402,51.486286
2018-01-21 17:00:00,64.92,57.14295,59.9051,62.57655,58.614376,60.526226,60.27359,58.78008
2018-01-21 18:00:00,67.23,66.594864,70.96635,73.8514,71.55415,73.26434,71.94882,71.233665
2018-01-21 19:00:00,68.15,66.914375,71.81495,72.30864,71.353134,71.80733,72.257126,68.095985
2018-01-21 20:00:00,69.7,65.05981,67.79754,69.96389,69.59397,69.29861,69.03457,66.40386
2018-01-21 21:00:00,66.65,64.9914,63.793232,66.65343,65.54734,65.26387,65.69267,65.98727
2018-01-21 22:00:00,64.23,60.86198,60.77,63.539818,62.628494,62.08803,63.429184,65.128265
2018-01-21 23:00:00,62.18,59.0788,57.083,60.400856,57.10222,59.20657,59.350872,60.527718
2018-01-22 00:00:00,49.129999999999995,56.748177,54.231224,56.964344,54.890564,56.169033,54.94566,58.924324
2018-01-22 01:00:00,45.59,46.53478,47.51064,50.756294,49.086884,47.20116,47.84905,48.41294
2018-01-22 02:00:00,44.88999999999999,43.08284,45.389275,45.914997,43.305805,45.52686,44.628475,46.181366
2018-01-22 03:00:00,44.28,43.527588,46.051346,45.33557,42.406986,44.591393,44.980797,47.577618
2018-01-22 04:00:00,44.85999999999999,44.79204,48.826103,48.526806,45.710815,46.848873,47.153927,49.64996
2018-01-22 05:00:00,49.32,49.08944,51.412674,52.91998,50.465374,50.091732,53.803078,52.163017
2018-01-22 06:00:00,61.56000000000001,54.34016,57.77605,58.611954,58.629395,57.824963,58.407936,57.931988
2018-01-22 07:00:00,64.72,65.71917,65.6576,66.77709,67.673584,64.92599,65.16376,67.65839
2018-01-22 08:00:00,66.14,66.25854,66.75179,66.29616,66.5322,65.17689,66.29285,66.77177
2018-01-22 09:00:00,67.02,67.41033,67.67968,67.408195,66.32281,67.70366,68.35766,66.958
2018-01-22 10:00:00,65.83,66.030136,66.43713,65.31563,64.579216,66.33424,64.60066,66.050606
2018-01-22 11:00:00,65.62,64.33483,65.02565,65.87155,64.086685,63.35339,63.393856,65.56347
2018-01-22 12:00:00,63.89000000000001,63.46261,65.34335,66.09499,63.766983,64.251144,63.464447,66.06751
2018-01-22 13:00:00,61.85,61.70753,62.901417,63.766266,61.962887,61.13283,61.73945,63.653873
2018-01-22 14:00:00,59.040000000000006,60.403175,62.145603,62.458637,60.216038,60.14006,61.695107,62.13879
2018-01-22 15:00:00,58.18999999999999,59.05738,61.81337,61.71125,59.133804,59.540752,60.416824,61.136925
2018-01-22 16:00:00,61.78,60.821323,63.17355,64.22227,62.114147,61.906963,61.961956,63.159737
2018-01-22 17:00:00,65.45,67.268074,69.8793,71.60812,69.39062,70.763695,70.11355,69.288216
2018-01-22 18:00:00,67.11,67.83223,72.18867,71.64115,72.15764,72.18459,70.29555,72.90978
2018-01-22 19:00:00,68.63,69.751785,70.397194,69.662994,69.02456,68.65889,66.53118,69.80315
2018-01-22 20:00:00,67.14,66.762596,67.8018,67.587585,65.26274,68.853935,65.57337,67.99498
2018-01-22 21:00:00,63.68,63.14623,64.050224,63.5984,63.413483,64.81951,63.66345,64.466576
2018-01-22 22:00:00,62.07,59.51723,62.603916,61.82079,61.842083,60.527256,62.48326,62.03008
2018-01-22 23:00:00,62.85,57.42549,59.44825,59.409145,59.150787,59.241196,58.803886,58.50343
2018-01-23 00:00:00,56.68,58.217583,57.28773,58.0695,58.708233,58.398354,55.411713,58.436977
2018-01-23 01:00:00,53.0,53.441128,53.12418,53.34109,53.879753,53.36412,52.55097,55.07688
2018-01-23 02:00:00,51.559999999999995,50.52722,50.78957,51.57121,50.89204,52.04878,50.859325,52.62594
2018-01-23 03:00:00,51.65,49.935707,51.141464,51.52417,50.855896,51.652714,49.952374,52.537125
2018-01-23 04:00:00,52.15,51.82146,53.98823,54.06588,53.740627,53.722515,52.489,54.595814
2018-01-23 05:00:00,57.22,54.530712,56.66406,57.6978,58.06898,56.810707,54.452187,57.500088
2018-01-23 06:00:00,62.290000000000006,62.108936,64.89958,64.73349,62.942047,64.40717,64.3686,62.621643
2018-01-23 07:00:00,66.6,66.220406,68.82897,67.823975,67.00055,68.94245,65.88181,66.96262
2018-01-23 08:00:00,66.88,68.679855,70.807434,69.86815,67.103935,69.59931,69.042915,68.88265
2018-01-23 09:00:00,68.23,67.2689,70.58223,69.26816,67.968376,70.716064,68.757416,67.8379
2018-01-23 10:00:00,67.24,67.669334,69.079956,67.76734,68.679825,70.68986,67.50416,66.743286
2018-01-23 11:00:00,66.5,65.56614,68.614555,67.664085,68.41812,67.35832,65.98656,66.49815
2018-01-23 12:00:00,65.24,65.03929,66.34523,66.35876,66.44167,65.87151,64.815384,65.6197
2018-01-23 13:00:00,64.86,63.567413,64.69146,64.90686,64.96613,64.49856,64.17554,64.50629
2018-01-23 14:00:00,64.16,63.30618,65.01376,63.862064,62.671936,63.549225,64.55133,64.76951
2018-01-23 15:00:00,64.69,63.14432,65.586006,65.197334,63.53495,63.6559,63.621895,65.20866
2018-01-23 16:00:00,63.47,64.783226,67.50842,66.63968,65.84957,66.64088,65.90239,68.54463
2018-01-23 17:00:00,69.37,63.848896,69.51527,67.96009,70.3507,68.03648,66.601166,69.40107
2018-01-23 18:00:00,70.48,69.609924,73.77281,71.77911,73.592186,74.01443,71.66783,74.445305
2018-01-23 19:00:00,71.35,69.31078,73.97746,70.57911,70.41845,72.18571,71.810776,72.56398
2018-01-23 20:00:00,69.31,68.2753,70.313736,68.62168,68.2065,69.9217,69.451065,70.04011
2018-01-23 21:00:00,67.01,64.97325,66.40563,65.383316,66.994156,67.08448,66.64124,66.40769
2018-01-23 22:00:00,67.2,61.768314,65.383415,64.25796,63.766724,64.70443,65.6492,65.08698
2018-01-23 23:00:00,64.92,62.315147,64.70856,64.05561,63.673077,64.72152,65.445946,64.53178
2018-01-24 00:00:00,62.99,59.8676,62.463905,60.410824,60.84711,59.959164,59.90547,61.37112
2018-01-24 01:00:00,61.33,58.99177,61.265842,59.493084,60.38263,60.31907,59.682182,61.30435
2018-01-24 02:00:00,56.85999999999999,57.91725,60.79119,59.23025,59.207653,58.695602,58.7111,61.2427
2018-01-24 03:00:00,53.26,54.750813,57.396217,56.83923,56.63891,57.318325,56.664845,57.51138
2018-01-24 04:00:00,54.879999999999995,53.726734,56.324955,54.650356,56.355183,56.070198,56.032967,55.689674
2018-01-24 05:00:00,59.99,57.50269,59.51484,60.06268,58.738235,60.152218,59.99809,59.72752
2018-01-24 06:00:00,61.8,64.65788,67.43474,66.25643,63.932213,66.374855,66.786705,65.66894
2018-01-24 07:00:00,65.22,65.20882,68.321304,66.58056,67.05149,68.08955,67.1157,66.16138
2018-01-24 08:00:00,65.11,67.65631,69.43584,67.22643,66.89877,69.67402,67.97412,67.525894
2018-01-24 09:00:00,65.09,66.91159,69.02601,66.538185,66.250465,69.50069,68.22117,66.75618
2018-01-24 10:00:00,64.07,65.38728,67.594864,65.96066,66.03983,67.38513,66.95161,65.018
2018-01-24 11:00:00,62.66,63.199493,66.19166,64.376114,65.59341,66.07617,65.26707,64.364624
2018-01-24 12:00:00,61.25,61.414154,64.23746,62.720573,63.965565,64.39609,62.852905,62.52404
2018-01-24 13:00:00,59.379999999999995,60.705612,61.81831,61.191757,61.596798,61.632515,61.680237,60.84315
2018-01-24 14:00:00,56.73,59.968903,60.326385,60.201805,58.554173,59.268974,60.495102,59.475574
2018-01-24 15:00:00,55.68,57.828617,59.285442,57.741077,56.79372,58.28063,58.766582,57.176365
2018-01-24 16:00:00,58.209999999999994,58.70357,60.36842,59.272022,58.378944,60.761536,60.21593,58.885967
2018-01-24 17:00:00,65.52,63.29073,65.63853,64.36326,63.701344,66.58595,66.422,63.557373
2018-01-24 18:00:00,67.69,68.7608,70.21628,68.49716,68.87114,72.08126,70.20316,69.27277
2018-01-24 19:00:00,68.22,69.24976,70.02278,67.97093,68.362854,70.4554,69.58404,68.33808
2018-01-24 20:00:00,66.01,66.13919,66.62307,66.63716,65.78759,68.581856,66.87667,65.656364
2018-01-24 21:00:00,65.13,63.813168,62.062702,62.550922,62.785244,65.10941,64.27627,62.275375
2018-01-24 22:00:00,63.15,61.616985,62.71668,62.73659,63.207726,64.2199,64.36469,62.763515
2018-01-24 23:00:00,62.60999999999999,60.323875,60.861103,60.295033,61.204082,60.255974,59.466877,59.683884
2018-01-25 00:00:00,59.49,58.589905,59.523705,59.5849,60.31236,58.614212,57.28602,59.149807
2018-01-25 01:00:00,51.61999999999999,56.201454,56.703823,57.474335,56.49326,57.002872,57.894615,57.84375
2018-01-25 02:00:00,50.01,50.890686,51.75916,51.582584,51.035065,51.172844,52.84906,51.40258
2018-01-25 03:00:00,49.51,49.805622,51.021824,52.375103,49.945156,50.15138,51.790707,51.440403
2018-01-25 04:00:00,49.7,51.35964,52.386677,51.810295,51.26521,51.466236,54.21534,52.014343
2018-01-25 05:00:00,58.82,52.728596,53.56198,54.096096,53.592796,55.14294,55.863907,53.746067
2018-01-25 06:00:00,59.370000000000005,63.097168,63.892876,63.786613,63.403496,64.968216,64.378265,64.470894
2018-01-25 07:00:00,64.11,62.828438,64.507645,62.562355,63.02301,62.448067,63.1853,64.0238
2018-01-25 08:00:00,64.63,65.783394,65.93552,65.878174,63.962276,66.7796,66.63394,66.64301
2018-01-25 09:00:00,65.66,65.114716,65.87045,65.03106,64.85624,65.644226,66.30969,65.337524
2018-01-25 10:00:00,65.12,64.85851,64.550186,63.975864,65.119835,64.678925,63.843216,65.27178
2018-01-25 11:00:00,64.23,63.598988,64.24951,64.868576,63.66005,62.86037,65.01577,64.95842
2018-01-25 12:00:00,62.55,61.840843,61.9435,61.650867,62.6604,62.02058,61.94257,62.211914
2018-01-25 13:00:00,62.03,59.93156,58.685345,59.548687,57.800808,58.479164,60.195724,61.51359
2018-01-25 14:00:00,57.959999999999994,60.045242,58.65407,58.733597,58.15897,60.016716,59.15603,61.059845
2018-01-25 15:00:00,55.15,57.52041,55.894314,55.438587,55.85738,55.871426,55.530758,57.919403
2018-01-25 16:00:00,56.07,56.531223,56.06902,55.655766,56.825375,55.531334,55.891136,57.62532
2018-01-25 17:00:00,64.35,59.54782,59.958664,58.52012,60.56436,59.88247,61.226997,60.44967
2018-01-25 18:00:00,66.34,66.8939,65.250175,63.87446,65.6765,63.992695,66.028145,67.56563
2018-01-25 19:00:00,66.31,65.8072,65.0921,63.0255,66.119576,62.5092,62.89919,65.8596
2018-01-25 20:00:00,61.39000000000001,63.6003,60.943108,61.153328,62.764442,60.30189,60.843483,63.222214
2018-01-25 21:00:00,55.45,59.78995,54.960644,55.92957,58.79122,56.334534,56.25865,57.72216
2018-01-25 22:00:00,50.58,55.240696,51.73111,52.82976,53.936855,51.942654,53.380184,52.91019
2018-01-25 23:00:00,48.6,50.83313,48.102375,47.913727,47.953835,46.2038,47.272594,47.703014
2018-01-26 00:00:00,45.02,46.959995,44.922,45.775574,45.066025,43.270695,44.039673,45.604397
2018-01-26 01:00:00,42.07,44.28045,42.6742,42.141895,42.333706,42.31971,41.45799,43.437267
2018-01-26 02:00:00,39.18,42.675385,41.52225,41.252037,40.022198,41.078667,40.87402,41.306377
2018-01-26 03:00:00,38.379999999999995,40.51857,40.38928,39.604576,38.813805,37.830772,39.92847,38.925827
2018-01-26 04:00:00,40.34,40.90641,41.666523,41.518833,38.628624,40.405514,42.940292,40.571827
2018-01-26 05:00:00,46.52,45.334076,44.90445,46.84827,44.047497,45.35267,46.477764,45.332054
