"Datum;""Von"";""bis"";""MW"";""Onshore MW"";""Offshore MW"";",
03.01.2015;17:00;17:15;5357,23;0;0;
03.01.2015;17:15;17:30;5200,11;0;0;
03.01.2015;17:30;17:45;5042,81;0;0;
03.01.2015;17:45;18:00;4885,69;0;0;
03.01.2015;18:00;18:15;4754,73;0;0;
03.01.2015;18:15;18:30;4656,94;0;0;
03.01.2015;18:30;18:45;4559,1;0;0;
03.01.2015;18:45;19:00;4461,32;0;0;
03.01.2015;19:00;19:15;4385,86;0;0;
03.01.2015;19:15;19:30;4385,27;0;0;
03.01.2015;19:30;19:45;4384,51;0;0;
03.01.2015;19:45;20:00;4384,51;0;0;
03.01.2015;20:00;20:15;4393,83;0;0;
03.01.2015;20:15;20:30;4430,01;0;0;
03.01.2015;20:30;20:45;4466,31;0;0;
03.01.2015;20:45;21:00;4502,93;0;0;
03.01.2015;21:00;21:15;4551,67;0;0;
03.01.2015;21:15;21:30;4637,64;0;0;
03.01.2015;21:30;21:45;4723,4;0;0;
03.01.2015;21:45;22:00;4809,51;0;0;
03.01.2015;22:00;22:15;4917,5;0;0;
03.01.2015;22:15;22:30;5083,14;0;0;
03.01.2015;22:30;22:45;5248,78;0;0;
03.01.2015;22:45;23:00;5414,22;0;0;
03.01.2015;23:00;23:15;5603,96;0;0;
03.01.2015;23:15;23:30;5820,77;0;0;
03.01.2015;23:30;23:45;6037,88;0;0;
03.01.2015;23:45;00:00;6254,74;0;0;
04.01.2015;00:00;00:15;8123,46;0;0;
04.01.2015;00:15;00:30;8261,48;0;0;
04.01.2015;00:30;00:45;8398,9;0;0;
04.01.2015;00:45;01:00;8536,34;0;0;
04.01.2015;01:00;01:15;8647,49;0;0;
04.01.2015;01:15;01:30;8718,99;0;0;
04.01.2015;01:30;01:45;8790,56;0;0;
04.01.2015;01:45;02:00;8862,06;0;0;
04.01.2015;02:00;02:15;8923,11;0;0;
04.01.2015;02:15;02:30;8970,17;0;0;
04.01.2015;02:30;02:45;9017,03;0;0;
04.01.2015;02:45;03:00;9063,89;0;0;
04.01.2015;03:00;03:15;9104,6;0;0;
04.01.2015;03:15;03:30;9139,77;0;0;
04.01.2015;03:30;03:45;9174,67;0;0;
04.01.2015;03:45;04:00;9209,34;0;0;
04.01.2015;04:00;04:15;9240,86;0;0;
04.01.2015;04:15;04:30;9240,95;0;0;
04.01.2015;04:30;04:45;9240,66;0;0;
04.01.2015;04:45;05:00;9240,26;0;0;
04.01.2015;05:00;05:15;9216,24;0;0;
04.01.2015;05:15;05:30;9161,4;0;0;
04.01.2015;05:30;05:45;9106,3;0;0;
04.01.2015;05:45;06:00;9050,87;0;0;
04.01.2015;06:00;06:15;9001,22;0;0;
04.01.2015;06:15;06:30;8955,46;0;0;
04.01.2015;06:30;06:45;8910,06;0;0;
04.01.2015;06:45;07:00;8864,28;0;0;
04.01.2015;07:00;07:15;8825,74;0;0;
04.01.2015;07:15;07:30;8781,05;0;0;
04.01.2015;07:30;07:45;8735,86;0;0;
04.01.2015;07:45;08:00;8691,05;0;0;
04.01.2015;08:00;08:15;8652,43;0;0;
04.01.2015;08:15;08:30;8619,84;0;0;
04.01.2015;08:30;08:45;8587,07;0;0;
04.01.2015;08:45;09:00;8554,44;0;0;
04.01.2015;09:00;09:15;8507,55;0;0;
04.01.2015;09:15;09:30;8459,41;0;0;
04.01.2015;09:30;09:45;8411,59;0;0;
04.01.2015;09:45;10:00;8362,48;0;0;
04.01.2015;10:00;10:15;8328,14;0;0;
04.01.2015;10:15;10:30;8319,54;0;0;
04.01.2015;10:30;10:45;8311,57;0;0;
04.01.2015;10:45;11:00;8303,61;0;0;
04.01.2015;11:00;11:15;8297,14;0;0;
04.01.2015;11:15;11:30;8301,19;0;0;
04.01.2015;11:30;11:45;8305,78;0;0;
04.01.2015;11:45;12:00;8310,16;0;0;
04.01.2015;12:00;12:15;8315;0;0;,
04.01.2015;12:15;12:30;8319,77;0;0;
04.01.2015;12:30;12:45;8324,32;0;0;
04.01.2015;12:45;13:00;8328,81;0;0;
04.01.2015;13:00;13:15;8324,47;0;0;
04.01.2015;13:15;13:30;8298,01;0;0;
04.01.2015;13:30;13:45;8270,86;0;0;
04.01.2015;13:45;14:00;8243,61;0;0;
04.01.2015;14:00;14:15;8211,51;0;0;
04.01.2015;14:15;14:30;8177,55;0;0;
04.01.2015;14:30;14:45;8144,35;0;0;
04.01.2015;14:45;15:00;8113,59;0;0;
04.01.2015;15:00;15:15;8075,15;0;0;
04.01.2015;15:15;15:30;8032,28;0;0;
04.01.2015;15:30;15:45;7991,04;0;0;
04.01.2015;15:45;16:00;7949,67;0;0;
04.01.2015;16:00;16:15;7909,84;0;0;
04.01.2015;16:15;16:30;7848,7;0;0;
04.01.2015;16:30;16:45;7788;0;0;,
04.01.2015;16:45;17:00;7726,92;0;0;
04.01.2015;17:00;17:15;7676,91;0;0;
04.01.2015;17:15;17:30;7640,58;0;0;
04.01.2015;17:30;17:45;7603,95;0;0;
04.01.2015;17:45;18:00;7567,37;0;0;
04.01.2015;18:00;18:15;7528,4;0;0;
04.01.2015;18:15;18:30;7479,33;0;0;
04.01.2015;18:30;18:45;7430,58;0;0;
04.01.2015;18:45;19:00;7381,42;0;0;
04.01.2015;19:00;19:15;7333,58;0;0;
04.01.2015;19:15;19:30;7280,69;0;0;
04.01.2015;19:30;19:45;7227,73;0;0;
04.01.2015;19:45;20:00;7174,22;0;0;
04.01.2015;20:00;20:15;7100,95;0;0;
04.01.2015;20:15;20:30;7002,65;0;0;
04.01.2015;20:30;20:45;6904,58;0;0;
04.01.2015;20:45;21:00;6806,02;0;0;
04.01.2015;21:00;21:15;6709,23;0;0;
04.01.2015;21:15;21:30;6613,18;0;0;
04.01.2015;21:30;21:45;6516,94;0;0;
04.01.2015;21:45;22:00;6420,67;0;0;
04.01.2015;22:00;22:15;6323,24;0;0;
04.01.2015;22:15;22:30;6230,88;0;0;
04.01.2015;22:30;22:45;6138,07;0;0;
04.01.2015;22:45;23:00;6045,1;0;0;
04.01.2015;23:00;23:15;5943,18;0;0;
04.01.2015;23:15;23:30;5837,01;0;0;
04.01.2015;23:30;23:45;5730,23;0;0;
04.01.2015;23:45;00:00;5624,04;0;0;
05.01.2015;00:00;00:15;5097,88;0;0;
05.01.2015;00:15;00:30;5056,7;0;0;
05.01.2015;00:30;00:45;5015,03;0;0;
05.01.2015;00:45;01:00;4973,65;0;0;
05.01.2015;01:00;01:15;4932,55;0;0;
05.01.2015;01:15;01:30;4912,04;0;0;
05.01.2015;01:30;01:45;4891,88;0;0;
05.01.2015;01:45;02:00;4871,41;0;0;
05.01.2015;02:00;02:15;4859,42;0;0;
05.01.2015;02:15;02:30;4858,17;0;0;
05.01.2015;02:30;02:45;4857,32;0;0;
05.01.2015;02:45;03:00;4855,99;0;0;
05.01.2015;03:00;03:15;4863,95;0;0;
05.01.2015;03:15;03:30;4892,04;0;0;
05.01.2015;03:30;03:45;4920,37;0;0;
05.01.2015;03:45;04:00;4948,32;0;0;
05.01.2015;04:00;04:15;4986,21;0;0;
05.01.2015;04:15;04:30;5029,86;0;0;
05.01.2015;04:30;04:45;5073,4;0;0;
05.01.2015;04:45;05:00;5116,64;0;0;
05.01.2015;05:00;05:15;5158,95;0;0;
05.01.2015;05:15;05:30;5197,61;0;0;
05.01.2015;05:30;05:45;5235,98;0;0;
05.01.2015;05:45;06:00;5274,39;0;0;
05.01.2015;06:00;06:15;5311,02;0;0;
05.01.2015;06:15;06:30;5343,39;0;0;
05.01.2015;06:30;06:45;5375,72;0;0;
05.01.2015;06:45;07:00;5407,69;0;0;
05.01.2015;07:00;07:15;5424,22;0;0;
05.01.2015;07:15;07:30;5417,36;0;0;
05.01.2015;07:30;07:45;5410,55;0;0;
05.01.2015;07:45;08:00;5403,65;0;0;
05.01.2015;08:00;08:15;5394,29;0;0;
05.01.2015;08:15;08:30;5375,58;0;0;
05.01.2015;08:30;08:45;5356,54;0;0;
05.01.2015;08:45;09:00;5337,62;0;0;
05.01.2015;09:00;09:15;5310,17;0;0;
05.01.2015;09:15;09:30;5270,94;0;0;
05.01.2015;09:30;09:45;5232,1;0;0;
05.01.2015;09:45;10:00;5192,63;0;0;
05.01.2015;10:00;10:15;5146;0;0;,
05.01.2015;10:15;10:30;5082,31;0;0;
05.01.2015;10:30;10:45;5018,88;0;0;
05.01.2015;10:45;11:00;4955,3;0;0;
05.01.2015;11:00;11:15;4890,28;0;0;
05.01.2015;11:15;11:30;4826,32;0;0;
05.01.2015;11:30;11:45;4762,28;0;0;
05.01.2015;11:45;12:00;4698,26;0;0;
05.01.2015;12:00;12:15;4626,11;0;0;
05.01.2015;12:15;12:30;4534,58;0;0;
05.01.2015;12:30;12:45;4442,79;0;0;
05.01.2015;12:45;13:00;4351,1;0;0;
05.01.2015;13:00;13:15;4228,87;0;0;
05.01.2015;13:15;13:30;4064,87;0;0;
05.01.2015;13:30;13:45;3900,71;0;0;
05.01.2015;13:45;14:00;3736,4;0;0;
05.01.2015;14:00;14:15;3587,06;0;0;
05.01.2015;14:15;14:30;3448,22;0;0;
05.01.2015;14:30;14:45;3309,22;0;0;
05.01.2015;14:45;15:00;3171,81;0;0;
05.01.2015;15:00;15:15;3041,44;0;0;
05.01.2015;15:15;15:30;2921,17;0;0;
05.01.2015;15:30;15:45;2802,41;0;0;
05.01.2015;15:45;16:00;2683,69;0;0;
05.01.2015;16:00;16:15;2561,56;0;0;
05.01.2015;16:15;16:30;2446,32;0;0;
05.01.2015;16:30;16:45;2331,43;0;0;
05.01.2015;16:45;17:00;2216,49;0;0;
05.01.2015;17:00;17:15;2117,85;0;0;
05.01.2015;17:15;17:30;2039,96;0;0;
05.01.2015;17:30;17:45;1962,07;0;0;
05.01.2015;17:45;18:00;1884,1;0;0;
05.01.2015;18:00;18:15;1811,37;0;0;
05.01.2015;18:15;18:30;1743,31;0;0;
05.01.2015;18:30;18:45;1675,27;0;0;
05.01.2015;18:45;19:00;1607,35;0;0;
05.01.2015;19:00;19:15;1532,09;0;0;
05.01.2015;19:15;19:30;1454,13;0;0;
05.01.2015;19:30;19:45;1375,85;0;0;
05.01.2015;19:45;20:00;1297,91;0;0;
05.01.2015;20:00;20:15;1231,29;0;0;
05.01.2015;20:15;20:30;1176,42;0;0;
05.01.2015;20:30;20:45;1121,82;0;0;
05.01.2015;20:45;21:00;1067,03;0;0;
05.01.2015;21:00;21:15;1009,75;0;0;
05.01.2015;21:15;21:30;952,68;0;0;
05.01.2015;21:30;21:45;896,21;0;0;
05.01.2015;21:45;22:00;839,27;0;0;
05.01.2015;22:00;22:15;784,36;0;0;
05.01.2015;22:15;22:30;737,62;0;0;
05.01.2015;22:30;22:45;690,81;0;0;
05.01.2015;22:45;23:00;644,19;0;0;
05.01.2015;23:00;23:15;601,24;0;0;
05.01.2015;23:15;23:30;567,59;0;0;
05.01.2015;23:30;23:45;534,19;0;0;
05.01.2015;23:45;00:00;500,48;0;0;
06.01.2015;00:00;00:15;537,96;0;0;
06.01.2015;00:15;00:30;513,9;0;0;
06.01.2015;00:30;00:45;489,8;0;0;
06.01.2015;00:45;01:00;466,14;0;0;
06.01.2015;01:00;01:15;440,33;0;0;
06.01.2015;01:15;01:30;416;0;0;,
06.01.2015;01:30;01:45;391,69;0;0;
06.01.2015;01:45;02:00;367,5;0;0;
06.01.2015;02:00;02:15;344,05;0;0;
06.01.2015;02:15;02:30;323,71;0;0;
06.01.2015;02:30;02:45;302,99;0;0;
06.01.2015;02:45;03:00;282,76;0;0;
06.01.2015;03:00;03:15;266,38;0;0;
06.01.2015;03:15;03:30;256,42;0;0;
06.01.2015;03:30;03:45;246,69;0;0;
06.01.2015;03:45;04:00;237,03;0;0;
06.01.2015;04:00;04:15;229,46;0;0;
06.01.2015;04:15;04:30;230,68;0;0;
06.01.2015;04:30;04:45;231,74;0;0;
06.01.2015;04:45;05:00;233,08;0;0;
06.01.2015;05:00;05:15;235,18;0;0;
06.01.2015;05:15;05:30;240,69;0;0;
06.01.2015;05:30;05:45;246,14;0;0;
06.01.2015;05:45;06:00;252,05;0;0;
06.01.2015;06:00;06:15;260,14;0;0;
06.01.2015;06:15;06:30;271,55;0;0;
06.01.2015;06:30;06:45;282,6;0;0;
06.01.2015;06:45;07:00;294,06;0;0;
06.01.2015;07:00;07:15;304,79;0;0;
06.01.2015;07:15;07:30;323,18;0;0;
06.01.2015;07:30;07:45;342,08;0;0;
06.01.2015;07:45;08:00;361,28;0;0;
06.01.2015;08:00;08:15;387,62;0;0;
06.01.2015;08:15;08:30;424,16;0;0;
06.01.2015;08:30;08:45;461,17;0;0;
06.01.2015;08:45;09:00;497,89;0;0;
06.01.2015;09:00;09:15;538,74;0;0;
06.01.2015;09:15;09:30;584,01;0;0;
06.01.2015;09:30;09:45;629,32;0;0;
06.01.2015;09:45;10:00;675,28;0;0;
06.01.2015;10:00;10:15;717,67;0;0;
06.01.2015;10:15;10:30;755,9;0;0;
06.01.2015;10:30;10:45;793,78;0;0;
06.01.2015;10:45;11:00;832,01;0;0;
06.01.2015;11:00;11:15;870,04;0;0;
06.01.2015;11:15;11:30;901,79;0;0;
06.01.2015;11:30;11:45;933,84;0;0;
06.01.2015;11:45;12:00;965,65;0;0;
06.01.2015;12:00;12:15;1000,45;0;0;
06.01.2015;12:15;12:30;1029,44;0;0;
06.01.2015;12:30;12:45;1058,2;0;0;
06.01.2015;12:45;13:00;1087,06;0;0;
06.01.2015;13:00;13:15;1117,19;0;0;
06.01.2015;13:15;13:30;1167,82;0;0;
06.01.2015;13:30;13:45;1218,39;0;0;
06.01.2015;13:45;14:00;1268,81;0;0;
06.01.2015;14:00;14:15;1335,21;0;0;
06.01.2015;14:15;14:30;1419,07;0;0;
06.01.2015;14:30;14:45;1502,82;0;0;
06.01.2015;14:45;15:00;1587,24;0;0;
06.01.2015;15:00;15:15;1671,38;0;0;
06.01.2015;15:15;15:30;1762,96;0;0;
06.01.2015;15:30;15:45;1854,65;0;0;
06.01.2015;15:45;16:00;1946,33;0;0;
06.01.2015;16:00;16:15;2043,46;0;0;
06.01.2015;16:15;16:30;2163,75;0;0;
06.01.2015;16:30;16:45;2283,8;0;0;
06.01.2015;16:45;17:00;2404,14;0;0;
06.01.2015;17:00;17:15;2525,27;0;0;
06.01.2015;17:15;17:30;2646,26;0;0;
06.01.2015;17:30;17:45;2767,32;0;0;
06.01.2015;17:45;18:00;2888,4;0;0;
06.01.2015;18:00;18:15;2990,76;0;0;
06.01.2015;18:15;18:30;3070,31;0;0;
06.01.2015;18:30;18:45;3150,11;0;0;
06.01.2015;18:45;19:00;3229,58;0;0;
06.01.2015;19:00;19:15;3288,49;0;0;
06.01.2015;19:15;19:30;3291,23;0;0;
06.01.2015;19:30;19:45;3293,57;0;0;
