"Datum;""Von"";""bis"";""MW"";""Onshore MW"";""Offshore MW"";",,,
01.01.2021;16:15;16:30;816,49;756,97;59,52;
01.01.2021;16:30;16:45;860,17;800,4;59,78;
01.01.2021;16:45;17:00;901,07;840,81;60,26;
01.01.2021;17:00;17:15;939,89;879,17;60,73;
01.01.2021;17:15;17:30;986,17;923;63,17;,
01.01.2021;17:30;17:45;1024,62;958,95;65,67;
01.01.2021;17:45;18:00;1061,39;993,06;68,32;
01.01.2021;18:00;18:15;1095,38;1024,29;71,09;
01.01.2021;18:15;18:30;1126,57;1051,82;74,75;
01.01.2021;18:30;18:45;1152,79;1074,17;78,62;
01.01.2021;18:45;19:00;1173,88;1091,33;82,56;
01.01.2021;19:00;19:15;1189,49;1102,91;86,58;
01.01.2021;19:15;19:30;1205,19;1112,86;92,34;
01.01.2021;19:30;19:45;1224,2;1126,1;98,1;
01.01.2021;19:45;20:00;1246,32;1142,09;104,23;
01.01.2021;20:00;20:15;1271,11;1160,58;110,53;
01.01.2021;20:15;20:30;1296,98;1176,55;120,43;
01.01.2021;20:30;20:45;1328,94;1198,46;130,48;
01.01.2021;20:45;21:00;1362,98;1221,98;141;,
01.01.2021;21:00;21:15;1396,18;1244,63;151,55;
01.01.2021;21:15;21:30;1423,89;1267,77;156,12;
01.01.2021;21:30;21:45;1451,86;1290,94;160,92;
01.01.2021;21:45;22:00;1476,8;1311,7;165,1;
01.01.2021;22:00;22:15;1486,26;1317,74;168,51;
01.01.2021;22:15;22:30;1492,63;1323,53;169,1;
01.01.2021;22:30;22:45;1498,68;1328,79;169,89;
01.01.2021;22:45;23:00;1506,11;1335,56;170,55;
01.01.2021;23:00;23:15;1519,44;1348,06;171,38;
01.01.2021;23:15;23:30;1523;1351,91;171,08;,
01.01.2021;23:30;23:45;1519,85;1349,1;170,75;
01.01.2021;23:45;00:00;1516,96;1346,7;170,26;
02.01.2021;00:00;00:15;1353,94;1179,95;173,99;
02.01.2021;00:15;00:30;1365,11;1190,86;174,25;
02.01.2021;00:30;00:45;1374,38;1199,75;174,63;
02.01.2021;00:45;01:00;1384,02;1210,2;173,82;
02.01.2021;01:00;01:15;1395,75;1221,38;174,38;
02.01.2021;01:15;01:30;1388,92;1222,2;166,72;
02.01.2021;01:30;01:45;1383,23;1224;159,24;,
02.01.2021;01:45;02:00;1377,45;1225,54;151,91;
02.01.2021;02:00;02:15;1371,2;1226,86;144,33;
02.01.2021;02:15;02:30;1361,84;1225,55;136,29;
02.01.2021;02:30;02:45;1350,39;1222,08;128,31;
02.01.2021;02:45;03:00;1342,35;1222,09;120,26;
02.01.2021;03:00;03:15;1335,66;1223,29;112,36;
02.01.2021;03:15;03:30;1328,22;1221,2;107,02;
02.01.2021;03:30;03:45;1320,88;1218,99;101,88;
02.01.2021;03:45;04:00;1314,41;1217,12;97,29;
02.01.2021;04:00;04:15;1309,17;1216,57;92,6;
02.01.2021;04:15;04:30;1300,4;1210,81;89,59;
02.01.2021;04:30;04:45;1294,21;1207,51;86,7;
02.01.2021;04:45;05:00;1283,91;1199,76;84,15;
02.01.2021;05:00;05:15;1275,32;1193,55;81,76;
02.01.2021;05:15;05:30;1265,36;1185,33;80,03;
02.01.2021;05:30;05:45;1255,05;1176,72;78,33;
02.01.2021;05:45;06:00;1246,2;1170,13;76,07;
02.01.2021;06:00;06:15;1255,46;1180,29;75,17;
02.01.2021;06:15;06:30;1242,22;1172,16;70,06;
02.01.2021;06:30;06:45;1228,9;1163,77;65,13;
02.01.2021;06:45;07:00;1212,55;1151,15;61,4;
02.01.2021;07:00;07:15;1189,1;1131,49;57,61;
02.01.2021;07:15;07:30;1166,01;1106,9;59,11;
02.01.2021;07:30;07:45;1140,67;1079,78;60,89;
02.01.2021;07:45;08:00;1116,51;1053,89;62,62;
02.01.2021;08:00;08:15;1091,32;1026,94;64,38;
02.01.2021;08:15;08:30;1059,33;994,98;64,35;
02.01.2021;08:30;08:45;1028,53;964,23;64,31;
02.01.2021;08:45;09:00;1000,41;935,97;64,44;
02.01.2021;09:00;09:15;971,48;907,06;64,42;
02.01.2021;09:15;09:30;925,07;863,25;61,82;
02.01.2021;09:30;09:45;877,49;818,23;59,26;
02.01.2021;09:45;10:00;830,3;773,81;56,49;
02.01.2021;10:00;10:15;783,49;729,07;54,43;
02.01.2021;10:15;10:30;724,06;669,69;54,38;
02.01.2021;10:30;10:45;667,3;612,95;54,35;
02.01.2021;10:45;11:00;610,33;555,94;54,39;
02.01.2021;11:00;11:15;554,76;500,68;54,08;
02.01.2021;11:15;11:30;507,37;454,38;52,99;
02.01.2021;11:30;11:45;464,17;412,17;52;,
02.01.2021;11:45;12:00;421,74;370,8;50,95;
02.01.2021;12:00;12:15;382,05;332,5;49,54;
02.01.2021;12:15;12:30;342,94;296,23;46,7;
02.01.2021;12:30;12:45;309,49;265,55;43,94;
02.01.2021;12:45;13:00;284,74;243,38;41,36;
02.01.2021;13:00;13:15;262,45;223,46;39;,
02.01.2021;13:15;13:30;233,31;195,57;37,74;
02.01.2021;13:30;13:45;204,05;167,48;36,57;
02.01.2021;13:45;14:00;180,47;145,13;35,34;
02.01.2021;14:00;14:15;163,6;129,44;34,16;
02.01.2021;14:15;14:30;149,31;116,01;33,3;
02.01.2021;14:30;14:45;145,4;112,85;32,55;
02.01.2021;14:45;15:00;144,66;112,33;32,33;
02.01.2021;15:00;15:15;149,18;117,86;31,32;
02.01.2021;15:15;15:30;176,67;145,83;30,84;
02.01.2021;15:30;15:45;208,82;178,27;30,54;
02.01.2021;15:45;16:00;245,65;215,37;30,28;
02.01.2021;16:00;16:15;277,83;246,92;30,91;
02.01.2021;16:15;16:30;324,18;292,46;31,71;
02.01.2021;16:30;16:45;367,44;334,34;33,1;
02.01.2021;16:45;17:00;410,33;376,1;34,23;
02.01.2021;17:00;17:15;452,83;417,38;35,45;
02.01.2021;17:15;17:30;491,61;456,47;35,14;
02.01.2021;17:30;17:45;526,53;492,78;33,75;
02.01.2021;17:45;18:00;558,7;525,87;32,82;
02.01.2021;18:00;18:15;589,15;556,83;32,32;
02.01.2021;18:15;18:30;610,59;578,3;32,29;
02.01.2021;18:30;18:45;629,4;596,98;32,41;
02.01.2021;18:45;19:00;643,95;611,1;32,85;
02.01.2021;19:00;19:15;655;621,35;33,65;,
02.01.2021;19:15;19:30;665,78;631,69;34,09;
02.01.2021;19:30;19:45;680,54;645,84;34,7;
02.01.2021;19:45;20:00;698,94;663,56;35,38;
02.01.2021;20:00;20:15;720,28;683,82;36,46;
02.01.2021;20:15;20:30;735,22;697,04;38,18;
02.01.2021;20:30;20:45;758;718,83;39,16;,
02.01.2021;20:45;21:00;780,79;741,24;39,55;
02.01.2021;21:00;21:15;802,76;762,82;39,93;
02.01.2021;21:15;21:30;838,77;796,81;41,95;
02.01.2021;21:30;21:45;876,59;832,54;44,05;
02.01.2021;21:45;22:00;911,22;865,57;45,65;
02.01.2021;22:00;22:15;944,54;897,22;47,33;
02.01.2021;22:15;22:30;984,16;935,64;48,52;
02.01.2021;22:30;22:45;1023,64;973,99;49,66;
02.01.2021;22:45;23:00;1066,57;1015,66;50,92;
02.01.2021;23:00;23:15;1114,34;1062,18;52,16;
02.01.2021;23:15;23:30;1166,53;1115,45;51,08;
02.01.2021;23:30;23:45;1225,45;1174,97;50,47;
02.01.2021;23:45;00:00;1285,16;1235,02;50,13;
03.01.2021;00:00;00:15;1802,12;1744,87;57,25;
03.01.2021;00:15;00:30;1888,54;1825,53;63,01;
03.01.2021;00:30;00:45;1973,62;1904,67;68,95;
03.01.2021;00:45;01:00;2054,98;1979,81;75,17;
03.01.2021;01:00;01:15;2142,01;2060,69;81,32;
03.01.2021;01:15;01:30;2240,09;2153,04;87,05;
03.01.2021;01:30;01:45;2346,74;2253,59;93,15;
03.01.2021;01:45;02:00;2458,75;2359,26;99,49;
03.01.2021;02:00;02:15;2573,35;2467,21;106,13;
03.01.2021;02:15;02:30;2691,28;2577;114,28;,
03.01.2021;02:30;02:45;2815,18;2692,13;123,05;
03.01.2021;02:45;03:00;2938,15;2805,57;132,58;
03.01.2021;03:00;03:15;3062,32;2919,15;143,17;
03.01.2021;03:15;03:30;3214,48;3054,96;159,52;
03.01.2021;03:30;03:45;3366,93;3189,97;176,97;
03.01.2021;03:45;04:00;3523,62;3327,51;196,11;
03.01.2021;04:00;04:15;3680,69;3468,33;212,36;
03.01.2021;04:15;04:30;3839,23;3604,3;234,93;
03.01.2021;04:30;04:45;3999,28;3741,73;257,55;
03.01.2021;04:45;05:00;4161,21;3882,9;278,31;
03.01.2021;05:00;05:15;4326,13;4027,09;299,04;
03.01.2021;05:15;05:30;4502,12;4179,18;322,93;
03.01.2021;05:30;05:45;4669,83;4323,28;346,55;
03.01.2021;05:45;06:00;4904,94;4535,15;369,79;
03.01.2021;06:00;06:15;5087,78;4697,27;390,51;
03.01.2021;06:15;06:30;5289,93;4873,67;416,26;
03.01.2021;06:30;06:45;5443,61;5001,49;442,12;
03.01.2021;06:45;07:00;5569,27;5101,07;468,2;
03.01.2021;07:00;07:15;5698,7;5202,99;495,71;
03.01.2021;07:15;07:30;5838,88;5319,04;519,84;
03.01.2021;07:30;07:45;5940,1;5396,26;543,85;
03.01.2021;07:45;08:00;6078,72;5509,46;569,26;
03.01.2021;08:00;08:15;6188,06;5593,99;594,07;
03.01.2021;08:15;08:30;6288,01;5677,97;610,04;
03.01.2021;08:30;08:45;6361,26;5735,3;625,96;
03.01.2021;08:45;09:00;6454,06;5818,19;635,87;
03.01.2021;09:00;09:15;6556,7;5911,01;645,69;
03.01.2021;09:15;09:30;6638,43;5979,23;659,19;
03.01.2021;09:30;09:45;6677,95;6005,51;672,44;
03.01.2021;09:45;10:00;6685,66;5997,67;688;,
03.01.2021;10:00;10:15;6708,02;6002,09;705,94;
03.01.2021;10:15;10:30;6756,43;6025;731,42;,
03.01.2021;10:30;10:45;6807,84;6051,34;756,5;
03.01.2021;10:45;11:00;6864,5;6085,04;779,46;
03.01.2021;11:00;11:15;6921,63;6121,48;800,16;
03.01.2021;11:15;11:30;6953,05;6137,71;815,34;
03.01.2021;11:30;11:45;6985,6;6155,28;830,32;
03.01.2021;11:45;12:00;7023,73;6174,19;849,54;
03.01.2021;12:00;12:15;7064,87;6195,77;869,1;
03.01.2021;12:15;12:30;7088,1;6207,84;880,25;
03.01.2021;12:30;12:45;7116,23;6225,32;890,91;
03.01.2021;12:45;13:00;7153,78;6252,05;901,73;
03.01.2021;13:00;13:15;7200,71;6288,57;912,15;
03.01.2021;13:15;13:30;7253,58;6322,49;931,09;
03.01.2021;13:30;13:45;7298,08;6348,49;949,59;
03.01.2021;13:45;14:00;7328,36;6363,07;965,29;
03.01.2021;14:00;14:15;7354,9;6373,82;981,08;
03.01.2021;14:15;14:30;7374,74;6385,67;989,06;
03.01.2021;14:30;14:45;7373,62;6376,76;996,86;
03.01.2021;14:45;15:00;7380,09;6374,95;1005,14;
03.01.2021;15:00;15:15;7387,47;6373,97;1013,5;
03.01.2021;15:15;15:30;7412,99;6397,62;1015,37;
03.01.2021;15:30;15:45;7438,6;6421,39;1017,22;
03.01.2021;15:45;16:00;7462,6;6444,06;1018,53;
03.01.2021;16:00;16:15;7486,57;6466,76;1019,81;
03.01.2021;16:15;16:30;7490,74;6468,91;1021,83;
03.01.2021;16:30;16:45;7496,78;6473,03;1023,75;
03.01.2021;16:45;17:00;7501,87;6476,23;1025,64;
03.01.2021;17:00;17:15;7505,6;6478,06;1027,53;
03.01.2021;17:15;17:30;7512,36;6483,61;1028,76;
03.01.2021;17:30;17:45;7519,95;6490;1029,94;,
03.01.2021;17:45;18:00;7526,02;6495,02;1031,01;
03.01.2021;18:00;18:15;7532,14;6500,17;1031,97;
03.01.2021;18:15;18:30;7533,12;6501,4;1031,72;
03.01.2021;18:30;18:45;7532,6;6501,21;1031,38;
03.01.2021;18:45;19:00;7536,41;6505,41;1031;,
03.01.2021;19:00;19:15;7537,48;6506,72;1030,75;
03.01.2021;19:15;19:30;7529,53;6498,29;1031,24;
03.01.2021;19:30;19:45;7517,1;6485,35;1031,75;
03.01.2021;19:45;20:00;7501,2;6468,98;1032,22;
03.01.2021;20:00;20:15;7484,86;6452,19;1032,67;
03.01.2021;20:15;20:30;7464,09;6431,44;1032,65;
03.01.2021;20:30;20:45;7440,55;6407,9;1032,65;
03.01.2021;20:45;21:00;7418,17;6385,5;1032,67;
03.01.2021;21:00;21:15;7393,78;6361,13;1032,66;
03.01.2021;21:15;21:30;7356,77;6324,19;1032,58;
03.01.2021;21:30;21:45;7320,93;6288,41;1032,52;
03.01.2021;21:45;22:00;7283,88;6251,4;1032,48;
03.01.2021;22:00;22:15;7145,18;6111,29;1033,89;
03.01.2021;22:15;22:30;7093,51;6059,7;1033,8;
03.01.2021;22:30;22:45;7041,81;6008,08;1033,73;
03.01.2021;22:45;23:00;6990,74;5957,05;1033,69;
03.01.2021;23:00;23:15;6944,81;5911,19;1033,62;
03.01.2021;23:15;23:30;6893,7;5860,25;1033,45;
03.01.2021;23:30;23:45;6844,36;5811,07;1033,29;
03.01.2021;23:45;00:00;6795,56;5762,4;1033,16;
04.01.2021;00:00;00:15;6563,67;5532,54;1031,13;
04.01.2021;00:15;00:30;6511,28;5481,2;1030,07;
04.01.2021;00:30;00:45;6465,48;5436,38;1029,1;
04.01.2021;00:45;01:00;6430,24;5401,9;1028,34;
04.01.2021;01:00;01:15;6391,72;5364,02;1027,7;
04.01.2021;01:15;01:30;6355,26;5327,13;1028,12;
04.01.2021;01:30;01:45;6318,52;5289,98;1028,54;
04.01.2021;01:45;02:00;6282,35;5253,35;1029;,
04.01.2021;02:00;02:15;6245,56;5216,55;1029;,
04.01.2021;02:15;02:30;6211,41;5182,51;1028,9;
04.01.2021;02:30;02:45;6178,12;5149,74;1028,39;
04.01.2021;02:45;03:00;6147,04;5119,2;1027,84;
04.01.2021;03:00;03:15;6116,79;5089,51;1027,28;
04.01.2021;03:15;03:30;6084,29;5057,21;1027,08;
04.01.2021;03:30;03:45;6050,89;5024;1026,89;,
04.01.2021;03:45;04:00;6015,69;4989,02;1026,68;
04.01.2021;04:00;04:15;5980;4953,53;1026,47;,
04.01.2021;04:15;04:30;5947,72;4923,2;1024,51;
04.01.2021;04:30;04:45;5917,05;4894,57;1022,48;
04.01.2021;04:45;05:00;5886,06;4865,51;1020,54;
04.01.2021;05:00;05:15;5855,37;4836,7;1018,67;
04.01.2021;05:15;05:30;5825,56;4805,27;1020,28;
04.01.2021;05:30;05:45;5790,28;4768,36;1021,92;
04.01.2021;05:45;06:00;5755,65;4732,11;1023,54;
04.01.2021;06:00;06:15;5775,3;4753,74;1021,55;
04.01.2021;06:15;06:30;5725,69;4705,36;1020,34;
04.01.2021;06:30;06:45;5664,72;4645,61;1019,11;
04.01.2021;06:45;07:00;5581,94;4564,04;1017,9;
04.01.2021;07:00;07:15;5498,57;4481,82;1016,74;
04.01.2021;07:15;07:30;5436,1;4420,48;1015,62;
04.01.2021;07:30;07:45;5384,98;4370,48;1014,5;
04.01.2021;07:45;08:00;5340,87;4327,46;1013,42;
04.01.2021;08:00;08:15;5299,06;4286,72;1012,34;
04.01.2021;08:15;08:30;5249,99;4240,23;1009,76;
04.01.2021;08:30;08:45;5204,32;4197,16;1007,16;
04.01.2021;08:45;09:00;5158,65;4154,05;1004,6;
04.01.2021;09:00;09:15;5112,02;4110,07;1001,95;
04.01.2021;09:15;09:30;5059,28;4059,49;999,79;
04.01.2021;09:30;09:45;5005,1;4007,6;997,5;
04.01.2021;09:45;10:00;4949,7;3954,7;995;,
04.01.2021;10:00;10:15;4894,72;3902,27;992,45;
04.01.2021;10:15;10:30;4852,29;3859,48;992,81;
04.01.2021;10:30;10:45;4810,68;3817,58;993,09;
04.01.2021;10:45;11:00;4768,1;3774,99;993,11;
04.01.2021;11:00;11:15;4726,61;3733,57;993,04;
04.01.2021;11:15;11:30;4712,99;3729,93;983,07;
04.01.2021;11:30;11:45;4699,28;3726,23;973,05;
04.01.2021;11:45;12:00;4686,45;3723,08;963,37;
04.01.2021;12:00;12:15;4673,52;3719,68;953,84;
04.01.2021;12:15;12:30;4657,72;3706,73;950,99;
04.01.2021;12:30;12:45;4641,84;3693,68;948,16;
04.01.2021;12:45;13:00;4623,47;3679,77;943,71;
04.01.2021;13:00;13:15;4609,01;3670,04;938,97;
04.01.2021;13:15;13:30;4590,3;3657,98;932,32;
04.01.2021;13:30;13:45;4569,27;3643,77;925,5;
04.01.2021;13:45;14:00;4543,77;3624,58;919,19;
04.01.2021;14:00;14:15;4515,28;3602,5;912,78;
04.01.2021;14:15;14:30;4479,06;3579,6;899,46;
04.01.2021;14:30;14:45;4430,64;3544,74;885,89;
04.01.2021;14:45;15:00;4387,14;3515,43;871,71;
04.01.2021;15:00;15:15;4345,62;3488,9;856,72;
04.01.2021;15:15;15:30;4317,25;3466,88;850,36;
04.01.2021;15:30;15:45;4290,64;3446,82;843,81;
04.01.2021;15:45;16:00;4263,76;3424,55;839,21;
04.01.2021;16:00;16:15;4237,69;3400,48;837,21;
04.01.2021;16:15;16:30;4226,38;3391,72;834,66;
04.01.2021;16:30;16:45;4217,15;3385,06;832,08;
04.01.2021;16:45;17:00;4206,45;3378,35;828,1;
04.01.2021;17:00;17:15;4195,14;3371,23;823,91;
04.01.2021;17:15;17:30;4171,2;3343,65;827,55;
04.01.2021;17:30;17:45;4147,6;3316,21;831,39;
04.01.2021;17:45;18:00;4123,77;3287,55;836,21;
04.01.2021;18:00;18:15;4103,01;3262,44;840,58;
04.01.2021;18:15;18:30;4091,24;3239,06;852,19;
04.01.2021;18:30;18:45;4092,82;3229,09;863,73;
04.01.2021;18:45;19:00;4127,47;3252,78;874,69;
04.01.2021;19:00;19:15;4162,13;3277,17;884,96;
04.01.2021;19:15;19:30;4138,56;3264,16;874,4;
04.01.2021;19:30;19:45;4102,09;3238,32;863,77;
04.01.2021;19:45;20:00;4060,22;3207,36;852,86;
04.01.2021;20:00;20:15;4016,67;3174,62;842,04;
04.01.2021;20:15;20:30;3977,57;3139,74;837,83;
04.01.2021;20:30;20:45;3940,32;3106,68;833,64;
04.01.2021;20:45;21:00;3905,85;3075,99;829,86;
04.01.2021;21:00;21:15;3869,69;3043,74;825,95;
04.01.2021;21:15;21:30;3837,47;3021,44;816,03;
04.01.2021;21:30;21:45;3806,07;2999,89;806,18;
04.01.2021;21:45;22:00;3770,74;2974,3;796,45;
04.01.2021;22:00;22:15;3734,06;2943,18;790,88;
04.01.2021;22:15;22:30;3696,01;2910,88;785,13;
04.01.2021;22:30;22:45;3658,24;2878,7;779,55;
04.01.2021;22:45;23:00;3622,54;2848,33;774,22;
04.01.2021;23:00;23:15;3592,2;2823,24;768,96;
04.01.2021;23:15;23:30;3581,73;2812,29;769,44;
04.01.2021;23:30;23:45;3572,65;2801,62;771,03;
04.01.2021;23:45;00:00;3564,34;2791,58;772,76;
05.01.2021;00:00;00:15;3619,12;2708,75;910,37;
05.01.2021;00:15;00:30;3638,51;2729,67;908,84;
05.01.2021;00:30;00:45;3651,04;2743,77;907,27;
05.01.2021;00:45;01:00;3652,66;2747,01;905,65;
05.01.2021;01:00;01:15;3654,69;2750,1;904,59;
05.01.2021;01:15;01:30;3674,45;2765,42;909,03;
05.01.2021;01:30;01:45;3701,29;2787,87;913,41;
05.01.2021;01:45;02:00;3729,55;2812,51;917,04;
05.01.2021;02:00;02:15;3758,29;2837,82;920,46;
05.01.2021;02:15;02:30;3778,54;2861,39;917,15;
05.01.2021;02:30;02:45;3796,09;2882,32;913,76;
05.01.2021;02:45;03:00;3814,26;2903,85;910,41;
05.01.2021;03:00;03:15;3833,45;2926,15;907,3;
05.01.2021;03:15;03:30;3843,24;2936,12;907,12;
05.01.2021;03:30;03:45;3853,27;2946,38;906,9;
05.01.2021;03:45;04:00;3862,89;2957;905,9;,
05.01.2021;04:00;04:15;3873,38;2969,08;904,3;
05.01.2021;04:15;04:30;3893,96;2987,66;906,3;
05.01.2021;04:30;04:45;3916,83;3008,61;908,21;
05.01.2021;04:45;05:00;3924,81;3030,88;893,93;
05.01.2021;05:00;05:15;3943,86;3055,23;888,63;
05.01.2021;05:15;05:30;3974,99;3087,57;887,43;
05.01.2021;05:30;05:45;4009,91;3117,77;892,14;
05.01.2021;05:45;06:00;4033,71;3147,51;886,21;
05.01.2021;06:00;06:15;4053,68;3170,85;882,84;
05.01.2021;06:15;06:30;4075,54;3192,83;882,7;
05.01.2021;06:30;06:45;4090,47;3206,03;884,44;
05.01.2021;06:45;07:00;4085,86;3200,57;885,3;
05.01.2021;07:00;07:15;4076,09;3190,01;886,08;
05.01.2021;07:15;07:30;4070,24;3187,58;882,66;
05.01.2021;07:30;07:45;4074,46;3193,26;881,2;
05.01.2021;07:45;08:00;4081,45;3202,58;878,87;
05.01.2021;08:00;08:15;4095;3212,74;882,26;,
05.01.2021;08:15;08:30;4101,12;3217,79;883,33;
05.01.2021;08:30;08:45;4106,28;3221,98;884,3;
05.01.2021;08:45;09:00;4112,51;3227,67;884,84;
05.01.2021;09:00;09:15;4117,95;3232,64;885,31;
05.01.2021;09:15;09:30;4116,53;3231,76;884,77;
05.01.2021;09:30;09:45;4114,02;3229,82;884,2;
05.01.2021;09:45;10:00;4109,94;3226,68;883,27;
05.01.2021;10:00;10:15;4106,94;3224,63;882,31;
05.01.2021;10:15;10:30;4085,65;3205,23;880,43;
05.01.2021;10:30;10:45;4065,65;3187,26;878,39;
05.01.2021;10:45;11:00;4046;3169,43;876,57;,
05.01.2021;11:00;11:15;4027,79;3152,69;875,1;
05.01.2021;11:15;11:30;4048,33;3171,3;877,03;
05.01.2021;11:30;11:45;4078,08;3199,14;878,94;
05.01.2021;11:45;12:00;4110,25;3228,62;881,62;
05.01.2021;12:00;12:15;4147,07;3262,83;884,23;
05.01.2021;12:15;12:30;4194,34;3302,3;892,04;
05.01.2021;12:30;12:45;4251,6;3351,82;899,78;
05.01.2021;12:45;13:00;4317,36;3409,96;907,41;
05.01.2021;13:00;13:15;4380,68;3465,71;914,97;
05.01.2021;13:15;13:30;4434,41;3519,29;915,12;
05.01.2021;13:30;13:45;4483,63;3568,38;915,25;
05.01.2021;13:45;14:00;4531,93;3616,14;915,79;
05.01.2021;14:00;14:15;4580,11;3663,68;916,43;
05.01.2021;14:15;14:30;4634,76;3710,75;924,02;
05.01.2021;14:30;14:45;4687,85;3756,42;931,44;
05.01.2021;14:45;15:00;4741,15;3802,67;938,48;
05.01.2021;15:00;15:15;4795,83;3850,49;945,33;
05.01.2021;15:15;15:30;4846,1;3899,48;946,62;
05.01.2021;15:30;15:45;4897,71;3949,82;947,89;
05.01.2021;15:45;16:00;4950,74;4001,85;948,89;
05.01.2021;16:00;16:15;5005,59;4055,82;949,77;
05.01.2021;16:15;16:30;5054,97;4104,5;950,47;
05.01.2021;16:30;16:45;5107,17;4156,04;951,13;
05.01.2021;16:45;17:00;5159,59;4207,68;951,91;
05.01.2021;17:00;17:15;5210,59;4257,88;952,7;
05.01.2021;17:15;17:30;5257,75;4305,19;952,56;
05.01.2021;17:30;17:45;5307,8;4355,43;952,37;
05.01.2021;17:45;18:00;5357,27;4405,34;951,93;
05.01.2021;18:00;18:15;5409,45;4457,97;951,48;
05.01.2021;18:15;18:30;5462,78;4510,58;952,2;
05.01.2021;18:30;18:45;5525,84;4573;952,84;,
05.01.2021;18:45;19:00;5609,89;4655,95;953,94;
05.01.2021;19:00;19:15;5682,86;4727,74;955,12;
05.01.2021;19:15;19:30;5720,89;4765,58;955,31;
05.01.2021;19:30;19:45;5744,37;4788,92;955,44;
05.01.2021;19:45;20:00;5757,33;4801,48;955,85;
05.01.2021;20:00;20:15;5766,78;4810,58;956,2;
05.01.2021;20:15;20:30;5771,44;4814,44;956,99;
05.01.2021;20:30;20:45;5762,39;4804,72;957,67;
05.01.2021;20:45;21:00;5752,89;4794,64;958,25;
