"Datum;""Von"";""bis"";""MW"";""Onshore MW"";""Offshore MW"";",,,
03.01.2021;12:00;12:15;7410,19;6542,78;867,41;
03.01.2021;12:15;12:30;7369,19;6533,3;835,88;
03.01.2021;12:30;12:45;7430,31;6574,47;855,85;
03.01.2021;12:45;13:00;7413,09;6517,9;895,19;
03.01.2021;13:00;13:15;7341,69;6441,09;900,61;
03.01.2021;13:15;13:30;7403,4;6510,85;892,55;
03.01.2021;13:30;13:45;7285,92;6389,18;896,74;
03.01.2021;13:45;14:00;7286,94;6381,4;905,54;
03.01.2021;14:00;14:15;7185,52;6285,84;899,68;
03.01.2021;14:15;14:30;7223,13;6320,41;902,72;
03.01.2021;14:30;14:45;7174,14;6266,73;907,42;
03.01.2021;14:45;15:00;7212,63;6306,11;906,52;
03.01.2021;15:00;15:15;7184,99;6278,82;906,17;
03.01.2021;15:15;15:30;7167,26;6259,22;908,05;
03.01.2021;15:30;15:45;7234,17;6324,19;909,98;
03.01.2021;15:45;16:00;7263,23;6357,33;905,9;
03.01.2021;16:00;16:15;7367,43;6457,23;910,2;
03.01.2021;16:15;16:30;7413,74;6513,53;900,21;
03.01.2021;16:30;16:45;7357,19;6452,76;904,43;
03.01.2021;16:45;17:00;7283,51;6390,38;893,13;
03.01.2021;17:00;17:15;7201,49;6296,91;904,58;
03.01.2021;17:15;17:30;7153,88;6243,38;910,5;
03.01.2021;17:30;17:45;7130,92;6221,99;908,93;
03.01.2021;17:45;18:00;7117,84;6210,94;906,89;
03.01.2021;18:00;18:15;7075,24;6162,4;912,84;
03.01.2021;18:15;18:30;7026,26;6114,07;912,19;
03.01.2021;18:30;18:45;7047,25;6141,45;905,79;
03.01.2021;18:45;19:00;7025,1;6118,73;906,37;
03.01.2021;19:00;19:15;6907,45;6002,21;905,24;
03.01.2021;19:15;19:30;6927,28;6014,92;912,35;
03.01.2021;19:30;19:45;6877,03;5965,91;911,12;
03.01.2021;19:45;20:00;6698,08;5787,72;910,36;
03.01.2021;20:00;20:15;6724,09;5812,95;911,14;
03.01.2021;20:15;20:30;6638,53;5728,47;910,07;
03.01.2021;20:30;20:45;6572,16;5671,03;901,13;
03.01.2021;20:45;21:00;6411,06;5516,66;894,39;
03.01.2021;21:00;21:15;6351,07;5450,99;900,08;
03.01.2021;21:15;21:30;6285,24;5385,04;900,2;
03.01.2021;21:30;21:45;6183,96;5286,36;897,61;
03.01.2021;21:45;22:00;5938,99;5038,26;900,73;
03.01.2021;22:00;22:15;5848,27;4946,97;901,31;
03.01.2021;22:15;22:30;5835,82;4934,34;901,48;
03.01.2021;22:30;22:45;5747,82;4856,11;891,71;
03.01.2021;22:45;23:00;5680,87;4785,24;895,63;
03.01.2021;23:00;23:15;5676,18;4777,38;898,79;
03.01.2021;23:15;23:30;5596,91;4695,43;901,48;
03.01.2021;23:30;23:45;5513,41;4614,41;899;,
03.01.2021;23:45;00:00;5433,01;4533,94;899,06;
04.01.2021;00:00;00:15;5417,96;4517,42;900,54;
04.01.2021;00:15;00:30;5330,92;4434,19;896,73;
04.01.2021;00:30;00:45;5313,51;4418,85;894,66;
04.01.2021;00:45;01:00;5278,28;4377,33;900,95;
04.01.2021;01:00;01:15;5197,77;4296,6;901,18;
04.01.2021;01:15;01:30;5173,45;4272,35;901,1;
04.01.2021;01:30;01:45;5168,26;4268,18;900,07;
04.01.2021;01:45;02:00;5112,76;4211,85;900,91;
04.01.2021;02:00;02:15;5075,69;4175,59;900,1;
04.01.2021;02:15;02:30;5047,13;4156,91;890,22;
04.01.2021;02:30;02:45;5044,62;4149,78;894,84;
04.01.2021;02:45;03:00;4970,65;4070,45;900,2;
04.01.2021;03:00;03:15;4998,23;4096,75;901,48;
04.01.2021;03:15;03:30;4944,04;4043,44;900,61;
04.01.2021;03:30;03:45;4857,16;3955,28;901,88;
04.01.2021;03:45;04:00;4775,6;3876,54;899,06;
04.01.2021;04:00;04:15;4755,43;3860,5;894,92;
04.01.2021;04:15;04:30;4779,4;3879,41;899,99;
04.01.2021;04:30;04:45;4729,99;3829,52;900,47;
04.01.2021;04:45;05:00;4659,56;3757,77;901,79;
04.01.2021;05:00;05:15;4551,49;3667,96;883,53;
04.01.2021;05:15;05:30;4390,14;3507,18;882,96;
04.01.2021;05:30;05:45;4396,21;3500,93;895,28;
04.01.2021;05:45;06:00;4354,32;3461,02;893,3;
04.01.2021;06:00;06:15;4174,76;3281,42;893,34;
04.01.2021;06:15;06:30;4050,7;3156,97;893,74;
04.01.2021;06:30;06:45;3966,49;3074,91;891,58;
04.01.2021;06:45;07:00;3929,14;3035,49;893,65;
04.01.2021;07:00;07:15;3907,6;3011,61;896;,
04.01.2021;07:15;07:30;3840,07;2933,1;906,97;
04.01.2021;07:30;07:45;3792,73;2904,74;887,99;
04.01.2021;07:45;08:00;3717,77;2835,27;882,5;
04.01.2021;08:00;08:15;3696,77;2807,8;888,97;
04.01.2021;08:15;08:30;3626,31;2742,53;883,78;
04.01.2021;08:30;08:45;3607,22;2723,88;883,34;
04.01.2021;08:45;09:00;3548,77;2662,28;886,49;
04.01.2021;09:00;09:15;3471,2;2574,84;896,36;
04.01.2021;09:15;09:30;3429,98;2534,58;895,4;
04.01.2021;09:30;09:45;3329,88;2432,59;897,29;
04.01.2021;09:45;10:00;3316,02;2427,77;888,25;
04.01.2021;10:00;10:15;3258,11;2357,04;901,07;
04.01.2021;10:15;10:30;3161,64;2264,4;897,25;
04.01.2021;10:30;10:45;3167,29;2264,15;903,14;
04.01.2021;10:45;11:00;3197,35;2306,06;891,29;
04.01.2021;11:00;11:15;3226,88;2329,06;897,82;
04.01.2021;11:15;11:30;3175,84;2288,67;887,17;
04.01.2021;11:30;11:45;3207,55;2306,65;900,89;
04.01.2021;11:45;12:00;3071,86;2170,84;901,01;
04.01.2021;12:00;12:15;3091,31;2195,29;896,02;
04.01.2021;12:15;12:30;3069,55;2173,62;895,92;
04.01.2021;12:30;12:45;3082,76;2182,18;900,57;
04.01.2021;12:45;13:00;3064,99;2165,1;899,88;
04.01.2021;13:00;13:15;2969,35;2116,55;852,8;
04.01.2021;13:15;13:30;3088,98;2191,12;897,86;
04.01.2021;13:30;13:45;3062,45;2189,27;873,18;
04.01.2021;13:45;14:00;3029,79;2134,13;895,66;
04.01.2021;14:00;14:15;2997,99;2109,32;888,67;
04.01.2021;14:15;14:30;2930,84;2028,14;902,7;
04.01.2021;14:30;14:45;3014,82;2109,96;904,86;
04.01.2021;14:45;15:00;2997,56;2088,08;909,48;
04.01.2021;15:00;15:15;2983,04;2081,23;901,8;
04.01.2021;15:15;15:30;2907,23;2007,01;900,23;
04.01.2021;15:30;15:45;2935,36;2028,56;906,8;
04.01.2021;15:45;16:00;2891,21;1988,92;902,29;
04.01.2021;16:00;16:15;2813,67;1907,96;905,72;
04.01.2021;16:15;16:30;2836,25;1931,26;904,99;
04.01.2021;16:30;16:45;2894,76;1990,41;904,36;
04.01.2021;16:45;17:00;3097;2192,27;904,73;,
04.01.2021;17:00;17:15;3037,17;2136,36;900,81;
04.01.2021;17:15;17:30;2860,5;1956,53;903,98;
04.01.2021;17:30;17:45;3027,71;2127,53;900,18;
04.01.2021;17:45;18:00;2852,97;1946,22;906,75;
04.01.2021;18:00;18:15;2770,3;1864,52;905,78;
04.01.2021;18:15;18:30;2782,05;1879,53;902,53;
04.01.2021;18:30;18:45;2771,52;1872,87;898,65;
04.01.2021;18:45;19:00;2746,48;1849,67;896,81;
04.01.2021;19:00;19:15;2757,75;1858,47;899,27;
04.01.2021;19:15;19:30;2890,07;1987,3;902,77;
04.01.2021;19:30;19:45;2701,95;1808,01;893,95;
04.01.2021;19:45;20:00;2677,86;1773,02;904,84;
04.01.2021;20:00;20:15;2657,2;1759,42;897,77;
04.01.2021;20:15;20:30;2829,2;1922,9;906,31;
04.01.2021;20:30;20:45;2710,31;1802,56;907,75;
04.01.2021;20:45;21:00;2818,47;1924,71;893,75;
04.01.2021;21:00;21:15;2797,09;1890,49;906,6;
04.01.2021;21:15;21:30;2643,4;1774,93;868,47;
04.01.2021;21:30;21:45;2604,59;1709,03;895,56;
04.01.2021;21:45;22:00;2546,59;1643,05;903,54;
04.01.2021;22:00;22:15;2653,06;1772,59;880,47;
04.01.2021;22:15;22:30;2550,71;1666,27;884,44;
04.01.2021;22:30;22:45;2554,05;1653,42;900,63;
04.01.2021;22:45;23:00;2584,02;1676,44;907,58;
04.01.2021;23:00;23:15;2558,11;1664,51;893,6;
04.01.2021;23:15;23:30;2556,87;1657,99;898,87;
04.01.2021;23:30;23:45;2586,56;1690,28;896,27;
04.01.2021;23:45;00:00;2624,68;1722,82;901,86;
05.01.2021;00:00;00:15;2709,16;1818,86;890,29;
05.01.2021;00:15;00:30;2611,43;1726,19;885,23;
05.01.2021;00:30;00:45;2585,29;1693,06;892,23;
05.01.2021;00:45;01:00;2560,48;1670,56;889,93;
05.01.2021;01:00;01:15;2535,31;1640,93;894,37;
05.01.2021;01:15;01:30;2561,47;1664,06;897,41;
05.01.2021;01:30;01:45;2645,89;1753,13;892,76;
05.01.2021;01:45;02:00;2581,83;1689,64;892,19;
05.01.2021;02:00;02:15;2626,97;1744,47;882,5;
05.01.2021;02:15;02:30;2653,83;1768,13;885,7;
05.01.2021;02:30;02:45;2655,88;1755,73;900,15;
05.01.2021;02:45;03:00;2647,81;1757,69;890,12;
05.01.2021;03:00;03:15;2737,95;1838,08;899,87;
05.01.2021;03:15;03:30;2732,3;1840,66;891,64;
05.01.2021;03:30;03:45;2701,26;1835,61;865,66;
05.01.2021;03:45;04:00;2735,85;1850,48;885,37;
05.01.2021;04:00;04:15;2730,66;1862,15;868,51;
05.01.2021;04:15;04:30;2728,97;1854,08;874,9;
05.01.2021;04:30;04:45;2728,76;1847,24;881,52;
05.01.2021;04:45;05:00;2745,99;1867,45;878,54;
05.01.2021;05:00;05:15;2743,1;1866,58;876,52;
05.01.2021;05:15;05:30;2723,41;1849,79;873,62;
05.01.2021;05:30;05:45;2775,22;1899,79;875,42;
05.01.2021;05:45;06:00;2804,47;1919,46;885,01;
05.01.2021;06:00;06:15;2871,77;1988,61;883,16;
05.01.2021;06:15;06:30;2943,29;2053,88;889,42;
05.01.2021;06:30;06:45;2957,62;2081,03;876,59;
05.01.2021;06:45;07:00;3018,35;2162,68;855,66;
05.01.2021;07:00;07:15;3060,9;2199,56;861,34;
05.01.2021;07:15;07:30;2956,97;2092,72;864,25;
05.01.2021;07:30;07:45;2918,01;2037,32;880,69;
05.01.2021;07:45;08:00;3025,59;2138,34;887,26;
05.01.2021;08:00;08:15;3112,8;2227,04;885,76;
05.01.2021;08:15;08:30;3098,69;2198,85;899,84;
05.01.2021;08:30;08:45;3114,26;2231,49;882,77;
05.01.2021;08:45;09:00;3103,36;2211,36;892,01;
05.01.2021;09:00;09:15;3099,56;2204,2;895,36;
05.01.2021;09:15;09:30;3087,16;2193,08;894,08;
05.01.2021;09:30;09:45;3111,36;2242,14;869,22;
05.01.2021;09:45;10:00;3026,31;2159,42;866,89;
05.01.2021;10:00;10:15;2997,63;2132,95;864,67;
05.01.2021;10:15;10:30;3046,94;2203,16;843,79;
05.01.2021;10:30;10:45;3042,19;2211,87;830,32;
05.01.2021;10:45;11:00;2968,51;2159,3;809,2;
05.01.2021;11:00;11:15;2977,31;2155,75;821,57;
05.01.2021;11:15;11:30;2922,71;2083,52;839,2;
05.01.2021;11:30;11:45;2962,9;2138,56;824,34;
05.01.2021;11:45;12:00;2996,29;2153,6;842,69;
05.01.2021;12:00;12:15;3084,95;2267,57;817,38;
05.01.2021;12:15;12:30;3089,09;2315,79;773,3;
05.01.2021;12:30;12:45;3121,09;2314,72;806,37;
05.01.2021;12:45;13:00;3169,37;2325,15;844,22;
05.01.2021;13:00;13:15;3244,17;2382,06;862,12;
05.01.2021;13:15;13:30;3347,95;2507,33;840,62;
05.01.2021;13:30;13:45;3438,97;2659,62;779,35;
05.01.2021;13:45;14:00;3524,65;2790,08;734,56;
05.01.2021;14:00;14:15;3568,85;2830;738,85;,
05.01.2021;14:15;14:30;3559,41;2802,62;756,8;
05.01.2021;14:30;14:45;3598,01;2861,94;736,07;
05.01.2021;14:45;15:00;3700,41;2942,21;758,21;
05.01.2021;15:00;15:15;3713,37;2897,7;815,67;
05.01.2021;15:15;15:30;3744,37;2971,3;773,08;
05.01.2021;15:30;15:45;3864,06;3018,66;845,4;
05.01.2021;15:45;16:00;3885,04;3025,7;859,34;
05.01.2021;16:00;16:15;3981,05;3104,62;876,43;
05.01.2021;16:15;16:30;4054,61;3195,7;858,9;
05.01.2021;16:30;16:45;4128,09;3257,86;870,23;
05.01.2021;16:45;17:00;4096,28;3204,62;891,66;
05.01.2021;17:00;17:15;4079,55;3184,19;895,36;
05.01.2021;17:15;17:30;4170;3279,31;890,69;,
05.01.2021;17:30;17:45;4128,65;3228,19;900,46;
05.01.2021;17:45;18:00;4202,46;3297,69;904,77;
05.01.2021;18:00;18:15;4212,79;3313,69;899,09;
05.01.2021;18:15;18:30;4308,72;3404,7;904,02;
05.01.2021;18:30;18:45;4171,57;3267,55;904,02;
05.01.2021;18:45;19:00;4122,06;3212,19;909,88;
05.01.2021;19:00;19:15;4190,34;3279,94;910,4;
05.01.2021;19:15;19:30;4230,52;3320,74;909,79;
05.01.2021;19:30;19:45;4299,98;3389,58;910,4;
05.01.2021;19:45;20:00;4357,97;3447,7;910,27;
05.01.2021;20:00;20:15;4358,68;3448,7;909,98;
05.01.2021;20:15;20:30;4355,51;3451,05;904,46;
05.01.2021;20:30;20:45;4406,5;3502,3;904,2;
05.01.2021;20:45;21:00;4346,17;3437,14;909,02;
05.01.2021;21:00;21:15;4565,03;3654,32;910,71;
05.01.2021;21:15;21:30;4592,21;3683,24;908,96;
05.01.2021;21:30;21:45;4709,43;3799,87;909,56;
