"Datum;""Von"";""bis"";""MW"";""Onshore MW"";""Offshore MW"";",,,
01.01.2022;15:00;15:15;2433,4;2370,2;63,2;
01.01.2022;15:15;15:30;2253,69;2190,5;63,19;
01.01.2022;15:30;15:45;2074,63;2018,92;55,71;
01.01.2022;15:45;16:00;1902,71;1850,75;51,96;
01.01.2022;16:00;16:15;1734,09;1683,57;50,52;
01.01.2022;16:15;16:30;1714,79;1655,18;59,62;
01.01.2022;16:30;16:45;1695,34;1627,45;67,89;
01.01.2022;16:45;17:00;1679,64;1599,09;80,55;
01.01.2022;17:00;17:15;1662,8;1569,11;93,69;
01.01.2022;17:15;17:30;1742,61;1631,65;110,96;
01.01.2022;17:30;17:45;1800,23;1672,45;127,78;
01.01.2022;17:45;18:00;1865,78;1720,82;144,96;
01.01.2022;18:00;18:15;1932,92;1768,95;163,97;
01.01.2022;18:15;18:30;2052,94;1867,23;185,71;
01.01.2022;18:30;18:45;2175,86;1965,32;210,54;
01.01.2022;18:45;19:00;2297,76;2062,04;235,72;
01.01.2022;19:00;19:15;2420,46;2158,88;261,58;
01.01.2022;19:15;19:30;2587,99;2303,04;284,94;
01.01.2022;19:30;19:45;2757,05;2446,5;310,56;
01.01.2022;19:45;20:00;2935,01;2594,51;340,5;
01.01.2022;20:00;20:15;3117,11;2743,95;373,15;
01.01.2022;20:15;20:30;3317,94;2910,4;407,54;
01.01.2022;20:30;20:45;3521,42;3076,51;444,91;
01.01.2022;20:45;21:00;3726,81;3243,13;483,69;
01.01.2022;21:00;21:15;3935,61;3412,76;522,85;
01.01.2022;21:15;21:30;4174,58;3612,9;561,68;
01.01.2022;21:30;21:45;4417,2;3816,57;600,63;
01.01.2022;21:45;22:00;4662,4;4024,77;637,63;
01.01.2022;22:00;22:15;4874,54;4186,36;688,19;
01.01.2022;22:15;22:30;5097,22;4380,5;716,72;
01.01.2022;22:30;22:45;5326,16;4581,93;744,22;
01.01.2022;22:45;23:00;5566,02;4795,81;770,21;
01.01.2022;23:00;23:15;5815,84;5021,54;794,3;
01.01.2022;23:15;23:30;6072,23;5259,88;812,35;
01.01.2022;23:30;23:45;6334,2;5504,53;829,67;
01.01.2022;23:45;00:00;6593,77;5747,21;846,56;
02.01.2022;00:00;00:15;7087,71;6249,45;838,25;
02.01.2022;00:15;00:30;7261,58;6403,3;858,28;
02.01.2022;00:30;00:45;7415,42;6538,9;876,51;
02.01.2022;00:45;01:00;7570,52;6679,67;890,84;
02.01.2022;01:00;01:15;7712,3;6809,48;902,82;
02.01.2022;01:15;01:30;7820,62;6915,02;905,59;
02.01.2022;01:30;01:45;7913,37;7005,41;907,97;
02.01.2022;01:45;02:00;7996,27;7085,81;910,46;
02.01.2022;02:00;02:15;8064,04;7151,75;912,29;
02.01.2022;02:15;02:30;8107,23;7197,01;910,21;
02.01.2022;02:30;02:45;8139,9;7231,86;908,04;
02.01.2022;02:45;03:00;8169,02;7263,17;905,85;
02.01.2022;03:00;03:15;8198,56;7295,06;903,49;
02.01.2022;03:15;03:30;8216,94;7313,98;902,96;
02.01.2022;03:30;03:45;8239,54;7337,25;902,28;
02.01.2022;03:45;04:00;8261,37;7359,48;901,88;
02.01.2022;04:00;04:15;8285,63;7384,09;901,55;
02.01.2022;04:15;04:30;8271,61;7372,27;899,34;
02.01.2022;04:30;04:45;8258,49;7361,61;896,87;
02.01.2022;04:45;05:00;8249,38;7355,14;894,24;
02.01.2022;05:00;05:15;8238,89;7347,3;891,59;
02.01.2022;05:15;05:30;8258,13;7369,28;888,86;
02.01.2022;05:30;05:45;8278,34;7392,41;885,92;
02.01.2022;05:45;06:00;8303,17;7420,39;882,79;
02.01.2022;06:00;06:15;8425,79;7552,19;873,6;
02.01.2022;06:15;06:30;8482,52;7612,84;869,68;
02.01.2022;06:30;06:45;8535,79;7670,1;865,68;
02.01.2022;06:45;07:00;8583,12;7721,95;861,17;
02.01.2022;07:00;07:15;8627,3;7770,99;856,31;
02.01.2022;07:15;07:30;8651,83;7800,15;851,68;
02.01.2022;07:30;07:45;8676,5;7829,77;846,73;
02.01.2022;07:45;08:00;8697,49;7856,07;841,42;
02.01.2022;08:00;08:15;8717,21;7881,34;835,87;
02.01.2022;08:15;08:30;8719,56;7890,14;829,42;
02.01.2022;08:30;08:45;8718,84;7896,37;822,47;
02.01.2022;08:45;09:00;8704,22;7889,04;815,18;
02.01.2022;09:00;09:15;8687,27;7879,67;807,6;
02.01.2022;09:15;09:30;8652,34;7848,25;804,09;
02.01.2022;09:30;09:45;8616,21;7815,86;800,35;
02.01.2022;09:45;10:00;8572,42;7776,55;795,87;
02.01.2022;10:00;10:15;8528,87;7737,88;790,99;
02.01.2022;10:15;10:30;8486,16;7700,63;785,53;
02.01.2022;10:30;10:45;8408,67;7628,97;779,7;
02.01.2022;10:45;11:00;8325,82;7552,19;773,63;
02.01.2022;11:00;11:15;8243,69;7476,45;767,24;
02.01.2022;11:15;11:30;8339,87;7579,94;759,93;
02.01.2022;11:30;11:45;8438,45;7686,52;751,93;
02.01.2022;11:45;12:00;8512,48;7768,96;743,52;
02.01.2022;12:00;12:15;8556,08;7821,57;734,51;
02.01.2022;12:15;12:30;8710,92;7987,96;722,96;
02.01.2022;12:30;12:45;8863,82;8153,76;710,05;
02.01.2022;12:45;13:00;9042,59;8344,57;698,02;
02.01.2022;13:00;13:15;9215,4;8531,57;683,83;
02.01.2022;13:15;13:30;9457,58;8772,65;684,92;
02.01.2022;13:30;13:45;9688,23;9003,18;685,05;
02.01.2022;13:45;14:00;9916;9231,53;684,48;,
02.01.2022;14:00;14:15;10126,42;9442,85;683,57;
02.01.2022;14:15;14:30;10458,63;9768,13;690,5;
02.01.2022;14:30;14:45;10829,47;10133,46;696,01;
02.01.2022;14:45;15:00;11182,45;10481,17;701,28;
02.01.2022;15:00;15:15;11472,54;10765,98;706,56;
02.01.2022;15:15;15:30;11717,82;11001,4;716,43;
02.01.2022;15:30;15:45;11947,96;11225,14;722,82;
02.01.2022;15:45;16:00;12143,45;11413,98;729,47;
02.01.2022;16:00;16:15;12329,3;11595,44;733,86;
02.01.2022;16:15;16:30;12473,59;11718,3;755,29;
02.01.2022;16:30;16:45;12613,45;11839,04;774,41;
02.01.2022;16:45;17:00;12764,97;11972,71;792,26;
02.01.2022;17:00;17:15;12913,94;12104,89;809,05;
02.01.2022;17:15;17:30;13031,18;12203,67;827,51;
02.01.2022;17:30;17:45;13145,11;12302,47;842,63;
02.01.2022;17:45;18:00;13258,83;12402,2;856,63;
02.01.2022;18:00;18:15;13367,77;12500,97;866,79;
02.01.2022;18:15;18:30;13464,09;12583,55;880,54;
02.01.2022;18:30;18:45;13558,76;12665,31;893,45;
02.01.2022;18:45;19:00;13642,42;12735,74;906,68;
02.01.2022;19:00;19:15;13722,32;12806,73;915,59;
02.01.2022;19:15;19:30;13740,93;12807;933,94;,
02.01.2022;19:30;19:45;13756,51;12807,14;949,36;
02.01.2022;19:45;20:00;13763,32;12801,52;961,81;
02.01.2022;20:00;20:15;13759,13;12789,06;970,07;
02.01.2022;20:15;20:30;13706,24;12730,26;975,98;
02.01.2022;20:30;20:45;13653,18;12671,58;981,6;
02.01.2022;20:45;21:00;13598,35;12611,78;986,56;
02.01.2022;21:00;21:15;13541,96;12551,57;990,4;
02.01.2022;21:15;21:30;13457,96;12464,25;993,71;
02.01.2022;21:30;21:45;13365,97;12369,18;996,78;
02.01.2022;21:45;22:00;13217;12217,9;999,11;,
02.01.2022;22:00;22:15;12789,82;11786,25;1003,58;
02.01.2022;22:15;22:30;12544,42;11539,84;1004,58;
02.01.2022;22:30;22:45;12420,96;11415,64;1005,32;
02.01.2022;22:45;23:00;12295,23;11289,82;1005,41;
02.01.2022;23:00;23:15;12167,29;11162,19;1005,1;
02.01.2022;23:15;23:30;12074,05;11068,15;1005,89;
02.01.2022;23:30;23:45;11972,43;10966,24;1006,18;
02.01.2022;23:45;00:00;11849,7;10844,33;1005,36;
03.01.2022;00:00;00:15;11604,74;10596,32;1008,42;
03.01.2022;00:15;00:30;11461;10462,78;998,22;,
03.01.2022;00:30;00:45;11334,57;10349,91;984,66;
03.01.2022;00:45;01:00;11204,45;10234,67;969,78;
03.01.2022;01:00;01:15;11065,28;10112,45;952,84;
03.01.2022;01:15;01:30;10991,87;10044,46;947,41;
03.01.2022;01:30;01:45;10952,11;10010,85;941,26;
03.01.2022;01:45;02:00;10950,08;10015,34;934,75;
03.01.2022;02:00;02:15;10958,12;10030,68;927,43;
03.01.2022;02:15;02:30;10989,27;10070,55;918,72;
03.01.2022;02:30;02:45;11018,44;10108,63;909,81;
03.01.2022;02:45;03:00;11060,38;10160,02;900,35;
03.01.2022;03:00;03:15;11105,37;10215,62;889,75;
03.01.2022;03:15;03:30;11146,59;10267,44;879,16;
03.01.2022;03:30;03:45;11224,79;10356,97;867,81;
03.01.2022;03:45;04:00;11295,36;10437,32;858,04;
03.01.2022;04:00;04:15;11363,18;10516,05;847,13;
03.01.2022;04:15;04:30;11482,38;10628,75;853,63;
03.01.2022;04:30;04:45;11596,7;10737,17;859,52;
03.01.2022;04:45;05:00;11721,69;10855,66;866,03;
03.01.2022;05:00;05:15;11842,92;10970,65;872,28;
03.01.2022;05:15;05:30;11946,79;11065,79;881,01;
03.01.2022;05:30;05:45;12046,05;11157,23;888,82;
03.01.2022;05:45;06:00;12135,96;11239,85;896,11;
03.01.2022;06:00;06:15;12361,06;11458,21;902,85;
03.01.2022;06:15;06:30;12478,31;11565,26;913,05;
03.01.2022;06:30;06:45;12590,02;11667,16;922,86;
03.01.2022;06:45;07:00;12700,6;11768,18;932,41;
03.01.2022;07:00;07:15;12805,23;11864,57;940,66;
03.01.2022;07:15;07:30;12838,46;11890,2;948,26;
03.01.2022;07:30;07:45;12870,73;11915,86;954,87;
03.01.2022;07:45;08:00;12898,39;11938,09;960,3;
03.01.2022;08:00;08:15;12918,33;11953,47;964,86;
03.01.2022;08:15;08:30;12919,78;11950,21;969,56;
03.01.2022;08:30;08:45;12918,84;11944,9;973,93;
03.01.2022;08:45;09:00;12919,69;11941,65;978,04;
03.01.2022;09:00;09:15;12916,76;11934,9;981,86;
03.01.2022;09:15;09:30;12898,79;11913,04;985,75;
03.01.2022;09:30;09:45;12877,55;11888,3;989,25;
03.01.2022;09:45;10:00;12862,53;11870,09;992,43;
03.01.2022;10:00;10:15;12845,66;11850,36;995,3;
03.01.2022;10:15;10:30;12855,35;11858,26;997,09;
03.01.2022;10:30;10:45;12864,43;11865,69;998,75;
03.01.2022;10:45;11:00;12874,07;11873,73;1000,34;
03.01.2022;11:00;11:15;12882,63;11880,77;1001,87;
03.01.2022;11:15;11:30;12942,37;11939,1;1003,27;
03.01.2022;11:30;11:45;12999,26;11994,7;1004,56;
03.01.2022;11:45;12:00;13046,06;12040,32;1005,74;
03.01.2022;12:00;12:15;13092,72;12085,89;1006,83;
03.01.2022;12:15;12:30;13065,1;12058,12;1006,98;
03.01.2022;12:30;12:45;13037,64;12030,6;1007,03;
03.01.2022;12:45;13:00;13006,09;11999,15;1006,95;
03.01.2022;13:00;13:15;12974,86;11968,2;1006,66;
03.01.2022;13:15;13:30;12902,16;11894,89;1007,26;
03.01.2022;13:30;13:45;12828,67;11820,74;1007,93;
03.01.2022;13:45;14:00;12755,01;11746,36;1008,65;
03.01.2022;14:00;14:15;12681,08;11671,88;1009,2;
03.01.2022;14:15;14:30;12553,24;11543,51;1009,73;
03.01.2022;14:30;14:45;12419,91;11409,64;1010,27;
03.01.2022;14:45;15:00;12283,42;11272,62;1010,79;
03.01.2022;15:00;15:15;12136,47;11125,16;1011,31;
03.01.2022;15:15;15:30;12026,1;11016,1;1010,01;
03.01.2022;15:30;15:45;11912,49;10903,76;1008,73;
03.01.2022;15:45;16:00;11804,32;10796,91;1007,4;
03.01.2022;16:00;16:15;11694,59;10688,5;1006,09;
03.01.2022;16:15;16:30;11703,64;10697,49;1006,15;
03.01.2022;16:30;16:45;11711,01;10704,78;1006,23;
03.01.2022;16:45;17:00;11715,24;10708,89;1006,35;
03.01.2022;17:00;17:15;11717,56;10711,09;1006,47;
03.01.2022;17:15;17:30;11749,21;10743,33;1005,88;
03.01.2022;17:30;17:45;11779,92;10774,63;1005,29;
03.01.2022;17:45;18:00;11812,14;10807,4;1004,74;
03.01.2022;18:00;18:15;11840,63;10836,47;1004,16;
03.01.2022;18:15;18:30;11859,62;10855,91;1003,7;
03.01.2022;18:30;18:45;11876,69;10873,49;1003,2;
03.01.2022;18:45;19:00;11889,49;10886,8;1002,69;
03.01.2022;19:00;19:15;11900,75;10898,38;1002,38;
03.01.2022;19:15;19:30;11899,83;10897,6;1002,22;
03.01.2022;19:30;19:45;11898,33;10896,26;1002,07;
03.01.2022;19:45;20:00;11891,5;10889,61;1001,89;
03.01.2022;20:00;20:15;11884,16;10882,48;1001,68;
03.01.2022;20:15;20:30;11853,7;10851,85;1001,85;
03.01.2022;20:30;20:45;11820,58;10818,62;1001,96;
03.01.2022;20:45;21:00;11780,58;10778,33;1002,25;
03.01.2022;21:00;21:15;11739,51;10737,1;1002,41;
03.01.2022;21:15;21:30;11665,55;10662,71;1002,83;
03.01.2022;21:30;21:45;11589,54;10586,33;1003,21;
03.01.2022;21:45;22:00;11514,86;10511,55;1003,32;
03.01.2022;22:00;22:15;11278,97;10271,72;1007,24;
03.01.2022;22:15;22:30;11166,67;10162,56;1004,11;
03.01.2022;22:30;22:45;11054,01;10053,08;1000,92;
03.01.2022;22:45;23:00;10940,92;9943,19;997,73;
03.01.2022;23:00;23:15;10829,23;9834,85;994,38;
03.01.2022;23:15;23:30;10714,46;9720,98;993,48;
03.01.2022;23:30;23:45;10597,79;9605,43;992,36;
03.01.2022;23:45;00:00;10473,71;9482,92;990,79;
04.01.2022;00:00;00:15;9615,36;8628,6;986,76;
04.01.2022;00:15;00:30;9436,85;8450,63;986,22;
04.01.2022;00:30;00:45;9297,03;8311,34;985,69;
04.01.2022;00:45;01:00;9156,99;8172,08;984,91;
04.01.2022;01:00;01:15;9017;8033,49;983,51;,
04.01.2022;01:15;01:30;8872,91;7891,01;981,91;
04.01.2022;01:30;01:45;8729,39;7749,28;980,11;
04.01.2022;01:45;02:00;8591,4;7613,22;978,18;
04.01.2022;02:00;02:15;8450,7;7474,52;976,18;
04.01.2022;02:15;02:30;8290,18;7317,22;972,97;
04.01.2022;02:30;02:45;8123,31;7153,7;969,62;
04.01.2022;02:45;03:00;7948,66;6982,55;966,11;
04.01.2022;03:00;03:15;7770,85;6808,4;962,45;
04.01.2022;03:15;03:30;7592,85;6632,28;960,57;
04.01.2022;03:30;03:45;7400,4;6442,08;958,32;
04.01.2022;03:45;04:00;7211,33;6257,69;953,64;
04.01.2022;04:00;04:15;7024,35;6076,57;947,78;
04.01.2022;04:15;04:30;6792,93;5863,11;929,82;
04.01.2022;04:30;04:45;6561,21;5656,03;905,18;
04.01.2022;04:45;05:00;6332,55;5456;876,56;,
04.01.2022;05:00;05:15;6105,27;5256,67;848,61;
04.01.2022;05:15;05:30;5933,92;5107,95;825,98;
04.01.2022;05:30;05:45;5766,3;4962,23;804,07;
04.01.2022;05:45;06:00;5599,55;4817,4;782,15;
04.01.2022;06:00;06:15;5480,44;4721,23;759,2;
04.01.2022;06:15;06:30;5323,05;4581,28;741,77;
04.01.2022;06:30;06:45;5166,66;4442,19;724,47;
04.01.2022;06:45;07:00;5010,8;4306,51;704,29;
04.01.2022;07:00;07:15;4854,56;4168,34;686,21;
04.01.2022;07:15;07:30;4664,51;4019,01;645,5;
04.01.2022;07:30;07:45;4476,3;3874,76;601,54;
04.01.2022;07:45;08:00;4297,59;3739,66;557,93;
04.01.2022;08:00;08:15;4118,81;3603,51;515,31;
04.01.2022;08:15;08:30;3972,04;3505,29;466,75;
04.01.2022;08:30;08:45;3824,6;3403,56;421,04;
04.01.2022;08:45;09:00;3675,01;3292,99;382,03;
04.01.2022;09:00;09:15;3527,75;3177,6;350,16;
04.01.2022;09:15;09:30;3399,83;3070,86;328,97;
04.01.2022;09:30;09:45;3273,31;2961,99;311,32;
04.01.2022;09:45;10:00;3149,06;2858,65;290,42;
04.01.2022;10:00;10:15;3026,69;2748,92;277,76;
04.01.2022;10:15;10:30;2905,68;2636,2;269,48;
04.01.2022;10:30;10:45;2786,55;2525,15;261,4;
04.01.2022;10:45;11:00;2667,48;2413,28;254,2;
04.01.2022;11:00;11:15;2549,85;2301,82;248,03;
04.01.2022;11:15;11:30;2449,64;2207,23;242,41;
04.01.2022;11:30;11:45;2350,76;2113,74;237,02;
04.01.2022;11:45;12:00;2256,78;2025,16;231,63;
04.01.2022;12:00;12:15;2163,75;1937,68;226,07;
04.01.2022;12:15;12:30;2098,41;1880,27;218,13;
04.01.2022;12:30;12:45;2035,4;1824,75;210,65;
04.01.2022;12:45;13:00;1978,43;1774,98;203,45;
04.01.2022;13:00;13:15;1922,88;1726,35;196,53;
04.01.2022;13:15;13:30;1908,56;1717,81;190,75;
04.01.2022;13:30;13:45;1895,37;1710,26;185,11;
04.01.2022;13:45;14:00;1885,57;1706,04;179,52;
04.01.2022;14:00;14:15;1877,78;1703,89;173,88;
04.01.2022;14:15;14:30;1923,98;1752,45;171,52;
04.01.2022;14:30;14:45;1970,85;1800,52;170,32;
04.01.2022;14:45;15:00;2021,56;1852,59;168,97;
04.01.2022;15:00;15:15;2126,32;1957,89;168,43;
04.01.2022;15:15;15:30;2263,54;2092,53;171,01;
04.01.2022;15:30;15:45;2376,06;2200,68;175,37;
04.01.2022;15:45;16:00;2505,28;2324,34;180,94;
04.01.2022;16:00;16:15;2636,29;2448,23;188,06;
04.01.2022;16:15;16:30;2794,82;2598,47;196,35;
04.01.2022;16:30;16:45;2956,41;2752,38;204,03;
04.01.2022;16:45;17:00;3112,97;2899,64;213,34;
04.01.2022;17:00;17:15;3270,56;3047,28;223,28;
04.01.2022;17:15;17:30;3436,3;3208,29;228;,
04.01.2022;17:30;17:45;3604,78;3372,25;232,53;
04.01.2022;17:45;18:00;3771,21;3532,99;238,22;
04.01.2022;18:00;18:15;3941,7;3697,09;244,62;
04.01.2022;18:15;18:30;4148,86;3901,66;247,2;
04.01.2022;18:30;18:45;4358,04;4106,62;251,42;
04.01.2022;18:45;19:00;4558,52;4300,29;258,23;
04.01.2022;19:00;19:15;4763,88;4497,51;266,38;
04.01.2022;19:15;19:30;4916,56;4617,1;299,47;
04.01.2022;19:30;19:45;5072,22;4737,2;335,02;
04.01.2022;19:45;20:00;5228,49;4859,78;368,72;
04.01.2022;20:00;20:15;5388,76;4987,35;401,42;
04.01.2022;20:15;20:30;5597,6;5168,93;428,66;
04.01.2022;20:30;20:45;5808,18;5353,54;454,64;
04.01.2022;20:45;21:00;6013,46;5535,01;478,45;
04.01.2022;21:00;21:15;6218,09;5715,41;502,68;
04.01.2022;21:15;21:30;6397,69;5852,76;544,93;
04.01.2022;21:30;21:45;6571,24;5983,96;587,27;
04.01.2022;21:45;22:00;6730,75;6101,36;629,39;
04.01.2022;22:00;22:15;6825,45;6153,9;671,55;
04.01.2022;22:15;22:30;6899,58;6205,19;694,39;
04.01.2022;22:30;22:45;6973,13;6256,64;716,49;
04.01.2022;22:45;23:00;7056,85;6318,64;738,21;
04.01.2022;23:00;23:15;7145,1;6385,29;759,81;
04.01.2022;23:15;23:30;7225,98;6444,31;781,67;
04.01.2022;23:30;23:45;7306,67;6503,8;802,87;
04.01.2022;23:45;00:00;7398,6;6575,52;823,08;
05.01.2022;00:00;00:15;6033,85;5204,08;829,77;
05.01.2022;00:15;00:30;6103,68;5260,27;843,41;
05.01.2022;00:30;00:45;6181,65;5324,22;857,42;
05.01.2022;00:45;01:00;6261,35;5391,13;870,22;
05.01.2022;01:00;01:15;6337,22;5455,28;881,94;
05.01.2022;01:15;01:30;6412,51;5523,98;888,53;
05.01.2022;01:30;01:45;6502,39;5607,78;894,61;
05.01.2022;01:45;02:00;6620,11;5719,7;900,41;
05.01.2022;02:00;02:15;6740,87;5835,1;905,77;
05.01.2022;02:15;02:30;6826,32;5918,18;908,14;
05.01.2022;02:30;02:45;6894,51;5984,31;910,2;
05.01.2022;02:45;03:00;6973,6;6061,39;912,2;
05.01.2022;03:00;03:15;7059,51;6145,45;914,06;
05.01.2022;03:15;03:30;7155,76;6240,78;914,98;
05.01.2022;03:30;03:45;7287,09;6371,44;915,65;
05.01.2022;03:45;04:00;7411,4;6494,49;916,91;
05.01.2022;04:00;04:15;7541,11;6622,91;918,2;
05.01.2022;04:15;04:30;7709,29;6783,04;926,25;
05.01.2022;04:30;04:45;7876,8;6943,39;933,41;
05.01.2022;04:45;05:00;8054,52;7114,73;939,79;
05.01.2022;05:00;05:15;8232,05;7286,47;945,58;
05.01.2022;05:15;05:30;8494,43;7543,28;951,15;
05.01.2022;05:30;05:45;8734,91;7778,93;955,98;
05.01.2022;05:45;06:00;8991,72;8031,38;960,34;
05.01.2022;06:00;06:15;9371,09;8406,44;964,65;
05.01.2022;06:15;06:30;9642,14;8671,01;971,13;
05.01.2022;06:30;06:45;9901,52;8925,31;976,21;
05.01.2022;06:45;07:00;10146,31;9168,01;978,3;
05.01.2022;07:00;07:15;10379,91;9399,36;980,55;
05.01.2022;07:15;07:30;10625,91;9643,91;982,01;
05.01.2022;07:30;07:45;10872,16;9889,66;982,51;
05.01.2022;07:45;08:00;11118,51;10135,81;982,7;
05.01.2022;08:00;08:15;11376,31;10393,49;982,82;
05.01.2022;08:15;08:30;11620,14;10634,53;985,61;
05.01.2022;08:30;08:45;11863,04;10874,69;988,35;
05.01.2022;08:45;09:00;12098,51;11107,4;991,11;
05.01.2022;09:00;09:15;12322,61;11329,64;992,97;
05.01.2022;09:15;09:30;12532,44;11539,05;993,38;
05.01.2022;09:30;09:45;12736,41;11741,82;994,6;
05.01.2022;09:45;10:00;12945,88;11949,12;996,76;
05.01.2022;10:00;10:15;13177,66;12178,22;999,44;
05.01.2022;10:15;10:30;13304,25;12301,24;1003,02;
05.01.2022;10:30;10:45;13448,89;12442,58;1006,31;
05.01.2022;10:45;11:00;13598,99;12589,68;1009,31;
05.01.2022;11:00;11:15;13757,87;12746,26;1011,61;
05.01.2022;11:15;11:30;13851,11;12842,73;1008,37;
05.01.2022;11:30;11:45;13925,94;12921,04;1004,9;
05.01.2022;11:45;12:00;13951,18;12950,15;1001,03;
05.01.2022;12:00;12:15;13986,73;12989,63;997,1;
05.01.2022;12:15;12:30;14025,17;13024,18;1000,98;
05.01.2022;12:30;12:45;14074,82;13070,4;1004,42;
05.01.2022;12:45;13:00;14104,11;13097,42;1006,69;
05.01.2022;13:00;13:15;14106,06;13096,59;1009,47;
05.01.2022;13:15;13:30;14079,42;13072,62;1006,8;
05.01.2022;13:30;13:45;14043,53;13039,48;1004,04;
05.01.2022;13:45;14:00;14010,04;13009,11;1000,93;
05.01.2022;14:00;14:15;13975,05;12977,33;997,72;
05.01.2022;14:15;14:30;13992,08;12985,63;1006,45;
05.01.2022;14:30;14:45;14001,59;12987,5;1014,1;
05.01.2022;14:45;15:00;14010,5;12989,4;1021,1;
05.01.2022;15:00;15:15;14017,33;12990,58;1026,75;
05.01.2022;15:15;15:30;14006,72;12979,97;1026,76;
05.01.2022;15:30;15:45;13992,95;12970,66;1022,29;
05.01.2022;15:45;16:00;13974,83;12957,56;1017,28;
05.01.2022;16:00;16:15;13956,61;12944,85;1011,76;
05.01.2022;16:15;16:30;13868,24;12856,58;1011,66;
05.01.2022;16:30;16:45;13780,77;12771,79;1008,98;
05.01.2022;16:45;17:00;13679,61;12674,04;1005,57;
05.01.2022;17:00;17:15;13573,95;12572,03;1001,92;
05.01.2022;17:15;17:30;13437,8;12439,44;998,36;
05.01.2022;17:30;17:45;13300,37;12308,71;991,66;
05.01.2022;17:45;18:00;13165,93;12180,43;985,5;
05.01.2022;18:00;18:15;13029,34;12049,77;979,58;
05.01.2022;18:15;18:30;12887,9;11910,59;977,3;
05.01.2022;18:30;18:45;12745,19;11770,27;974,93;
05.01.2022;18:45;19:00;12601,17;11628,26;972,91;
05.01.2022;19:00;19:15;12451,75;11481,5;970,25;
