"Datum;""Von"";""bis"";""MW"";""Onshore MW"";""Offshore MW"";"
01.01.2013;00:00;00:15;7271;0;0;
01.01.2013;00:15;00:30;7237;0;0;
01.01.2013;00:30;00:45;7481;0;0;
01.01.2013;00:45;01:00;7475;0;0;
01.01.2013;01:00;01:15;7472;0;0;
01.01.2013;01:15;01:30;7297;0;0;
01.01.2013;01:30;01:45;7188;0;0;
01.01.2013;01:45;02:00;7111;0;0;
01.01.2013;02:00;02:15;7045;0;0;
01.01.2013;02:15;02:30;6984;0;0;
01.01.2013;02:30;02:45;6862;0;0;
01.01.2013;02:45;03:00;6694;0;0;
01.01.2013;03:00;03:15;6778;0;0;
01.01.2013;03:15;03:30;6658;0;0;
01.01.2013;03:30;03:45;6579;0;0;
01.01.2013;03:45;04:00;6468;0;0;
01.01.2013;04:00;04:15;6479;0;0;
01.01.2013;04:15;04:30;6538;0;0;
01.01.2013;04:30;04:45;6702;0;0;
01.01.2013;04:45;05:00;6660;0;0;
01.01.2013;05:00;05:15;6545;0;0;
01.01.2013;05:15;05:30;6360;0;0;
01.01.2013;05:30;05:45;6192;0;0;
01.01.2013;05:45;06:00;6113;0;0;
01.01.2013;06:00;06:15;6146;0;0;
01.01.2013;06:15;06:30;6221;0;0;
01.01.2013;06:30;06:45;6219;0;0;
01.01.2013;06:45;07:00;6020;0;0;
01.01.2013;07:00;07:15;6007;0;0;
01.01.2013;07:15;07:30;6150;0;0;
01.01.2013;07:30;07:45;6275;0;0;
01.01.2013;07:45;08:00;6175;0;0;
01.01.2013;08:00;08:15;6096;0;0;
01.01.2013;08:15;08:30;6113;0;0;
01.01.2013;08:30;08:45;5996;0;0;
01.01.2013;08:45;09:00;5914;0;0;
01.01.2013;09:00;09:15;5902;0;0;
01.01.2013;09:15;09:30;6079;0;0;
01.01.2013;09:30;09:45;6032;0;0;
01.01.2013;09:45;10:00;5935;0;0;
01.01.2013;10:00;10:15;5858;0;0;
01.01.2013;10:15;10:30;5732;0;0;
01.01.2013;10:30;10:45;5929;0;0;
01.01.2013;10:45;11:00;5974;0;0;
01.01.2013;11:00;11:15;5865;0;0;
01.01.2013;11:15;11:30;5944;0;0;
01.01.2013;11:30;11:45;5838;0;0;
01.01.2013;11:45;12:00;5756;0;0;
01.01.2013;12:00;12:15;5723;0;0;
01.01.2013;12:15;12:30;5668;0;0;
01.01.2013;12:30;12:45;5565;0;0;
01.01.2013;12:45;13:00;5288;0;0;
01.01.2013;13:00;13:15;5181;0;0;
01.01.2013;13:15;13:30;5126;0;0;
01.01.2013;13:30;13:45;5040;0;0;
01.01.2013;13:45;14:00;4978;0;0;
01.01.2013;14:00;14:15;4853;0;0;
01.01.2013;14:15;14:30;4677;0;0;
01.01.2013;14:30;14:45;4582;0;0;
01.01.2013;14:45;15:00;4302;0;0;
01.01.2013;15:00;15:15;4048;0;0;
01.01.2013;15:15;15:30;3803;0;0;
01.01.2013;15:30;15:45;3651;0;0;
01.01.2013;15:45;16:00;3496;0;0;
01.01.2013;16:00;16:15;3472;0;0;
01.01.2013;16:15;16:30;3456;0;0;
01.01.2013;16:30;16:45;3312;0;0;
01.01.2013;16:45;17:00;3293;0;0;
01.01.2013;17:00;17:15;3379;0;0;
01.01.2013;17:15;17:30;3525;0;0;
01.01.2013;17:30;17:45;3540;0;0;
01.01.2013;17:45;18:00;3407;0;0;
01.01.2013;18:00;18:15;3326;0;0;
01.01.2013;18:15;18:30;3234;0;0;
01.01.2013;18:30;18:45;3217;0;0;
01.01.2013;18:45;19:00;3191;0;0;
01.01.2013;19:00;19:15;3163;0;0;
01.01.2013;19:15;19:30;3293;0;0;
01.01.2013;19:30;19:45;3341;0;0;
01.01.2013;19:45;20:00;3300;0;0;
01.01.2013;20:00;20:15;3558;0;0;
01.01.2013;20:15;20:30;3392;0;0;
01.01.2013;20:30;20:45;3326;0;0;
01.01.2013;20:45;21:00;3203;0;0;
01.01.2013;21:00;21:15;3146;0;0;
01.01.2013;21:15;21:30;3135;0;0;
01.01.2013;21:30;21:45;3280;0;0;
01.01.2013;21:45;22:00;3367;0;0;
01.01.2013;22:00;22:15;3276;0;0;
01.01.2013;22:15;22:30;3191;0;0;
01.01.2013;22:30;22:45;3124;0;0;
01.01.2013;22:45;23:00;3212;0;0;
01.01.2013;23:00;23:15;3074;0;0;
01.01.2013;23:15;23:30;3046;0;0;
01.01.2013;23:30;23:45;2971;0;0;
01.01.2013;23:45;00:00;2889;0;0;
02.01.2013;00:00;00:15;2939;0;0;
02.01.2013;00:15;00:30;2947;0;0;
02.01.2013;00:30;00:45;2813;0;0;
02.01.2013;00:45;01:00;3015;0;0;
02.01.2013;01:00;01:15;3123;0;0;
02.01.2013;01:15;01:30;3198;0;0;
02.01.2013;01:30;01:45;3171;0;0;
02.01.2013;01:45;02:00;3174;0;0;
02.01.2013;02:00;02:15;3205;0;0;
02.01.2013;02:15;02:30;3305;0;0;
02.01.2013;02:30;02:45;3400;0;0;
02.01.2013;02:45;03:00;3559;0;0;
02.01.2013;03:00;03:15;3719;0;0;
02.01.2013;03:15;03:30;3860;0;0;
02.01.2013;03:30;03:45;3917;0;0;
02.01.2013;03:45;04:00;3872;0;0;
02.01.2013;04:00;04:15;3825;0;0;
02.01.2013;04:15;04:30;3838;0;0;
02.01.2013;04:30;04:45;3810;0;0;
02.01.2013;04:45;05:00;3938;0;0;
02.01.2013;05:00;05:15;4136;0;0;
02.01.2013;05:15;05:30;4279;0;0;
02.01.2013;05:30;05:45;4435;0;0;
02.01.2013;05:45;06:00;4514;0;0;
02.01.2013;06:00;06:15;4804;0;0;
02.01.2013;06:15;06:30;4958;0;0;
02.01.2013;06:30;06:45;4965;0;0;
02.01.2013;06:45;07:00;5177;0;0;
02.01.2013;07:00;07:15;5030;0;0;
02.01.2013;07:15;07:30;5132;0;0;
02.01.2013;07:30;07:45;5306;0;0;
02.01.2013;07:45;08:00;5216;0;0;
02.01.2013;08:00;08:15;5265;0;0;
02.01.2013;08:15;08:30;5380;0;0;
02.01.2013;08:30;08:45;5563;0;0;
02.01.2013;08:45;09:00;5372;0;0;
02.01.2013;09:00;09:15;5285;0;0;
02.01.2013;09:15;09:30;5245;0;0;
02.01.2013;09:30;09:45;5162;0;0;
02.01.2013;09:45;10:00;5081;0;0;
02.01.2013;10:00;10:15;5212;0;0;
02.01.2013;10:15;10:30;5199;0;0;
02.01.2013;10:30;10:45;5196;0;0;
02.01.2013;10:45;11:00;5282;0;0;
02.01.2013;11:00;11:15;5303;0;0;
02.01.2013;11:15;11:30;5409;0;0;
02.01.2013;11:30;11:45;5502;0;0;
02.01.2013;11:45;12:00;5325;0;0;
02.01.2013;12:00;12:15;5401;0;0;
02.01.2013;12:15;12:30;5185;0;0;
02.01.2013;12:30;12:45;5077;0;0;
02.01.2013;12:45;13:00;5083;0;0;
02.01.2013;13:00;13:15;5138;0;0;
02.01.2013;13:15;13:30;5076;0;0;
02.01.2013;13:30;13:45;4710;0;0;
02.01.2013;13:45;14:00;4466;0;0;
02.01.2013;14:00;14:15;4319;0;0;
02.01.2013;14:15;14:30;4135;0;0;
02.01.2013;14:30;14:45;4198;0;0;
02.01.2013;14:45;15:00;4112;0;0;
02.01.2013;15:00;15:15;3919;0;0;
02.01.2013;15:15;15:30;3912;0;0;
02.01.2013;15:30;15:45;3770;0;0;
02.01.2013;15:45;16:00;3542;0;0;
02.01.2013;16:00;16:15;3574;0;0;
02.01.2013;16:15;16:30;3858;0;0;
02.01.2013;16:30;16:45;3789;0;0;
02.01.2013;16:45;17:00;3717;0;0;
02.01.2013;17:00;17:15;3829;0;0;
02.01.2013;17:15;17:30;3951;0;0;
02.01.2013;17:30;17:45;4120;0;0;
02.01.2013;17:45;18:00;4327;0;0;
02.01.2013;18:00;18:15;4165;0;0;
02.01.2013;18:15;18:30;4190;0;0;
02.01.2013;18:30;18:45;4182;0;0;
02.01.2013;18:45;19:00;4278;0;0;
02.01.2013;19:00;19:15;4391;0;0;
02.01.2013;19:15;19:30;4417;0;0;
02.01.2013;19:30;19:45;4419;0;0;
02.01.2013;19:45;20:00;4422;0;0;
02.01.2013;20:00;20:15;4347;0;0;
02.01.2013;20:15;20:30;4228;0;0;
02.01.2013;20:30;20:45;4207;0;0;
02.01.2013;20:45;21:00;4156;0;0;
02.01.2013;21:00;21:15;4198;0;0;
02.01.2013;21:15;21:30;4086;0;0;
02.01.2013;21:30;21:45;4088;0;0;
02.01.2013;21:45;22:00;4193;0;0;
02.01.2013;22:00;22:15;4196;0;0;
02.01.2013;22:15;22:30;4021;0;0;
02.01.2013;22:30;22:45;4111;0;0;
02.01.2013;22:45;23:00;4351;0;0;
02.01.2013;23:00;23:15;4357;0;0;
02.01.2013;23:15;23:30;4393;0;0;
02.01.2013;23:30;23:45;4314;0;0;
02.01.2013;23:45;00:00;4473;0;0;
03.01.2013;00:00;00:15;4496;0;0;
03.01.2013;00:15;00:30;4766;0;0;
03.01.2013;00:30;00:45;4803;0;0;
03.01.2013;00:45;01:00;4858;0;0;
03.01.2013;01:00;01:15;4873;0;0;
03.01.2013;01:15;01:30;4999;0;0;
03.01.2013;01:30;01:45;5174;0;0;
03.01.2013;01:45;02:00;5208;0;0;
03.01.2013;02:00;02:15;5280;0;0;
03.01.2013;02:15;02:30;5430;0;0;
03.01.2013;02:30;02:45;5463;0;0;
03.01.2013;02:45;03:00;5565;0;0;
03.01.2013;03:00;03:15;5834;0;0;
03.01.2013;03:15;03:30;6039;0;0;
03.01.2013;03:30;03:45;6281;0;0;
03.01.2013;03:45;04:00;6356;0;0;
03.01.2013;04:00;04:15;6485;0;0;
03.01.2013;04:15;04:30;6671;0;0;
03.01.2013;04:30;04:45;6823;0;0;
03.01.2013;04:45;05:00;7020;0;0;
03.01.2013;05:00;05:15;7170;0;0;
03.01.2013;05:15;05:30;7245;0;0;
03.01.2013;05:30;05:45;7368;0;0;
03.01.2013;05:45;06:00;7483;0;0;
03.01.2013;06:00;06:15;7495;0;0;
03.01.2013;06:15;06:30;7583;0;0;
03.01.2013;06:30;06:45;7666;0;0;
03.01.2013;06:45;07:00;7913;0;0;
03.01.2013;07:00;07:15;8077;0;0;
03.01.2013;07:15;07:30;8138;0;0;
03.01.2013;07:30;07:45;7959;0;0;
03.01.2013;07:45;08:00;7961;0;0;
03.01.2013;08:00;08:15;8187;0;0;
03.01.2013;08:15;08:30;8273;0;0;
03.01.2013;08:30;08:45;8185;0;0;
03.01.2013;08:45;09:00;8259;0;0;
03.01.2013;09:00;09:15;8391;0;0;
03.01.2013;09:15;09:30;8471;0;0;
03.01.2013;09:30;09:45;8415;0;0;
03.01.2013;09:45;10:00;8325;0;0;
03.01.2013;10:00;10:15;8398;0;0;
03.01.2013;10:15;10:30;8507;0;0;
03.01.2013;10:30;10:45;8505;0;0;
03.01.2013;10:45;11:00;8686;0;0;
03.01.2013;11:00;11:15;8677;0;0;
03.01.2013;11:15;11:30;8728;0;0;
03.01.2013;11:30;11:45;8740;0;0;
03.01.2013;11:45;12:00;8669;0;0;
03.01.2013;12:00;12:15;8504;0;0;
03.01.2013;12:15;12:30;8497;0;0;
03.01.2013;12:30;12:45;8484;0;0;
03.01.2013;12:45;13:00;8372;0;0;
03.01.2013;13:00;13:15;8246;0;0;
03.01.2013;13:15;13:30;8123;0;0;
03.01.2013;13:30;13:45;8178;0;0;
03.01.2013;13:45;14:00;8109;0;0;
03.01.2013;14:00;14:15;8163;0;0;
03.01.2013;14:15;14:30;8074;0;0;
03.01.2013;14:30;14:45;8107;0;0;
03.01.2013;14:45;15:00;8095;0;0;
03.01.2013;15:00;15:15;8188;0;0;
03.01.2013;15:15;15:30;8180;0;0;
03.01.2013;15:30;15:45;8151;0;0;
03.01.2013;15:45;16:00;8080;0;0;
03.01.2013;16:00;16:15;7966;0;0;
03.01.2013;16:15;16:30;8079;0;0;
03.01.2013;16:30;16:45;8117;0;0;
03.01.2013;16:45;17:00;8179;0;0;
03.01.2013;17:00;17:15;8138;0;0;
03.01.2013;17:15;17:30;7959;0;0;
03.01.2013;17:30;17:45;8000;0;0;
03.01.2013;17:45;18:00;8036;0;0;
03.01.2013;18:00;18:15;8048;0;0;
03.01.2013;18:15;18:30;8176;0;0;
03.01.2013;18:30;18:45;8323;0;0;
03.01.2013;18:45;19:00;8336;0;0;
03.01.2013;19:00;19:15;8367;0;0;
03.01.2013;19:15;19:30;8310;0;0;
03.01.2013;19:30;19:45;8147;0;0;
03.01.2013;19:45;20:00;8033;0;0;
03.01.2013;20:00;20:15;7999;0;0;
03.01.2013;20:15;20:30;8110;0;0;
03.01.2013;20:30;20:45;7986;0;0;
03.01.2013;20:45;21:00;8030;0;0;
03.01.2013;21:00;21:15;8178;0;0;
03.01.2013;21:15;21:30;8082;0;0;
03.01.2013;21:30;21:45;8022;0;0;
03.01.2013;21:45;22:00;7823;0;0;
03.01.2013;22:00;22:15;7606;0;0;
03.01.2013;22:15;22:30;7285;0;0;
03.01.2013;22:30;22:45;7423;0;0;
03.01.2013;22:45;23:00;7168;0;0;
03.01.2013;23:00;23:15;7016;0;0;
03.01.2013;23:15;23:30;7046;0;0;
03.01.2013;23:30;23:45;7170;0;0;
03.01.2013;23:45;00:00;7241;0;0;
04.01.2013;00:00;00:15;6984;0;0;
04.01.2013;00:15;00:30;6668;0;0;
04.01.2013;00:30;00:45;6448;0;0;
04.01.2013;00:45;01:00;6155;0;0;
04.01.2013;01:00;01:15;6191;0;0;
04.01.2013;01:15;01:30;6098;0;0;
04.01.2013;01:30;01:45;6296;0;0;
04.01.2013;01:45;02:00;6364;0;0;
04.01.2013;02:00;02:15;6072;0;0;
04.01.2013;02:15;02:30;6122;0;0;
04.01.2013;02:30;02:45;6390;0;0;
04.01.2013;02:45;03:00;6295;0;0;
04.01.2013;03:00;03:15;6163;0;0;
04.01.2013;03:15;03:30;6009;0;0;
04.01.2013;03:30;03:45;5997;0;0;
04.01.2013;03:45;04:00;6166;0;0;
04.01.2013;04:00;04:15;6231;0;0;
04.01.2013;04:15;04:30;6143;0;0;
04.01.2013;04:30;04:45;5982;0;0;
04.01.2013;04:45;05:00;5782;0;0;
04.01.2013;05:00;05:15;5801;0;0;
04.01.2013;05:15;05:30;5862;0;0;
04.01.2013;05:30;05:45;5859;0;0;
04.01.2013;05:45;06:00;6009;0;0;
04.01.2013;06:00;06:15;6001;0;0;
04.01.2013;06:15;06:30;5876;0;0;
04.01.2013;06:30;06:45;5666;0;0;
04.01.2013;06:45;07:00;5734;0;0;
04.01.2013;07:00;07:15;5925;0;0;
04.01.2013;07:15;07:30;5694;0;0;
04.01.2013;07:30;07:45;5682;0;0;
04.01.2013;07:45;08:00;5614;0;0;
04.01.2013;08:00;08:15;5506;0;0;
04.01.2013;08:15;08:30;5270;0;0;
04.01.2013;08:30;08:45;4997;0;0;
04.01.2013;08:45;09:00;4901;0;0;
04.01.2013;09:00;09:15;4659;0;0;
04.01.2013;09:15;09:30;4587;0;0;
04.01.2013;09:30;09:45;4500;0;0;
04.01.2013;09:45;10:00;4264;0;0;
04.01.2013;10:00;10:15;4161;0;0;
04.01.2013;10:15;10:30;4059;0;0;
04.01.2013;10:30;10:45;3843;0;0;
04.01.2013;10:45;11:00;3843;0;0;
04.01.2013;11:00;11:15;3943;0;0;
04.01.2013;11:15;11:30;3948;0;0;
04.01.2013;11:30;11:45;3972;0;0;
04.01.2013;11:45;12:00;3995;0;0;
04.01.2013;12:00;12:15;4282;0;0;
04.01.2013;12:15;12:30;4344;0;0;
04.01.2013;12:30;12:45;4550;0;0;
04.01.2013;12:45;13:00;4571;0;0;
04.01.2013;13:00;13:15;4900;0;0;
04.01.2013;13:15;13:30;5221;0;0;
04.01.2013;13:30;13:45;5492;0;0;
04.01.2013;13:45;14:00;5850;0;0;
04.01.2013;14:00;14:15;6334;0;0;
04.01.2013;14:15;14:30;6900;0;0;
04.01.2013;14:30;14:45;7411;0;0;
04.01.2013;14:45;15:00;7827;0;0;
04.01.2013;15:00;15:15;7987;0;0;
04.01.2013;15:15;15:30;8060;0;0;
04.01.2013;15:30;15:45;8334;0;0;
04.01.2013;15:45;16:00;8778;0;0;
04.01.2013;16:00;16:15;9079;0;0;
04.01.2013;16:15;16:30;9179;0;0;
04.01.2013;16:30;16:45;9169;0;0;
04.01.2013;16:45;17:00;9117;0;0;
04.01.2013;17:00;17:15;9113;0;0;
04.01.2013;17:15;17:30;9044;0;0;
04.01.2013;17:30;17:45;8989;0;0;
04.01.2013;17:45;18:00;9122;0;0;
04.01.2013;18:00;18:15;8869;0;0;
04.01.2013;18:15;18:30;8816;0;0;
04.01.2013;18:30;18:45;8655;0;0;
04.01.2013;18:45;19:00;8686;0;0;
04.01.2013;19:00;19:15;8618;0;0;
04.01.2013;19:15;19:30;8593;0;0;
04.01.2013;19:30;19:45;8441;0;0;
04.01.2013;19:45;20:00;8367;0;0;
04.01.2013;20:00;20:15;8299;0;0;
04.01.2013;20:15;20:30;8344;0;0;
04.01.2013;20:30;20:45;8335;0;0;
04.01.2013;20:45;21:00;8165;0;0;
04.01.2013;21:00;21:15;8233;0;0;
04.01.2013;21:15;21:30;8138;0;0;
04.01.2013;21:30;21:45;8085;0;0;
04.01.2013;21:45;22:00;7815;0;0;
04.01.2013;22:00;22:15;7779;0;0;
04.01.2013;22:15;22:30;7662;0;0;
04.01.2013;22:30;22:45;7445;0;0;
04.01.2013;22:45;23:00;7245;0;0;
04.01.2013;23:00;23:15;7296;0;0;
04.01.2013;23:15;23:30;7260;0;0;
04.01.2013;23:30;23:45;7055;0;0;
04.01.2013;23:45;00:00;7015;0;0;
05.01.2013;00:00;00:15;6806;0;0;
05.01.2013;00:15;00:30;6740;0;0;
05.01.2013;00:30;00:45;6609;0;0;
05.01.2013;00:45;01:00;6440;0;0;
05.01.2013;01:00;01:15;6222;0;0;
05.01.2013;01:15;01:30;6182;0;0;
05.01.2013;01:30;01:45;5976;0;0;
05.01.2013;01:45;02:00;5993;0;0;
05.01.2013;02:00;02:15;5852;0;0;
05.01.2013;02:15;02:30;5675;0;0;
05.01.2013;02:30;02:45;5387;0;0;
05.01.2013;02:45;03:00;5146;0;0;
05.01.2013;03:00;03:15;5087;0;0;
05.01.2013;03:15;03:30;4707;0;0;
05.01.2013;03:30;03:45;4290;0;0;
05.01.2013;03:45;04:00;4278;0;0;
05.01.2013;04:00;04:15;4165;0;0;
05.01.2013;04:15;04:30;4083;0;0;
05.01.2013;04:30;04:45;4044;0;0;
05.01.2013;04:45;05:00;4012;0;0;
05.01.2013;05:00;05:15;3930;0;0;
05.01.2013;05:15;05:30;3851;0;0;
05.01.2013;05:30;05:45;3703;0;0;
05.01.2013;05:45;06:00;3715;0;0;
05.01.2013;06:00;06:15;3798;0;0;
05.01.2013;06:15;06:30;3927;0;0;
05.01.2013;06:30;06:45;3855;0;0;
05.01.2013;06:45;07:00;3592;0;0;
05.01.2013;07:00;07:15;3465;0;0;
05.01.2013;07:15;07:30;3355;0;0;
05.01.2013;07:30;07:45;3248;0;0;
05.01.2013;07:45;08:00;3165;0;0;
05.01.2013;08:00;08:15;3083;0;0;
05.01.2013;08:15;08:30;3004;0;0;
05.01.2013;08:30;08:45;2826;0;0;
05.01.2013;08:45;09:00;2675;0;0;
05.01.2013;09:00;09:15;2539;0;0;
05.01.2013;09:15;09:30;2409;0;0;
05.01.2013;09:30;09:45;2279;0;0;
05.01.2013;09:45;10:00;2249;0;0;
05.01.2013;10:00;10:15;2211;0;0;
05.01.2013;10:15;10:30;2078;0;0;
05.01.2013;10:30;10:45;2018;0;0;
05.01.2013;10:45;11:00;1960;0;0;
05.01.2013;11:00;11:15;1826;0;0;
05.01.2013;11:15;11:30;1788;0;0;
05.01.2013;11:30;11:45;1641;0;0;
05.01.2013;11:45;12:00;1499;0;0;
05.01.2013;12:00;12:15;1527;0;0;
05.01.2013;12:15;12:30;1510;0;0;
05.01.2013;12:30;12:45;1380;0;0;
05.01.2013;12:45;13:00;1295;0;0;
05.01.2013;13:00;13:15;1191;0;0;
05.01.2013;13:15;13:30;1110;0;0;
05.01.2013;13:30;13:45;1131;0;0;
05.01.2013;13:45;14:00;1152;0;0;
05.01.2013;14:00;14:15;1125;0;0;
05.01.2013;14:15;14:30;1070;0;0;
05.01.2013;14:30;14:45;1020;0;0;
05.01.2013;14:45;15:00;1010;0;0;
05.01.2013;15:00;15:15;1023;0;0;
05.01.2013;15:15;15:30;938;0;0;
05.01.2013;15:30;15:45;865;0;0;
05.01.2013;15:45;16:00;861;0;0;
05.01.2013;16:00;16:15;820;0;0;
05.01.2013;16:15;16:30;859;0;0;
05.01.2013;16:30;16:45;787;0;0;
05.01.2013;16:45;17:00;770;0;0;
05.01.2013;17:00;17:15;775;0;0;
05.01.2013;17:15;17:30;851;0;0;
05.01.2013;17:30;17:45;818;0;0;
05.01.2013;17:45;18:00;699;0;0;
05.01.2013;18:00;18:15;720;0;0;
05.01.2013;18:15;18:30;775;0;0;
05.01.2013;18:30;18:45;782;0;0;
05.01.2013;18:45;19:00;751;0;0;
05.01.2013;19:00;19:15;753;0;0;
05.01.2013;19:15;19:30;677;0;0;
05.01.2013;19:30;19:45;690;0;0;
05.01.2013;19:45;20:00;666;0;0;
05.01.2013;20:00;20:15;603;0;0;
05.01.2013;20:15;20:30;568;0;0;
05.01.2013;20:30;20:45;557;0;0;
05.01.2013;20:45;21:00;545;0;0;
05.01.2013;21:00;21:15;500;0;0;
05.01.2013;21:15;21:30;460;0;0;
05.01.2013;21:30;21:45;414;0;0;
05.01.2013;21:45;22:00;407;0;0;
05.01.2013;22:00;22:15;465;0;0;
05.01.2013;22:15;22:30;535;0;0;
05.01.2013;22:30;22:45;608;0;0;
05.01.2013;22:45;23:00;652;0;0;
05.01.2013;23:00;23:15;642;0;0;
05.01.2013;23:15;23:30;676;0;0;
05.01.2013;23:30;23:45;702;0;0;
05.01.2013;23:45;00:00;825;0;0;
06.01.2013;00:00;00:15;923;0;0;
06.01.2013;00:15;00:30;1189;0;0;
06.01.2013;00:30;00:45;1379;0;0;
06.01.2013;00:45;01:00;1417;0;0;
06.01.2013;01:00;01:15;1507;0;0;
06.01.2013;01:15;01:30;1547;0;0;
06.01.2013;01:30;01:45;1649;0;0;
06.01.2013;01:45;02:00;1830;0;0;
06.01.2013;02:00;02:15;1882;0;0;
06.01.2013;02:15;02:30;1920;0;0;
06.01.2013;02:30;02:45;1881;0;0;
06.01.2013;02:45;03:00;1705;0;0;
06.01.2013;03:00;03:15;1596;0;0;
06.01.2013;03:15;03:30;1483;0;0;
06.01.2013;03:30;03:45;1437;0;0;
06.01.2013;03:45;04:00;1472;0;0;
06.01.2013;04:00;04:15;1702;0;0;
06.01.2013;04:15;04:30;1911;0;0;
06.01.2013;04:30;04:45;2165;0;0;
06.01.2013;04:45;05:00;2146;0;0;
06.01.2013;05:00;05:15;2126;0;0;
06.01.2013;05:15;05:30;2185;0;0;
06.01.2013;05:30;05:45;2355;0;0;
06.01.2013;05:45;06:00;2440;0;0;
06.01.2013;06:00;06:15;2463;0;0;
06.01.2013;06:15;06:30;2643;0;0;
06.01.2013;06:30;06:45;2513;0;0;
06.01.2013;06:45;07:00;2358;0;0;
06.01.2013;07:00;07:15;2504;0;0;
06.01.2013;07:15;07:30;2574;0;0;
06.01.2013;07:30;07:45;2622;0;0;
06.01.2013;07:45;08:00;2459;0;0;
06.01.2013;08:00;08:15;2318;0;0;
06.01.2013;08:15;08:30;2426;0;0;
06.01.2013;08:30;08:45;2479;0;0;
06.01.2013;08:45;09:00;2564;0;0;
06.01.2013;09:00;09:15;2598;0;0;
06.01.2013;09:15;09:30;2652;0;0;
06.01.2013;09:30;09:45;2644;0;0;
06.01.2013;09:45;10:00;2956;0;0;
06.01.2013;10:00;10:15;2817;0;0;
06.01.2013;10:15;10:30;2913;0;0;
06.01.2013;10:30;10:45;3123;0;0;
06.01.2013;10:45;11:00;3265;0;0;
06.01.2013;11:00;11:15;3557;0;0;
06.01.2013;11:15;11:30;3790;0;0;
06.01.2013;11:30;11:45;3862;0;0;
06.01.2013;11:45;12:00;3823;0;0;
06.01.2013;12:00;12:15;3815;0;0;
06.01.2013;12:15;12:30;3840;0;0;
06.01.2013;12:30;12:45;3921;0;0;
06.01.2013;12:45;13:00;4150;0;0;
06.01.2013;13:00;13:15;4226;0;0;
06.01.2013;13:15;13:30;4218;0;0;
06.01.2013;13:30;13:45;4071;0;0;
06.01.2013;13:45;14:00;3998;0;0;
06.01.2013;14:00;14:15;3802;0;0;
06.01.2013;14:15;14:30;3783;0;0;
06.01.2013;14:30;14:45;3787;0;0;
06.01.2013;14:45;15:00;3787;0;0;
06.01.2013;15:00;15:15;3546;0;0;
06.01.2013;15:15;15:30;3703;0;0;
06.01.2013;15:30;15:45;3759;0;0;
06.01.2013;15:45;16:00;3628;0;0;
06.01.2013;16:00;16:15;3503;0;0;
06.01.2013;16:15;16:30;3448;0;0;
06.01.2013;16:30;16:45;3360;0;0;
06.01.2013;16:45;17:00;3145;0;0;
06.01.2013;17:00;17:15;3113;0;0;
06.01.2013;17:15;17:30;3066;0;0;
06.01.2013;17:30;17:45;3065;0;0;
06.01.2013;17:45;18:00;3006;0;0;
06.01.2013;18:00;18:15;2959;0;0;
06.01.2013;18:15;18:30;2807;0;0;
06.01.2013;18:30;18:45;2699;0;0;
06.01.2013;18:45;19:00;2665;0;0;
06.01.2013;19:00;19:15;2491;0;0;
06.01.2013;19:15;19:30;2420;0;0;
06.01.2013;19:30;19:45;2267;0;0;
06.01.2013;19:45;20:00;2319;0;0;
06.01.2013;20:00;20:15;2168;0;0;
06.01.2013;20:15;20:30;2079;0;0;
06.01.2013;20:30;20:45;2087;0;0;
06.01.2013;20:45;21:00;1978;0;0;
06.01.2013;21:00;21:15;1993;0;0;
06.01.2013;21:15;21:30;1893;0;0;
06.01.2013;21:30;21:45;1762;0;0;
06.01.2013;21:45;22:00;1775;0;0;
06.01.2013;22:00;22:15;1837;0;0;
06.01.2013;22:15;22:30;1911;0;0;
06.01.2013;22:30;22:45;1925;0;0;
06.01.2013;22:45;23:00;1929;0;0;
06.01.2013;23:00;23:15;1839;0;0;
06.01.2013;23:15;23:30;1745;0;0;
06.01.2013;23:30;23:45;1616;0;0;
06.01.2013;23:45;00:00;1601;0;0;
07.01.2013;00:00;00:15;1627;0;0;
07.01.2013;00:15;00:30;1595;0;0;
07.01.2013;00:30;00:45;1541;0;0;
07.01.2013;00:45;01:00;1566;0;0;
07.01.2013;01:00;01:15;1572;0;0;
07.01.2013;01:15;01:30;1400;0;0;
07.01.2013;01:30;01:45;1304;0;0;
07.01.2013;01:45;02:00;1142;0;0;
07.01.2013;02:00;02:15;1026;0;0;
07.01.2013;02:15;02:30;955;0;0;
07.01.2013;02:30;02:45;913;0;0;
07.01.2013;02:45;03:00;839;0;0;
07.01.2013;03:00;03:15;771;0;0;
07.01.2013;03:15;03:30;693;0;0;
07.01.2013;03:30;03:45;742;0;0;
07.01.2013;03:45;04:00;732;0;0;
07.01.2013;04:00;04:15;651;0;0;
07.01.2013;04:15;04:30;610;0;0;
07.01.2013;04:30;04:45;626;0;0;
07.01.2013;04:45;05:00;590;0;0;
07.01.2013;05:00;05:15;529;0;0;
07.01.2013;05:15;05:30;495;0;0;
07.01.2013;05:30;05:45;458;0;0;
07.01.2013;05:45;06:00;430;0;0;
07.01.2013;06:00;06:15;447;0;0;
07.01.2013;06:15;06:30;464;0;0;
07.01.2013;06:30;06:45;450;0;0;
07.01.2013;06:45;07:00;436;0;0;
07.01.2013;07:00;07:15;426;0;0;
07.01.2013;07:15;07:30;377;0;0;
07.01.2013;07:30;07:45;366;0;0;
07.01.2013;07:45;08:00;303;0;0;
07.01.2013;08:00;08:15;301;0;0;
