"Datum;""Von"";""bis"";""MW"";""Onshore MW"";""Offshore MW"";"
03.01.2011;12:30;12:45;667;0;0;
03.01.2011;12:45;13:00;684;0;0;
03.01.2011;13:00;13:15;656;0;0;
03.01.2011;13:15;13:30;576;0;0;
03.01.2011;13:30;13:45;604;0;0;
03.01.2011;13:45;14:00;608;0;0;
03.01.2011;14:00;14:15;605;0;0;
03.01.2011;14:15;14:30;583;0;0;
03.01.2011;14:30;14:45;526;0;0;
03.01.2011;14:45;15:00;536;0;0;
03.01.2011;15:00;15:15;504;0;0;
03.01.2011;15:15;15:30;517;0;0;
03.01.2011;15:30;15:45;502;0;0;
03.01.2011;15:45;16:00;503;0;0;
03.01.2011;16:00;16:15;504;0;0;
03.01.2011;16:15;16:30;511;0;0;
03.01.2011;16:30;16:45;506;0;0;
03.01.2011;16:45;17:00;532;0;0;
03.01.2011;17:00;17:15;570;0;0;
03.01.2011;17:15;17:30;560;0;0;
03.01.2011;17:30;17:45;580;0;0;
03.01.2011;17:45;18:00;577;0;0;
03.01.2011;18:00;18:15;580;0;0;
03.01.2011;18:15;18:30;520;0;0;
03.01.2011;18:30;18:45;586;0;0;
03.01.2011;18:45;19:00;642;0;0;
03.01.2011;19:00;19:15;586;0;0;
03.01.2011;19:15;19:30;556;0;0;
03.01.2011;19:30;19:45;553;0;0;
03.01.2011;19:45;20:00;582;0;0;
03.01.2011;20:00;20:15;648;0;0;
03.01.2011;20:15;20:30;733;0;0;
03.01.2011;20:30;20:45;793;0;0;
03.01.2011;20:45;21:00;842;0;0;
03.01.2011;21:00;21:15;881;0;0;
03.01.2011;21:15;21:30;940;0;0;
03.01.2011;21:30;21:45;969;0;0;
03.01.2011;21:45;22:00;972;0;0;
03.01.2011;22:00;22:15;969;0;0;
03.01.2011;22:15;22:30;909;0;0;
03.01.2011;22:30;22:45;904;0;0;
03.01.2011;22:45;23:00;927;0;0;
03.01.2011;23:00;23:15;942;0;0;
03.01.2011;23:15;23:30;912;0;0;
03.01.2011;23:30;23:45;842;0;0;
03.01.2011;23:45;00:00;849;0;0;
04.01.2011;00:00;00:15;853;0;0;
04.01.2011;00:15;00:30;869;0;0;
04.01.2011;00:30;00:45;901;0;0;
04.01.2011;00:45;01:00;880;0;0;
04.01.2011;01:00;01:15;977;0;0;
04.01.2011;01:15;01:30;996;0;0;
04.01.2011;01:30;01:45;925;0;0;
04.01.2011;01:45;02:00;859;0;0;
04.01.2011;02:00;02:15;771;0;0;
04.01.2011;02:15;02:30;756;0;0;
04.01.2011;02:30;02:45;824;0;0;
04.01.2011;02:45;03:00;822;0;0;
04.01.2011;03:00;03:15;774;0;0;
04.01.2011;03:15;03:30;758;0;0;
04.01.2011;03:30;03:45;749;0;0;
04.01.2011;03:45;04:00;743;0;0;
04.01.2011;04:00;04:15;803;0;0;
04.01.2011;04:15;04:30;809;0;0;
04.01.2011;04:30;04:45;823;0;0;
04.01.2011;04:45;05:00;851;0;0;
04.01.2011;05:00;05:15;818;0;0;
04.01.2011;05:15;05:30;826;0;0;
04.01.2011;05:30;05:45;832;0;0;
04.01.2011;05:45;06:00;830;0;0;
04.01.2011;06:00;06:15;837;0;0;
04.01.2011;06:15;06:30;869;0;0;
04.01.2011;06:30;06:45;867;0;0;
04.01.2011;06:45;07:00;826;0;0;
04.01.2011;07:00;07:15;845;0;0;
04.01.2011;07:15;07:30;810;0;0;
04.01.2011;07:30;07:45;750;0;0;
04.01.2011;07:45;08:00;704;0;0;
04.01.2011;08:00;08:15;733;0;0;
04.01.2011;08:15;08:30;781;0;0;
04.01.2011;08:30;08:45;751;0;0;
04.01.2011;08:45;09:00;828;0;0;
04.01.2011;09:00;09:15;807;0;0;
04.01.2011;09:15;09:30;764;0;0;
04.01.2011;09:30;09:45;753;0;0;
04.01.2011;09:45;10:00;713;0;0;
04.01.2011;10:00;10:15;731;0;0;
04.01.2011;10:15;10:30;764;0;0;
04.01.2011;10:30;10:45;794;0;0;
04.01.2011;10:45;11:00;788;0;0;
04.01.2011;11:00;11:15;765;0;0;
04.01.2011;11:15;11:30;734;0;0;
04.01.2011;11:30;11:45;683;0;0;
04.01.2011;11:45;12:00;728;0;0;
04.01.2011;12:00;12:15;778;0;0;
04.01.2011;12:15;12:30;781;0;0;
04.01.2011;12:30;12:45;854;0;0;
04.01.2011;12:45;13:00;832;0;0;
04.01.2011;13:00;13:15;824;0;0;
04.01.2011;13:15;13:30;835;0;0;
04.01.2011;13:30;13:45;819;0;0;
04.01.2011;13:45;14:00;762;0;0;
04.01.2011;14:00;14:15;763;0;0;
04.01.2011;14:15;14:30;793;0;0;
04.01.2011;14:30;14:45;814;0;0;
04.01.2011;14:45;15:00;839;0;0;
04.01.2011;15:00;15:15;840;0;0;
04.01.2011;15:15;15:30;830;0;0;
04.01.2011;15:30;15:45;860;0;0;
04.01.2011;15:45;16:00;866;0;0;
04.01.2011;16:00;16:15;865;0;0;
04.01.2011;16:15;16:30;838;0;0;
04.01.2011;16:30;16:45;821;0;0;
04.01.2011;16:45;17:00;862;0;0;
04.01.2011;17:00;17:15;915;0;0;
04.01.2011;17:15;17:30;973;0;0;
04.01.2011;17:30;17:45;1011;0;0;
04.01.2011;17:45;18:00;1037;0;0;
04.01.2011;18:00;18:15;1063;0;0;
04.01.2011;18:15;18:30;1061;0;0;
04.01.2011;18:30;18:45;1104;0;0;
04.01.2011;18:45;19:00;1155;0;0;
04.01.2011;19:00;19:15;1199;0;0;
04.01.2011;19:15;19:30;1244;0;0;
04.01.2011;19:30;19:45;1284;0;0;
04.01.2011;19:45;20:00;1297;0;0;
04.01.2011;20:00;20:15;1317;0;0;
04.01.2011;20:15;20:30;1431;0;0;
04.01.2011;20:30;20:45;1506;0;0;
04.01.2011;20:45;21:00;1546;0;0;
04.01.2011;21:00;21:15;1609;0;0;
04.01.2011;21:15;21:30;1644;0;0;
04.01.2011;21:30;21:45;1660;0;0;
04.01.2011;21:45;22:00;1728;0;0;
04.01.2011;22:00;22:15;1716;0;0;
04.01.2011;22:15;22:30;1694;0;0;
04.01.2011;22:30;22:45;1672;0;0;
04.01.2011;22:45;23:00;1678;0;0;
04.01.2011;23:00;23:15;1690;0;0;
04.01.2011;23:15;23:30;1707;0;0;
04.01.2011;23:30;23:45;1668;0;0;
04.01.2011;23:45;00:00;1582;0;0;
05.01.2011;00:00;00:15;1614;0;0;
05.01.2011;00:15;00:30;1627;0;0;
05.01.2011;00:30;00:45;1641;0;0;
05.01.2011;00:45;01:00;1697;0;0;
05.01.2011;01:00;01:15;1605;0;0;
05.01.2011;01:15;01:30;1592;0;0;
05.01.2011;01:30;01:45;1582;0;0;
05.01.2011;01:45;02:00;1599;0;0;
05.01.2011;02:00;02:15;1604;0;0;
05.01.2011;02:15;02:30;1601;0;0;
05.01.2011;02:30;02:45;1645;0;0;
05.01.2011;02:45;03:00;1655;0;0;
05.01.2011;03:00;03:15;1661;0;0;
05.01.2011;03:15;03:30;1639;0;0;
05.01.2011;03:30;03:45;1696;0;0;
05.01.2011;03:45;04:00;1647;0;0;
05.01.2011;04:00;04:15;1737;0;0;
05.01.2011;04:15;04:30;1751;0;0;
05.01.2011;04:30;04:45;1749;0;0;
05.01.2011;04:45;05:00;1838;0;0;
05.01.2011;05:00;05:15;1849;0;0;
05.01.2011;05:15;05:30;1820;0;0;
05.01.2011;05:30;05:45;1837;0;0;
05.01.2011;05:45;06:00;1885;0;0;
05.01.2011;06:00;06:15;1898;0;0;
05.01.2011;06:15;06:30;1903;0;0;
05.01.2011;06:30;06:45;1938;0;0;
05.01.2011;06:45;07:00;1953;0;0;
05.01.2011;07:00;07:15;1873;0;0;
05.01.2011;07:15;07:30;1814;0;0;
05.01.2011;07:30;07:45;1794;0;0;
05.01.2011;07:45;08:00;1866;0;0;
05.01.2011;08:00;08:15;1976;0;0;
05.01.2011;08:15;08:30;1920;0;0;
05.01.2011;08:30;08:45;2067;0;0;
05.01.2011;08:45;09:00;2077;0;0;
05.01.2011;09:00;09:15;2042;0;0;
05.01.2011;09:15;09:30;1987;0;0;
05.01.2011;09:30;09:45;1993;0;0;
05.01.2011;09:45;10:00;1949;0;0;
05.01.2011;10:00;10:15;1851;0;0;
05.01.2011;10:15;10:30;1798;0;0;
05.01.2011;10:30;10:45;1673;0;0;
05.01.2011;10:45;11:00;1519;0;0;
05.01.2011;11:00;11:15;1503;0;0;
05.01.2011;11:15;11:30;1488;0;0;
05.01.2011;11:30;11:45;1506;0;0;
05.01.2011;11:45;12:00;1447;0;0;
05.01.2011;12:00;12:15;1372;0;0;
05.01.2011;12:15;12:30;1331;0;0;
05.01.2011;12:30;12:45;1306;0;0;
05.01.2011;12:45;13:00;1282;0;0;
05.01.2011;13:00;13:15;1349;0;0;
05.01.2011;13:15;13:30;1501;0;0;
05.01.2011;13:30;13:45;1452;0;0;
05.01.2011;13:45;14:00;1434;0;0;
05.01.2011;14:00;14:15;1467;0;0;
05.01.2011;14:15;14:30;1515;0;0;
05.01.2011;14:30;14:45;1605;0;0;
05.01.2011;14:45;15:00;1664;0;0;
05.01.2011;15:00;15:15;1652;0;0;
05.01.2011;15:15;15:30;1744;0;0;
05.01.2011;15:30;15:45;1885;0;0;
05.01.2011;15:45;16:00;2009;0;0;
05.01.2011;16:00;16:15;2103;0;0;
05.01.2011;16:15;16:30;2254;0;0;
05.01.2011;16:30;16:45;2314;0;0;
05.01.2011;16:45;17:00;2400;0;0;
05.01.2011;17:00;17:15;2505;0;0;
05.01.2011;17:15;17:30;2563;0;0;
05.01.2011;17:30;17:45;2774;0;0;
05.01.2011;17:45;18:00;3045;0;0;
05.01.2011;18:00;18:15;3238;0;0;
05.01.2011;18:15;18:30;3523;0;0;
05.01.2011;18:30;18:45;3798;0;0;
05.01.2011;18:45;19:00;3963;0;0;
05.01.2011;19:00;19:15;4134;0;0;
05.01.2011;19:15;19:30;4207;0;0;
05.01.2011;19:30;19:45;4328;0;0;
05.01.2011;19:45;20:00;4495;0;0;
05.01.2011;20:00;20:15;4727;0;0;
05.01.2011;20:15;20:30;4781;0;0;
05.01.2011;20:30;20:45;4541;0;0;
05.01.2011;20:45;21:00;4309;0;0;
05.01.2011;21:00;21:15;4260;0;0;
05.01.2011;21:15;21:30;4202;0;0;
05.01.2011;21:30;21:45;4264;0;0;
05.01.2011;21:45;22:00;4516;0;0;
05.01.2011;22:00;22:15;4552;0;0;
05.01.2011;22:15;22:30;4636;0;0;
05.01.2011;22:30;22:45;4719;0;0;
05.01.2011;22:45;23:00;4912;0;0;
05.01.2011;23:00;23:15;4890;0;0;
05.01.2011;23:15;23:30;5105;0;0;
05.01.2011;23:30;23:45;5250;0;0;
05.01.2011;23:45;00:00;5323;0;0;
06.01.2011;00:00;00:15;4953;0;0;
06.01.2011;00:15;00:30;4954;0;0;
06.01.2011;00:30;00:45;5010;0;0;
06.01.2011;00:45;01:00;5408;0;0;
06.01.2011;01:00;01:15;5842;0;0;
06.01.2011;01:15;01:30;5907;0;0;
06.01.2011;01:30;01:45;5636;0;0;
06.01.2011;01:45;02:00;5720;0;0;
06.01.2011;02:00;02:15;5889;0;0;
06.01.2011;02:15;02:30;5858;0;0;
06.01.2011;02:30;02:45;5740;0;0;
06.01.2011;02:45;03:00;5768;0;0;
06.01.2011;03:00;03:15;5815;0;0;
06.01.2011;03:15;03:30;6022;0;0;
06.01.2011;03:30;03:45;6224;0;0;
06.01.2011;03:45;04:00;6135;0;0;
06.01.2011;04:00;04:15;6067;0;0;
06.01.2011;04:15;04:30;5985;0;0;
06.01.2011;04:30;04:45;6059;0;0;
06.01.2011;04:45;05:00;6203;0;0;
06.01.2011;05:00;05:15;6202;0;0;
06.01.2011;05:15;05:30;6195;0;0;
06.01.2011;05:30;05:45;6307;0;0;
06.01.2011;05:45;06:00;6163;0;0;
06.01.2011;06:00;06:15;6174;0;0;
06.01.2011;06:15;06:30;5996;0;0;
06.01.2011;06:30;06:45;6380;0;0;
06.01.2011;06:45;07:00;6542;0;0;
06.01.2011;07:00;07:15;6283;0;0;
06.01.2011;07:15;07:30;6006;0;0;
06.01.2011;07:30;07:45;5864;0;0;
06.01.2011;07:45;08:00;5758;0;0;
06.01.2011;08:00;08:15;5700;0;0;
06.01.2011;08:15;08:30;5465;0;0;
06.01.2011;08:30;08:45;5407;0;0;
06.01.2011;08:45;09:00;5283;0;0;
06.01.2011;09:00;09:15;5307;0;0;
06.01.2011;09:15;09:30;5279;0;0;
06.01.2011;09:30;09:45;5246;0;0;
06.01.2011;09:45;10:00;5225;0;0;
06.01.2011;10:00;10:15;5180;0;0;
06.01.2011;10:15;10:30;5067;0;0;
06.01.2011;10:30;10:45;5015;0;0;
06.01.2011;10:45;11:00;4947;0;0;
06.01.2011;11:00;11:15;4910;0;0;
06.01.2011;11:15;11:30;4780;0;0;
06.01.2011;11:30;11:45;4771;0;0;
06.01.2011;11:45;12:00;4672;0;0;
06.01.2011;12:00;12:15;4530;0;0;
06.01.2011;12:15;12:30;4176;0;0;
06.01.2011;12:30;12:45;3892;0;0;
06.01.2011;12:45;13:00;3698;0;0;
06.01.2011;13:00;13:15;3628;0;0;
06.01.2011;13:15;13:30;3427;0;0;
06.01.2011;13:30;13:45;3357;0;0;
06.01.2011;13:45;14:00;3361;0;0;
06.01.2011;14:00;14:15;3241;0;0;
06.01.2011;14:15;14:30;3154;0;0;
06.01.2011;14:30;14:45;3041;0;0;
06.01.2011;14:45;15:00;3022;0;0;
06.01.2011;15:00;15:15;2930;0;0;
06.01.2011;15:15;15:30;2930;0;0;
06.01.2011;15:30;15:45;2883;0;0;
06.01.2011;15:45;16:00;2871;0;0;
06.01.2011;16:00;16:15;3031;0;0;
06.01.2011;16:15;16:30;2991;0;0;
06.01.2011;16:30;16:45;2979;0;0;
06.01.2011;16:45;17:00;3023;0;0;
06.01.2011;17:00;17:15;2940;0;0;
06.01.2011;17:15;17:30;3038;0;0;
06.01.2011;17:30;17:45;3220;0;0;
06.01.2011;17:45;18:00;3638;0;0;
06.01.2011;18:00;18:15;3920;0;0;
06.01.2011;18:15;18:30;4089;0;0;
06.01.2011;18:30;18:45;4387;0;0;
06.01.2011;18:45;19:00;4565;0;0;
06.01.2011;19:00;19:15;4529;0;0;
06.01.2011;19:15;19:30;4488;0;0;
06.01.2011;19:30;19:45;4429;0;0;
06.01.2011;19:45;20:00;4553;0;0;
06.01.2011;20:00;20:15;4616;0;0;
06.01.2011;20:15;20:30;4862;0;0;
06.01.2011;20:30;20:45;4846;0;0;
06.01.2011;20:45;21:00;4959;0;0;
06.01.2011;21:00;21:15;5123;0;0;
06.01.2011;21:15;21:30;5204;0;0;
06.01.2011;21:30;21:45;5278;0;0;
06.01.2011;21:45;22:00;5326;0;0;
06.01.2011;22:00;22:15;5453;0;0;
06.01.2011;22:15;22:30;5468;0;0;
06.01.2011;22:30;22:45;5595;0;0;
06.01.2011;22:45;23:00;5731;0;0;
06.01.2011;23:00;23:15;5807;0;0;
06.01.2011;23:15;23:30;5956;0;0;
06.01.2011;23:30;23:45;6187;0;0;
06.01.2011;23:45;00:00;6092;0;0;
07.01.2011;00:00;00:15;6162;0;0;
07.01.2011;00:15;00:30;6381;0;0;
07.01.2011;00:30;00:45;6315;0;0;
07.01.2011;00:45;01:00;6357;0;0;
07.01.2011;01:00;01:15;6573;0;0;
07.01.2011;01:15;01:30;6632;0;0;
07.01.2011;01:30;01:45;6712;0;0;
07.01.2011;01:45;02:00;6857;0;0;
07.01.2011;02:00;02:15;6950;0;0;
07.01.2011;02:15;02:30;7016;0;0;
07.01.2011;02:30;02:45;6950;0;0;
07.01.2011;02:45;03:00;6989;0;0;
07.01.2011;03:00;03:15;6946;0;0;
07.01.2011;03:15;03:30;6978;0;0;
07.01.2011;03:30;03:45;7125;0;0;
07.01.2011;03:45;04:00;7181;0;0;
07.01.2011;04:00;04:15;6914;0;0;
07.01.2011;04:15;04:30;6897;0;0;
07.01.2011;04:30;04:45;6702;0;0;
07.01.2011;04:45;05:00;6417;0;0;
07.01.2011;05:00;05:15;5891;0;0;
07.01.2011;05:15;05:30;5265;0;0;
07.01.2011;05:30;05:45;4947;0;0;
07.01.2011;05:45;06:00;4951;0;0;
07.01.2011;06:00;06:15;4913;0;0;
07.01.2011;06:15;06:30;4369;0;0;
07.01.2011;06:30;06:45;3830;0;0;
07.01.2011;06:45;07:00;3248;0;0;
07.01.2011;07:00;07:15;2825;0;0;
07.01.2011;07:15;07:30;2579;0;0;
07.01.2011;07:30;07:45;2271;0;0;
07.01.2011;07:45;08:00;2037;0;0;
07.01.2011;08:00;08:15;1824;0;0;
07.01.2011;08:15;08:30;1539;0;0;
07.01.2011;08:30;08:45;1320;0;0;
07.01.2011;08:45;09:00;1055;0;0;
