"Datum;""Von"";""bis"";""MW"";""Onshore MW"";""Offshore MW"";",
01.01.2011;15:15;15:30;4892,34;0;0;
01.01.2011;15:30;15:45;4826,43;0;0;
01.01.2011;15:45;16:00;4759,69;0;0;
01.01.2011;16:00;16:15;4694,04;0;0;
01.01.2011;16:15;16:30;4621,88;0;0;
01.01.2011;16:30;16:45;4550,24;0;0;
01.01.2011;16:45;17:00;4477,76;0;0;
01.01.2011;17:00;17:15;4409,05;0;0;
01.01.2011;17:15;17:30;4341,38;0;0;
01.01.2011;17:30;17:45;4273,51;0;0;
01.01.2011;17:45;18:00;4206,16;0;0;
01.01.2011;18:00;18:15;4135,79;0;0;
01.01.2011;18:15;18:30;4076,24;0;0;
01.01.2011;18:30;18:45;4017,22;0;0;
01.01.2011;18:45;19:00;3957,67;0;0;
01.01.2011;19:00;19:15;3900;0;0;,
01.01.2011;19:15;19:30;3860,6;0;0;
01.01.2011;19:30;19:45;3821,72;0;0;
01.01.2011;19:45;20:00;3782,84;0;0;
01.01.2011;20:00;20:15;3750,49;0;0;
01.01.2011;20:15;20:30;3722,23;0;0;
01.01.2011;20:30;20:45;3694,5;0;0;
01.01.2011;20:45;21:00;3666,24;0;0;
01.01.2011;21:00;21:15;3632,73;0;0;
01.01.2011;21:15;21:30;3597,42;0;0;
01.01.2011;21:30;21:45;3561,28;0;0;
01.01.2011;21:45;22:00;3525,67;0;0;
01.01.2011;22:00;22:15;3489,53;0;0;
01.01.2011;22:15;22:30;3448,05;0;0;
01.01.2011;22:30;22:45;3406,24;0;0;
01.01.2011;22:45;23:00;3364,44;0;0;
01.01.2011;23:00;23:15;3324,36;0;0;
01.01.2011;23:15;23:30;3282,91;0;0;
01.01.2011;23:30;23:45;3241,46;0;0;
01.01.2011;23:45;00:00;3199,48;0;0;
02.01.2011;00:00;00:15;3130,08;0;0;
02.01.2011;00:15;00:30;3097,4;0;0;
02.01.2011;00:30;00:45;3064,94;0;0;
02.01.2011;00:45;01:00;3032,26;0;0;
02.01.2011;01:00;01:15;3002,08;0;0;
02.01.2011;01:15;01:30;2970,01;0;0;
02.01.2011;01:30;01:45;2937,94;0;0;
02.01.2011;01:45;02:00;2905,87;0;0;
02.01.2011;02:00;02:15;2877,81;0;0;
02.01.2011;02:15;02:30;2844,82;0;0;
02.01.2011;02:30;02:45;2812,35;0;0;
02.01.2011;02:45;03:00;2779,89;0;0;
02.01.2011;03:00;03:15;2749,05;0;0;
02.01.2011;03:15;03:30;2732,39;0;0;
02.01.2011;03:30;03:45;2716,05;0;0;
02.01.2011;03:45;04:00;2699,39;0;0;
02.01.2011;04:00;04:15;2682,48;0;0;
02.01.2011;04:15;04:30;2662,2;0;0;
02.01.2011;04:30;04:45;2642,24;0;0;
02.01.2011;04:45;05:00;2621,96;0;0;
02.01.2011;05:00;05:15;2601,58;0;0;
02.01.2011;05:15;05:30;2580,67;0;0;
02.01.2011;05:30;05:45;2560,08;0;0;
02.01.2011;05:45;06:00;2539,49;0;0;
02.01.2011;06:00;06:15;2521,84;0;0;
02.01.2011;06:15;06:30;2501,05;0;0;
02.01.2011;06:30;06:45;2480,25;0;0;
02.01.2011;06:45;07:00;2459,46;0;0;
02.01.2011;07:00;07:15;2438,01;0;0;
02.01.2011;07:15;07:30;2422,76;0;0;
02.01.2011;07:30;07:45;2407,51;0;0;
02.01.2011;07:45;08:00;2392,26;0;0;
02.01.2011;08:00;08:15;2378,49;0;0;
02.01.2011;08:15;08:30;2377,63;0;0;
02.01.2011;08:30;08:45;2377,09;0;0;
02.01.2011;08:45;09:00;2375,71;0;0;
02.01.2011;09:00;09:15;2373,43;0;0;
02.01.2011;09:15;09:30;2361,71;0;0;
02.01.2011;09:30;09:45;2349,46;0;0;
02.01.2011;09:45;10:00;2337,43;0;0;
02.01.2011;10:00;10:15;2330,62;0;0;
02.01.2011;10:15;10:30;2312,16;0;0;
02.01.2011;10:30;10:45;2293,17;0;0;
02.01.2011;10:45;11:00;2274,71;0;0;
02.01.2011;11:00;11:15;2259,53;0;0;
02.01.2011;11:15;11:30;2247,71;0;0;
02.01.2011;11:30;11:45;2235,89;0;0;
02.01.2011;11:45;12:00;2223,54;0;0;
02.01.2011;12:00;12:15;2203,22;0;0;
02.01.2011;12:15;12:30;2185,62;0;0;
02.01.2011;12:30;12:45;2167,82;0;0;
02.01.2011;12:45;13:00;2150,01;0;0;
02.01.2011;13:00;13:15;2131,22;0;0;
02.01.2011;13:15;13:30;2113,38;0;0;
02.01.2011;13:30;13:45;2095,53;0;0;
02.01.2011;13:45;14:00;2077,69;0;0;
02.01.2011;14:00;14:15;2059,2;0;0;
02.01.2011;14:15;14:30;2035,25;0;0;
02.01.2011;14:30;14:45;2011,3;0;0;
02.01.2011;14:45;15:00;1987,87;0;0;
02.01.2011;15:00;15:15;1965,92;0;0;
02.01.2011;15:15;15:30;1946,28;0;0;
02.01.2011;15:30;15:45;1926,32;0;0;
02.01.2011;15:45;16:00;1906,67;0;0;
02.01.2011;16:00;16:15;1887,11;0;0;
02.01.2011;16:15;16:30;1870,48;0;0;
02.01.2011;16:30;16:45;1854,38;0;0;
02.01.2011;16:45;17:00;1837,75;0;0;
02.01.2011;17:00;17:15;1818,12;0;0;
02.01.2011;17:15;17:30;1806,36;0;0;
02.01.2011;17:30;17:45;1794,08;0;0;
02.01.2011;17:45;18:00;1782,32;0;0;
02.01.2011;18:00;18:15;1771,37;0;0;
02.01.2011;18:15;18:30;1760,32;0;0;
02.01.2011;18:30;18:45;1748,94;0;0;
02.01.2011;18:45;19:00;1737,89;0;0;
02.01.2011;19:00;19:15;1729,64;0;0;
02.01.2011;19:15;19:30;1722,23;0;0;
02.01.2011;19:30;19:45;1715,35;0;0;
02.01.2011;19:45;20:00;1707,94;0;0;
02.01.2011;20:00;20:15;1702,28;0;0;
02.01.2011;20:15;20:30;1688,53;0;0;
02.01.2011;20:30;20:45;1675,42;0;0;
02.01.2011;20:45;21:00;1661,99;0;0;
02.01.2011;21:00;21:15;1648,87;0;0;
02.01.2011;21:15;21:30;1645,93;0;0;
02.01.2011;21:30;21:45;1642,15;0;0;
02.01.2011;21:45;22:00;1639,22;0;0;
02.01.2011;22:00;22:15;1636,98;0;0;
02.01.2011;22:15;22:30;1630,65;0;0;
02.01.2011;22:30;22:45;1624,31;0;0;
02.01.2011;22:45;23:00;1617,98;0;0;
02.01.2011;23:00;23:15;1612,19;0;0;
02.01.2011;23:15;23:30;1601,35;0;0;
02.01.2011;23:30;23:45;1589,99;0;0;
02.01.2011;23:45;00:00;1579,16;0;0;
03.01.2011;00:00;00:15;1590,47;0;0;
03.01.2011;00:15;00:30;1572,78;0;0;
03.01.2011;00:30;00:45;1554,78;0;0;
03.01.2011;00:45;01:00;1537,1;0;0;
03.01.2011;01:00;01:15;1522,31;0;0;
03.01.2011;01:15;01:30;1512,87;0;0;
03.01.2011;01:30;01:45;1503,97;0;0;
03.01.2011;01:45;02:00;1494,53;0;0;
03.01.2011;02:00;02:15;1485,01;0;0;
03.01.2011;02:15;02:30;1477,8;0;0;
03.01.2011;02:30;02:45;1470,91;0;0;
03.01.2011;02:45;03:00;1463,7;0;0;
03.01.2011;03:00;03:15;1456,06;0;0;
03.01.2011;03:15;03:30;1444,95;0;0;
03.01.2011;03:30;03:45;1433,84;0;0;
03.01.2011;03:45;04:00;1422,52;0;0;
03.01.2011;04:00;04:15;1408,54;0;0;
03.01.2011;04:15;04:30;1386,36;0;0;
03.01.2011;04:30;04:45;1364,18;0;0;
03.01.2011;04:45;05:00;1342,01;0;0;
03.01.2011;05:00;05:15;1320,33;0;0;
03.01.2011;05:15;05:30;1298,45;0;0;
03.01.2011;05:30;05:45;1276,03;0;0;
03.01.2011;05:45;06:00;1254,46;0;0;
03.01.2011;06:00;06:15;1233,28;0;0;
03.01.2011;06:15;06:30;1216,82;0;0;
03.01.2011;06:30;06:45;1199,52;0;0;
03.01.2011;06:45;07:00;1182,54;0;0;
03.01.2011;07:00;07:15;1164,41;0;0;
03.01.2011;07:15;07:30;1156,67;0;0;
03.01.2011;07:30;07:45;1148,94;0;0;
03.01.2011;07:45;08:00;1140,68;0;0;
03.01.2011;08:00;08:15;1137,05;0;0;
03.01.2011;08:15;08:30;1135,31;0;0;
03.01.2011;08:30;08:45;1133,26;0;0;
03.01.2011;08:45;09:00;1131,21;0;0;
03.01.2011;09:00;09:15;1125,88;0;0;
03.01.2011;09:15;09:30;1115,51;0;0;
03.01.2011;09:30;09:45;1104,3;0;0;
03.01.2011;09:45;10:00;1093,93;0;0;
03.01.2011;10:00;10:15;1088,16;0;0;
03.01.2011;10:15;10:30;1070,63;0;0;
03.01.2011;10:30;10:45;1052,57;0;0;
03.01.2011;10:45;11:00;1035,04;0;0;
03.01.2011;11:00;11:15;1015,59;0;0;
03.01.2011;11:15;11:30;994,14;0;0;
03.01.2011;11:30;11:45;971,86;0;0;
03.01.2011;11:45;12:00;949,88;0;0;
03.01.2011;12:00;12:15;930,47;0;0;
03.01.2011;12:15;12:30;912,85;0;0;
03.01.2011;12:30;12:45;895,43;0;0;
03.01.2011;12:45;13:00;878,33;0;0;
03.01.2011;13:00;13:15;857,72;0;0;
03.01.2011;13:15;13:30;846,66;0;0;
03.01.2011;13:30;13:45;835,91;0;0;
03.01.2011;13:45;14:00;824,85;0;0;
03.01.2011;14:00;14:15;813,98;0;0;
03.01.2011;14:15;14:30;806,89;0;0;
03.01.2011;14:30;14:45;800,64;0;0;
03.01.2011;14:45;15:00;794,39;0;0;
03.01.2011;15:00;15:15;786,67;0;0;
03.01.2011;15:15;15:30;790,18;0;0;
03.01.2011;15:30;15:45;793,7;0;0;
03.01.2011;15:45;16:00;797;0;0;,
03.01.2011;16:00;16:15;801,31;0;0;
03.01.2011;16:15;16:30;830,92;0;0;
03.01.2011;16:30;16:45;860,53;0;0;
03.01.2011;16:45;17:00;889,83;0;0;
03.01.2011;17:00;17:15;918,83;0;0;
03.01.2011;17:15;17:30;949,83;0;0;
03.01.2011;17:30;17:45;980,52;0;0;
03.01.2011;17:45;18:00;1011,51;0;0;
03.01.2011;18:00;18:15;1043,64;0;0;
03.01.2011;18:15;18:30;1071,15;0;0;
03.01.2011;18:30;18:45;1098,14;0;0;
03.01.2011;18:45;19:00;1125,65;0;0;
03.01.2011;19:00;19:15;1153,26;0;0;
03.01.2011;19:15;19:30;1163,34;0;0;
03.01.2011;19:30;19:45;1173,63;0;0;
03.01.2011;19:45;20:00;1184,24;0;0;
03.01.2011;20:00;20:15;1194,85;0;0;
03.01.2011;20:15;20:30;1196,01;0;0;
03.01.2011;20:30;20:45;1196,65;0;0;
03.01.2011;20:45;21:00;1197,29;0;0;
03.01.2011;21:00;21:15;1199,73;0;0;
03.01.2011;21:15;21:30;1199,87;0;0;
03.01.2011;21:30;21:45;1200,32;0;0;
03.01.2011;21:45;22:00;1200,45;0;0;
03.01.2011;22:00;22:15;1201,28;0;0;
03.01.2011;22:15;22:30;1199,07;0;0;
03.01.2011;22:30;22:45;1197,17;0;0;
03.01.2011;22:45;23:00;1194,95;0;0;
03.01.2011;23:00;23:15;1191,44;0;0;
03.01.2011;23:15;23:30;1187,72;0;0;
03.01.2011;23:30;23:45;1184,32;0;0;
03.01.2011;23:45;00:00;1180,91;0;0;
04.01.2011;00:00;00:15;1376,86;0;0;
04.01.2011;00:15;00:30;1379,33;0;0;
04.01.2011;00:30;00:45;1380,96;0;0;
04.01.2011;00:45;01:00;1383,42;0;0;
04.01.2011;01:00;01:15;1383,73;0;0;
04.01.2011;01:15;01:30;1384,25;0;0;
04.01.2011;01:30;01:45;1384,77;0;0;
04.01.2011;01:45;02:00;1384,76;0;0;
04.01.2011;02:00;02:15;1385,76;0;0;
04.01.2011;02:15;02:30;1380,99;0;0;
04.01.2011;02:30;02:45;1376,54;0;0;
04.01.2011;02:45;03:00;1371,76;0;0;
04.01.2011;03:00;03:15;1366,72;0;0;
04.01.2011;03:15;03:30;1358,85;0;0;
04.01.2011;03:30;03:45;1350,13;0;0;
04.01.2011;03:45;04:00;1342,25;0;0;
04.01.2011;04:00;04:15;1333,41;0;0;
04.01.2011;04:15;04:30;1321,31;0;0;
04.01.2011;04:30;04:45;1309,21;0;0;
04.01.2011;04:45;05:00;1296,59;0;0;
04.01.2011;05:00;05:15;1283,74;0;0;
04.01.2011;05:15;05:30;1274,87;0;0;
04.01.2011;05:30;05:45;1265,49;0;0;
04.01.2011;05:45;06:00;1256,62;0;0;
04.01.2011;06:00;06:15;1247,97;0;0;
04.01.2011;06:15;06:30;1248,88;0;0;
04.01.2011;06:30;06:45;1249,78;0;0;
04.01.2011;06:45;07:00;1250,48;0;0;
04.01.2011;07:00;07:15;1253,73;0;0;
04.01.2011;07:15;07:30;1274,51;0;0;
04.01.2011;07:30;07:45;1294,77;0;0;
04.01.2011;07:45;08:00;1315,55;0;0;
04.01.2011;08:00;08:15;1336,87;0;0;
04.01.2011;08:15;08:30;1359,23;0;0;
04.01.2011;08:30;08:45;1381,6;0;0;
04.01.2011;08:45;09:00;1404,28;0;0;
04.01.2011;09:00;09:15;1425,28;0;0;
04.01.2011;09:15;09:30;1431,15;0;0;
04.01.2011;09:30;09:45;1437,87;0;0;
04.01.2011;09:45;10:00;1444,27;0;0;
04.01.2011;10:00;10:15;1451,14;0;0;
04.01.2011;10:15;10:30;1433,45;0;0;
04.01.2011;10:30;10:45;1415,23;0;0;
04.01.2011;10:45;11:00;1397,85;0;0;
04.01.2011;11:00;11:15;1383,19;0;0;
04.01.2011;11:15;11:30;1364,44;0;0;
04.01.2011;11:30;11:45;1345,69;0;0;
04.01.2011;11:45;12:00;1326,94;0;0;
04.01.2011;12:00;12:15;1303,75;0;0;
04.01.2011;12:15;12:30;1283,92;0;0;
04.01.2011;12:30;12:45;1264,4;0;0;
04.01.2011;12:45;13:00;1245,09;0;0;
04.01.2011;13:00;13:15;1223,96;0;0;
04.01.2011;13:15;13:30;1223,32;0;0;
04.01.2011;13:30;13:45;1222,67;0;0;
04.01.2011;13:45;14:00;1222,02;0;0;
04.01.2011;14:00;14:15;1221,58;0;0;
04.01.2011;14:15;14:30;1220,4;0;0;
04.01.2011;14:30;14:45;1219,44;0;0;
04.01.2011;14:45;15:00;1218,79;0;0;
04.01.2011;15:00;15:15;1214,9;0;0;
04.01.2011;15:15;15:30;1215,64;0;0;
04.01.2011;15:30;15:45;1216,38;0;0;
04.01.2011;15:45;16:00;1217,33;0;0;
04.01.2011;16:00;16:15;1218,8;0;0;
04.01.2011;16:15;16:30;1242,12;0;0;
04.01.2011;16:30;16:45;1264,6;0;0;
04.01.2011;16:45;17:00;1287,92;0;0;
04.01.2011;17:00;17:15;1314,86;0;0;
04.01.2011;17:15;17:30;1347,05;0;0;
04.01.2011;17:30;17:45;1378,41;0;0;
04.01.2011;17:45;18:00;1410,6;0;0;
04.01.2011;18:00;18:15;1443,51;0;0;
04.01.2011;18:15;18:30;1473,58;0;0;
04.01.2011;18:30;18:45;1503,65;0;0;
04.01.2011;18:45;19:00;1533,19;0;0;
04.01.2011;19:00;19:15;1563,5;0;0;
04.01.2011;19:15;19:30;1584,99;0;0;
04.01.2011;19:30;19:45;1606,8;0;0;
04.01.2011;19:45;20:00;1628,08;0;0;
04.01.2011;20:00;20:15;1649,2;0;0;
04.01.2011;20:15;20:30;1667,69;0;0;
04.01.2011;20:30;20:45;1685,34;0;0;
04.01.2011;20:45;21:00;1702,99;0;0;
04.01.2011;21:00;21:15;1720,79;0;0;
04.01.2011;21:15;21:30;1732,29;0;0;
04.01.2011;21:30;21:45;1743,79;0;0;
04.01.2011;21:45;22:00;1755,81;0;0;
04.01.2011;22:00;22:15;1765,07;0;0;
04.01.2011;22:15;22:30;1762,68;0;0;
04.01.2011;22:30;22:45;1761,12;0;0;
04.01.2011;22:45;23:00;1758,73;0;0;
04.01.2011;23:00;23:15;1752,1;0;0;
04.01.2011;23:15;23:30;1735,07;0;0;
04.01.2011;23:30;23:45;1718,04;0;0;
04.01.2011;23:45;00:00;1701,02;0;0;
05.01.2011;00:00;00:15;1549,43;0;0;
05.01.2011;00:15;00:30;1533,12;0;0;
05.01.2011;00:30;00:45;1516,82;0;0;
05.01.2011;00:45;01:00;1500,52;0;0;
05.01.2011;01:00;01:15;1484,96;0;0;
05.01.2011;01:15;01:30;1475,59;0;0;
05.01.2011;01:30;01:45;1465,39;0;0;
05.01.2011;01:45;02:00;1455,71;0;0;
05.01.2011;02:00;02:15;1441,93;0;0;
05.01.2011;02:15;02:30;1427,41;0;0;
05.01.2011;02:30;02:45;1412,37;0;0;
05.01.2011;02:45;03:00;1397,01;0;0;
05.01.2011;03:00;03:15;1387,47;0;0;
05.01.2011;03:15;03:30;1380,34;0;0;
05.01.2011;03:30;03:45;1372,9;0;0;
05.01.2011;03:45;04:00;1365,46;0;0;
05.01.2011;04:00;04:15;1358,61;0;0;
05.01.2011;04:15;04:30;1364,57;0;0;
05.01.2011;04:30;04:45;1370,22;0;0;
05.01.2011;04:45;05:00;1376,18;0;0;
05.01.2011;05:00;05:15;1379,1;0;0;
05.01.2011;05:15;05:30;1387,28;0;0;
05.01.2011;05:30;05:45;1394,62;0;0;
05.01.2011;05:45;06:00;1402,79;0;0;
05.01.2011;06:00;06:15;1412,36;0;0;
05.01.2011;06:15;06:30;1423,71;0;0;
05.01.2011;06:30;06:45;1435,06;0;0;
05.01.2011;06:45;07:00;1446,42;0;0;
05.01.2011;07:00;07:15;1458,11;0;0;
05.01.2011;07:15;07:30;1468,12;0;0;
05.01.2011;07:30;07:45;1478,14;0;0;
05.01.2011;07:45;08:00;1488,68;0;0;
05.01.2011;08:00;08:15;1497,41;0;0;
05.01.2011;08:15;08:30;1503,72;0;0;
05.01.2011;08:30;08:45;1510,24;0;0;
05.01.2011;08:45;09:00;1516,77;0;0;
05.01.2011;09:00;09:15;1526,94;0;0;
05.01.2011;09:15;09:30;1522,09;0;0;
05.01.2011;09:30;09:45;1517,57;0;0;
05.01.2011;09:45;10:00;1513,04;0;0;
05.01.2011;10:00;10:15;1505,68;0;0;
05.01.2011;10:15;10:30;1472,71;0;0;
05.01.2011;10:30;10:45;1438,9;0;0;
05.01.2011;10:45;11:00;1405,61;0;0;
05.01.2011;11:00;11:15;1373,48;0;0;
05.01.2011;11:15;11:30;1339,47;0;0;
05.01.2011;11:30;11:45;1305,14;0;0;
05.01.2011;11:45;12:00;1270,81;0;0;
05.01.2011;12:00;12:15;1234,45;0;0;
05.01.2011;12:15;12:30;1215,95;0;0;
05.01.2011;12:30;12:45;1197,14;0;0;
05.01.2011;12:45;13:00;1178,64;0;0;
05.01.2011;13:00;13:15;1161,33;0;0;
05.01.2011;13:15;13:30;1188,75;0;0;
05.01.2011;13:30;13:45;1216,69;0;0;
05.01.2011;13:45;14:00;1244,64;0;0;
05.01.2011;14:00;14:15;1272,26;0;0;
05.01.2011;14:15;14:30;1305,24;0;0;
05.01.2011;14:30;14:45;1338,22;0;0;
05.01.2011;14:45;15:00;1371,72;0;0;
05.01.2011;15:00;15:15;1410,45;0;0;
05.01.2011;15:15;15:30;1463,05;0;0;
05.01.2011;15:30;15:45;1515,95;0;0;
05.01.2011;15:45;16:00;1568,02;0;0;
05.01.2011;16:00;16:15;1624,18;0;0;
05.01.2011;16:15;16:30;1707,22;0;0;
05.01.2011;16:30;16:45;1790,46;0;0;
05.01.2011;16:45;17:00;1873,5;0;0;
05.01.2011;17:00;17:15;1959,25;0;0;
05.01.2011;17:15;17:30;2052,67;0;0;
05.01.2011;17:30;17:45;2146,92;0;0;
05.01.2011;17:45;18:00;2240,34;0;0;
05.01.2011;18:00;18:15;2336,68;0;0;
05.01.2011;18:15;18:30;2432,28;0;0;
05.01.2011;18:30;18:45;2527,88;0;0;
05.01.2011;18:45;19:00;2623,79;0;0;
05.01.2011;19:00;19:15;2722,56;0;0;
05.01.2011;19:15;19:30;2809,78;0;0;
05.01.2011;19:30;19:45;2897,53;0;0;
05.01.2011;19:45;20:00;2984,43;0;0;
05.01.2011;20:00;20:15;3074,1;0;0;
05.01.2011;20:15;20:30;3158,93;0;0;
05.01.2011;20:30;20:45;3243,98;0;0;
05.01.2011;20:45;21:00;3328,5;0;0;
05.01.2011;21:00;21:15;3419,07;0;0;
05.01.2011;21:15;21:30;3514,46;0;0;
05.01.2011;21:30;21:45;3609,02;0;0;
05.01.2011;21:45;22:00;3704,41;0;0;
05.01.2011;22:00;22:15;3795,9;0;0;
05.01.2011;22:15;22:30;3892,21;0;0;
05.01.2011;22:30;22:45;3988,52;0;0;
05.01.2011;22:45;23:00;4085,15;0;0;
05.01.2011;23:00;23:15;4180,69;0;0;
05.01.2011;23:15;23:30;4276,12;0;0;
05.01.2011;23:30;23:45;4371,87;0;0;
05.01.2011;23:45;00:00;4467,3;0;0;
06.01.2011;00:00;00:15;4458,07;0;0;
06.01.2011;00:15;00:30;4558,22;0;0;
06.01.2011;00:30;00:45;4658,58;0;0;
06.01.2011;00:45;01:00;4758,95;0;0;
06.01.2011;01:00;01:15;4862,52;0;0;
06.01.2011;01:15;01:30;4981,84;0;0;
06.01.2011;01:30;01:45;5101,16;0;0;
06.01.2011;01:45;02:00;5219,64;0;0;
06.01.2011;02:00;02:15;5337,09;0;0;
06.01.2011;02:15;02:30;5436,07;0;0;
06.01.2011;02:30;02:45;5535,56;0;0;
06.01.2011;02:45;03:00;5634,74;0;0;
06.01.2011;03:00;03:15;5727;0;0;,
06.01.2011;03:15;03:30;5825,45;0;0;
06.01.2011;03:30;03:45;5924,22;0;0;
06.01.2011;03:45;04:00;6022,99;0;0;
06.01.2011;04:00;04:15;6110,24;0;0;
06.01.2011;04:15;04:30;6162;0;0;,
06.01.2011;04:30;04:45;6213,45;0;0;
06.01.2011;04:45;05:00;6265,22;0;0;
06.01.2011;05:00;05:15;6320,36;0;0;
06.01.2011;05:15;05:30;6374,34;0;0;
06.01.2011;05:30;05:45;6428,53;0;0;
06.01.2011;05:45;06:00;6483,04;0;0;
06.01.2011;06:00;06:15;6535,35;0;0;
06.01.2011;06:15;06:30;6577,9;0;0;
06.01.2011;06:30;06:45;6620,76;0;0;
06.01.2011;06:45;07:00;6663,62;0;0;
06.01.2011;07:00;07:15;6711,1;0;0;
06.01.2011;07:15;07:30;6719,94;0;0;
06.01.2011;07:30;07:45;6728,47;0;0;
06.01.2011;07:45;08:00;6737;0;0;,
06.01.2011;08:00;08:15;6745,09;0;0;
06.01.2011;08:15;08:30;6743,21;0;0;
06.01.2011;08:30;08:45;6740,49;0;0;
06.01.2011;08:45;09:00;6737,77;0;0;
06.01.2011;09:00;09:15;6731,31;0;0;
06.01.2011;09:15;09:30;6701,43;0;0;
06.01.2011;09:30;09:45;6671,87;0;0;
06.01.2011;09:45;10:00;6641,99;0;0;
06.01.2011;10:00;10:15;6617,23;0;0;
06.01.2011;10:15;10:30;6547,53;0;0;
06.01.2011;10:30;10:45;6477,82;0;0;
06.01.2011;10:45;11:00;6408,12;0;0;
06.01.2011;11:00;11:15;6317,91;0;0;
06.01.2011;11:15;11:30;6216,47;0;0;
06.01.2011;11:30;11:45;6115,24;0;0;
06.01.2011;11:45;12:00;6014,32;0;0;
06.01.2011;12:00;12:15;5909,67;0;0;
06.01.2011;12:15;12:30;5792,63;0;0;
06.01.2011;12:30;12:45;5675,28;0;0;
06.01.2011;12:45;13:00;5557,71;0;0;
06.01.2011;13:00;13:15;5432,39;0;0;
06.01.2011;13:15;13:30;5285,54;0;0;
06.01.2011;13:30;13:45;5139,01;0;0;
06.01.2011;13:45;14:00;4992,17;0;0;
06.01.2011;14:00;14:15;4841,81;0;0;
06.01.2011;14:15;14:30;4689,35;0;0;
06.01.2011;14:30;14:45;4536,89;0;0;
06.01.2011;14:45;15:00;4384,43;0;0;
06.01.2011;15:00;15:15;4216,96;0;0;
06.01.2011;15:15;15:30;4061,88;0;0;
06.01.2011;15:30;15:45;3906,6;0;0;
06.01.2011;15:45;16:00;3751;0;0;,
06.01.2011;16:00;16:15;3608,21;0;0;
06.01.2011;16:15;16:30;3532,09;0;0;
06.01.2011;16:30;16:45;3456,29;0;0;
06.01.2011;16:45;17:00;3379,96;0;0;
06.01.2011;17:00;17:15;3301,71;0;0;
06.01.2011;17:15;17:30;3238,58;0;0;
06.01.2011;17:30;17:45;3175,44;0;0;
06.01.2011;17:45;18:00;3112,31;0;0;
06.01.2011;18:00;18:15;3061,77;0;0;
06.01.2011;18:15;18:30;3026,66;0;0;
06.01.2011;18:30;18:45;2991,87;0;0;
06.01.2011;18:45;19:00;2957,29;0;0;
06.01.2011;19:00;19:15;2928,46;0;0;
06.01.2011;19:15;19:30;2921,25;0;0;
